nuts2_id,year,gdp_mio_eur,gdp_eur,gdp_pc,log_gdp_pc,gdp_pc_growth,gdp_pc_pps,log_gdp_pc_pps,gdp_pc_pps_growth,gdp_volume_index,gdp_pc_real,log_gdp_pc_real,gdp_pc_real_growth
AT34,2006,,,,,,30700,10.33201793,4.326798025,85.2,37199.39319,10.52404773,3.706341738
AT34,2007,,,,,,32000,10.37349118,4.147324821,88.5,38640.21476,10.56204885,3.800111818
AT34,2008,,,,,,32700,10.39513036,2.16391751,89.7,39164.14987,10.57551706,1.346821705
AT34,2009,,,,,,31800,10.36722157,-2.790878812,86.6,37810.65083,10.54034611,-3.51709535
AT34,2010,,,,,,32500,10.38899537,2.177379955,88.6,38683.87602,10.56317815,2.283204204
AT34,2011,,,,,,34200,10.43998092,5.098555473,91.9,40124.69759,10.59974732,3.656917175
AT34,2012,,,,,,35200,10.46880136,2.882043854,92,40168.35885,10.60083487,0.1087547687
AT34,2013,,,,,,36400,10.50232405,3.352269204,94.5,41259.89034,10.62764613,2.681125745
AT34,2014,15657.56,1.565756e+10,,,,37300,10.52674861,2.442455201,97.5,42569.72812,10.65889867,3.12525435
AT34,2015,16860.71,1.686071e+10,,,,39800,10.59162219,6.487358564,100,43661.25961,10.68421648,2.531780798
AT34,2016,16973.61,1.697361e+10,44185.19473,10.69614505,,39200,10.57643203,-1.519016549,101.2,44185.19473,10.69614505,1.192857087
AT34,2017,17769.92,1.776992e+10,45710.16998,10.73007609,3.393103888,40400,10.60658506,3.015303817,104.3,45538.69378,10.72631766,3.017260515
AT34,2018,19134.15,1.913415e+10,48843.87899,10.79638435,6.630825752,43100,10.67127828,6.469321214,106,46280.93519,10.74248539,1.616773211
AT34,2019,18732.98,1.873298e+10,47509.82128,10.76869173,-2.769261513,41700,10.63825641,-3.30218683,108.4,47328.80542,10.76487438,2.238899489
AT34,2020,18188.87,1.818887e+10,45799.75777,10.73203408,-3.665765121,40000,10.59663473,-4.162167469,102.4,44709.12985,10.70793301,-5.69413764
AT34,2021,20580.7,2.05807e+10,51550.08178,10.85030908,11.82749947,45500,10.7254676,12.88328718,107.8,47066.83786,10.75932395,5.139094587
AT34,2022,23828.43,2.382843e+10,59322.80904,10.99074915,14.04400733,52700,10.87237073,14.69031296,114.9,50166.7873,10.82310848,6.378452638
AT34,2023,22305.06,2.230506e+10,54885.17329,10.91299852,-7.775062573,48200,10.7831143,-8.925643449,98.7,43093.66324,10.67113124,-15.19772384
BE10,2000,,,,,,,,,85.2,57089.74911,10.95237985,
BE10,2001,,,,,,,,,87.4,58563.89756,10.9778737,2.549384883
BE10,2002,,,,,,,,,89.6,60038.04601,11.00273374,2.486003732
BE10,2003,,,,,,51500,10.84933709,,88.8,59501.99203,10.99376507,-0.8968669983
BE10,2004,,,,,,52800,10.87426647,2.492938304,91.2,61110.15397,11.02043332,2.666824708
BE10,2005,,,,,,54000,10.89673933,2.247285585,92.5,61981.2417,11.03458706,1.415374744
BE10,2006,,,,,,55100,10.916905,2.016566959,95.5,63991.44413,11.06650467,3.191760297
BE10,2007,,,,,,55800,10.92952915,1.262415323,97.4,65264.57234,11.08620463,1.969996316
BE10,2008,,,,,,55300,10.92052819,-0.9000960859,97.3,65197.56559,11.08517741,-0.1027221457
BE10,2009,,,,,,54100,10.89858946,-2.193872268,95.2,63790.42389,11.06335836,-2.181904739
BE10,2010,,,,,,56500,10.94199592,4.34064523,97.1,65063.55209,11.0831198,1.97614335
BE10,2011,,,,,,55700,10.92773543,-1.426049122,97.6,65398.58583,11.08825591,0.5136118122
BE10,2012,,,,,,56800,10.9472916,1.955617879,98.8,66202.66681,11.10047603,1.222011133
BE10,2013,,,,,,56800,10.9472916,0,98.6,66068.65331,11.09844968,-0.2026343145
BE10,2014,76049.18,7.604918e+10,,,,57800,10.96474405,1.745244995,99.1,66403.68705,11.10350786,0.5058179727
BE10,2015,78882.48,7.888248e+10,,,,59400,10.99204951,2.730545069,100,67006.74778,11.11254861,0.9040744652
BE10,2016,80091.73,8.009173e+10,66671.71404,11.10753606,,59400,10.99204951,0,99.5,66671.71404,11.10753606,-0.5012541824
BE10,2017,82258.01,8.225801e+10,68600.07756,11.13604894,2.851287971,60600,11.01205017,2.000066671,100.6,67408.78827,11.11853068,1.09946135
BE10,2018,84237.94,8.423794e+10,69878.47286,11.15451291,1.84639659,61600,11.02841715,1.636697746,101.7,68145.86249,11.12940572,1.087504539
BE10,2019,87454.96,8.745496e+10,71962.21478,11.18389647,2.938355532,63400,11.05721914,2.88019909,104.3,69888.03793,11.15464978,2.524405895
BE10,2020,84274.66,8.427466e+10,68887.64096,11.14023206,-4.366440104,61400,11.02516511,-3.205402629,99.5,66671.71404,11.10753606,-4.711371784
BE10,2021,90626.54,9.062654e+10,73900.67429,11.21047723,7.024516676,65400,11.08827754,6.311242331,104.1,69754.02444,11.1527304,4.519433146
BE10,2022,97609.27,9.760927e+10,79444.00177,11.28280767,7.233044102,69600,11.15051985,6.224230888,105.6,70759.12565,11.16703679,1.430639565
BE10,2023,103285.03,1.0328503e+11,82418.48325,11.319565,3.675732976,72700,11.19409666,4.35768172,106.2,71161.16614,11.17270253,0.5665737536
BE21,2000,,,,,,,,,75.5,33404.46762,10.41644493,
BE21,2001,,,,,,,,,75.1,33227.4903,10.41113283,-0.5312097485
BE21,2002,,,,,,,,,77.3,34200.86552,10.44000623,2.887339682
BE21,2003,,,,,,29400,10.28874995,,78.2,34599.06447,10.45158192,1.157569196
BE21,2004,,,,,,30600,10.32875529,4.000533461,81.6,36103.37162,10.49414154,4.255961442
BE21,2005,,,,,,32500,10.38899537,6.024008038,85.3,37740.41176,10.53848673,4.434519253
BE21,2006,,,,,,33000,10.40426284,1.526747213,86,38050.12205,10.54665957,0.8172841756
BE21,2007,,,,,,34400,10.44581184,4.154900291,89.8,39731.40652,10.58989725,4.323767905
BE21,2008,,,,,,34800,10.45737267,1.15608224,90.6,40085.36114,10.59876649,0.8869237741
BE21,2009,,,,,,33200,10.41030515,-4.706751086,88.5,39156.23025,10.57531483,-2.345166104
BE21,2010,,,,,,35100,10.46595641,5.565125455,90.9,40218.09412,10.60207228,2.675744917
BE21,2011,,,,,,35700,10.48290597,1.694955831,94,41589.66829,10.63560706,3.353478109
BE21,2012,,,,,,36500,10.50506754,2.21615718,94.3,41722.40127,10.63879346,0.3186407369
BE21,2013,,,,,,36800,10.51325312,0.8185584586,95,42032.11157,10.64618917,0.7395701961
BE21,2014,76055.11,7.605511e+10,,,,37600,10.53475933,2.150620522,96.9,42872.7538,10.66599179,1.98026273
BE21,2015,79430.67,7.943067e+10,,,,39200,10.57643203,4.16726964,100,44244.32797,10.69748246,3.149066709
BE21,2016,82295.28,8.229528e+10,44996.48154,10.71433958,,39900,10.5941316,1.76995771,101.7,44996.48154,10.71433958,1.685711707
BE21,2017,85077.73,8.507773e+10,46266.48641,10.74217314,2.783356457,40900,10.61888534,2.475373915,102.9,45527.41348,10.72606992,1.173033979
BE21,2018,87852.28,8.785228e+10,47499.96621,10.76848428,2.631113625,41900,10.64304111,2.415576388,104.7,46323.81138,10.74341139,1.734147504
BE21,2019,91705.01,9.170501e+10,49291.31349,10.80550315,3.701886885,43400,10.67821472,3.517361418,107.2,47429.91958,10.76700852,2.359713076
BE21,2020,89369.44,8.936944e+10,47712.17691,10.77294193,-3.256122213,42500,10.65725935,-2.095536518,102.9,45527.41348,10.72606992,-4.09386058
BE21,2021,96869.86,9.686986e+10,51545.22013,10.85021476,7.727283679,45500,10.7254676,6.820825003,108.8,48137.82883,10.78182361,5.575369158
BE21,2022,109396.79,1.0939679e+11,57862.70375,10.96582831,11.56135445,50900,10.8376182,11.21505976,115.1,50925.22149,10.83811359,5.628998131
BE21,2023,114382.42,1.1438242e+11,59701.01064,10.99710423,3.127592124,52700,10.87237073,3.475253199,116.2,51411.9091,10.84762512,0.951152869
BE22,2000,,,,,,,,,80.4,24421.13946,10.10320441,
BE22,2001,,,,,,,,,81.5,24755.25953,10.11679325,1.358884406
BE22,2002,,,,,,,,,82.9,25180.50325,10.13382529,1.703204189
BE22,2003,,,,,,21200,9.961756461,,84.3,25605.74697,10.1505721,1.674680287
BE22,2004,,,,,,21400,9.971146201,0.938974035,85.8,26061.36525,10.16820924,1.763714149
BE22,2005,,,,,,21800,9.989665249,1.851904777,86.3,26213.23801,10.17401983,0.5810591595
BE22,2006,,,,,,22900,10.03889219,4.922694077,89.6,27215.59821,10.21154555,3.752572189
BE22,2007,,,,,,23800,10.07744086,3.854867012,93.4,28369.83117,10.25308158,4.153602525
BE22,2008,,,,,,24400,10.10233841,2.489755162,95,28855.82399,10.27006712,1.698554637
BE22,2009,,,,,,22700,10.0301202,-7.221820781,89.2,27094.1,10.20707127,-6.299585201
BE22,2010,,,,,,24200,10.09410791,6.398770868,92.7,28157.20931,10.2455587,3.848743299
BE22,2011,,,,,,24900,10.12262308,2.851517031,95.7,29068.44585,10.27740853,3.184982589
BE22,2012,,,,,,25500,10.14643373,2.381064869,96.1,29189.94406,10.28157955,0.4171017517
BE22,2013,,,,,,25700,10.15424627,0.7812539737,96.5,29311.44227,10.28573324,0.4153692369
BE22,2014,25494.5,2.54945e+10,,,,26600,10.18866649,3.442022389,99.6,30253.05336,10.3173524,3.161915625
BE22,2015,25873.33,2.587333e+10,,,,26900,10.19988157,1.121507082,100,30374.55157,10.32136042,0.4008021398
BE22,2016,26781.5,2.67815e+10,30890.91895,10.33821753,,27400,10.21829829,1.841672679,101.7,30890.91895,10.33821753,1.685711707
BE22,2017,27865.47,2.786547e+10,32041.65057,10.37479192,3.657438122,28300,10.25061708,3.231879126,103.8,31528.78453,10.3586562,2.043866768
BE22,2018,28728.56,2.872856e+10,32917.69934,10.40176577,2.697385008,29100,10.27849345,2.787636953,105.5,32045.15191,10.37490118,1.624498218
BE22,2019,29540.63,2.954063e+10,33728.26377,10.42609145,2.432568667,29700,10.29890232,2.040887163,106.6,32379.27197,10.38527374,1.037255882
BE22,2020,28420.51,2.842051e+10,32273.95577,10.38201586,-4.40755914,28700,10.2646524,-3.424992304,100.8,30617.54798,10.32932859,-5.594515609
BE22,2021,31306.17,3.130617e+10,35445.17384,10.47574238,9.372652168,31300,10.35137338,8.672097478,107.7,32713.39204,10.39553982,6.621122853
BE22,2022,34911.99,3.491199e+10,39274.92342,10.57834151,10.25991305,34600,10.45160896,10.02355845,111.6,33897.99955,10.43111128,3.557146578
BE22,2023,36725.81,3.672581e+10,40869.16702,10.6181312,3.978968196,36100,10.49404814,4.243918328,112.6,34201.74507,10.44003195,0.8920665758
BE23,2000,,,,,,,,,75.1,25800.54153,10.15815076,
BE23,2001,,,,,,,,,75.8,26041.02594,10.16742849,0.9277733878
BE23,2002,,,,,,,,,78,26796.83408,10.19603903,2.861053404
BE23,2003,,,,,,22600,10.02570519,,79.5,27312.15781,10.21508722,1.904819497
BE23,2004,,,,,,23200,10.05190756,2.620237239,82.3,28274.09544,10.24970131,3.461408602
BE23,2005,,,,,,23900,10.08163374,2.972618027,83.5,28686.35443,10.26417683,1.447552417
BE23,2006,,,,,,24900,10.12262308,4.098934453,86.3,29648.29206,10.2971598,3.298296623
BE23,2007,,,,,,26100,10.16969059,4.706751086,90.5,31091.19851,10.34468005,4.752025262
BE23,2008,,,,,,26200,10.17351469,0.3824096438,89.9,30885.06902,10.33802814,-0.6651909228
BE23,2009,,,,,,25700,10.15424627,-1.926841887,89.6,30782.00427,10.33468552,-0.3342621497
BE23,2010,,,,,,27100,10.20728901,5.304273598,91.9,31572.16733,10.36003123,2.534570938
BE23,2011,,,,,,27600,10.22557105,1.828204484,93.6,32156.20089,10.37836058,1.832935412
BE23,2012,,,,,,28200,10.24707726,2.150620522,93.7,32190.55581,10.37942839,0.1067805761
BE23,2013,,,,,,28600,10.261162,1.408473988,94.4,32431.04021,10.38687127,0.7442883907
BE23,2014,47924.08,4.792408e+10,,,,29100,10.27849345,1.733145635,96.2,33049.42869,10.40575956,1.888828452
BE23,2015,50176.97,5.017697e+10,,,,30400,10.32219789,4.370443423,100,34354.91548,10.44450039,3.874082832
BE23,2016,52027.03,5.202703e+10,34938.94905,10.4613575,,31000,10.34174248,1.954459607,101.7,34938.94905,10.4613575,1.685711707
BE23,2017,54304.33,5.430433e+10,36239.53692,10.49790598,3.654847749,32000,10.37349118,3.174869831,104.2,35797.82193,10.48564233,2.428482626
BE23,2018,55670.76,5.567076e+10,36960.28235,10.51759916,1.96931831,32600,10.39206757,1.857638557,105,36072.66126,10.49329055,0.7648220838
BE23,2019,57692.55,5.769255e+10,38048.66901,10.54662138,2.90222178,33500,10.41930072,2.723315046,106.9,36725.40465,10.51122402,1.793346787
BE23,2020,56400.01,5.640001e+10,36947.61039,10.51725625,-2.936512983,32900,10.40122794,-1.807278106,102.7,35282.4982,10.47114232,-4.00817011
BE23,2021,63230.35,6.323035e+10,41222.59557,10.62674182,10.94855682,36400,10.50232405,10.10961169,111.6,38340.08568,10.55425125,8.310893301
BE23,2022,71182.27,7.118227e+10,46058.6851,10.73767163,11.09298043,40500,10.60905725,10.67331995,116.6,40057.83145,10.59807948,4.382822397
BE23,2023,74451.62,7.445162e+10,47623.25167,10.7710764,3.340477596,42000,10.6454249,3.636764417,117.1,40229.60603,10.60235847,0.4278996687
BE24,2000,,,,,,,,,73.8,29972.92261,10.30804967,
BE24,2001,,,,,,,,,76.3,30988.26551,10.34136388,3.331420668
BE24,2002,,,,,,,,,75.7,30744.58322,10.3334691,-0.7894777847
BE24,2003,,,,,,26000,10.16585182,,77.4,31435.01639,10.35567772,2.220862015
BE24,2004,,,,,,27000,10.20359214,3.774032798,80.2,32572.20045,10.39121446,3.553673428
BE24,2005,,,,,,28000,10.23995979,3.636764417,82.4,33465.70221,10.41827638,2.706192204
BE24,2006,,,,,,29300,10.2853428,4.538300585,86,34927.79599,10.46103824,4.276185934
BE24,2007,,,,,,30400,10.32219789,3.685509239,89.2,36227.43491,10.49757198,3.653374333
BE24,2008,,,,,,30800,10.33526997,1.307208157,89.9,36511.73093,10.50538888,0.7816901892
BE24,2009,,,,,,30700,10.33201793,-0.3252035386,90.6,36796.02694,10.51314515,0.7756271571
BE24,2010,,,,,,31900,10.37036129,3.83433552,91.9,37324.00525,10.52739197,1.424681631
BE24,2011,,,,,,32200,10.37972173,0.936044276,93.4,37933.211,10.54358229,1.619031587
BE24,2012,,,,,,33500,10.41930072,3.957898628,95.3,38704.87161,10.56372075,2.013846543
BE24,2013,,,,,,33900,10.43117029,1.186957556,96,38989.16762,10.57103913,0.7318380808
BE24,2014,42756.87,4.275687e+10,,,,34500,10.4487146,1.754430965,97.2,39476.53221,10.58346165,1.242252
BE24,2015,44518.88,4.451888e+10,,,,35800,10.48570317,3.698856937,100,40613.71627,10.61186113,2.839947452
BE24,2016,46550.41,4.655041e+10,41466.60431,10.63264367,,36800,10.51325312,2.754995177,102.1,41466.60431,10.63264367,2.078253918
BE24,2017,48158.68,4.815868e+10,42594.02606,10.65946929,2.68256222,37600,10.53475933,2.150620522,103.8,42157.03749,10.64915691,1.651324556
BE24,2018,50024.55,5.002455e+10,43937.22344,10.69051715,3.104786508,38700,10.56359488,2.883554964,106.1,43091.15296,10.67107299,2.191607489
BE24,2019,52010.44,5.201044e+10,45358.87805,10.7223612,3.184404951,39900,10.5941316,3.053672386,108.4,44025.26844,10.69251903,2.144604339
BE24,2020,49391.96,4.939196e+10,42709.24451,10.66217067,-6.01905288,38000,10.54534144,-4.879016417,101.2,41101.08086,10.6237897,-6.872933215
BE24,2021,56278.86,5.627886e+10,48383.37119,10.78691146,12.47407883,42700,10.6619542,11.66127605,113,45893.49938,10.73407876,11.02890619
BE24,2022,64445.14,6.444514e+10,54895.70308,10.91319036,12.6278893,48300,10.78518684,12.32326404,122.1,49589.34757,10.81153132,7.74525624
BE24,2023,69557.57,6.955757e+10,58546.24987,10.97757232,6.438196071,51700,10.85321306,6.802622086,125.8,51092.05507,10.84138429,2.985296315
BE25,2000,,,,,,,,,78.8,28611.519,10.26156468,
BE25,2001,,,,,,,,,79.4,28829.37321,10.26915005,0.7585371389
BE25,2002,,,,,,,,,80.3,29156.15451,10.2804213,1.12712527
BE25,2003,,,,,,23700,10.07323033,,81.3,29519.24486,10.2927977,1.23763956
BE25,2004,,,,,,24400,10.10233841,2.910808416,84.1,30535.89782,10.32665825,3.386055043
BE25,2005,,,,,,25300,10.13855967,3.622126343,85.7,31116.84237,10.34550451,1.884625862
BE25,2006,,,,,,26600,10.18866649,5.010682005,89.5,32496.58567,10.38889031,4.338579968
BE25,2007,,,,,,27800,10.2327913,4.412480491,93.3,33876.32897,10.43047179,4.158148257
BE25,2008,,,,,,27800,10.2327913,0,92.3,33513.23863,10.41969582,-1.077596634
BE25,2009,,,,,,26800,10.19615717,-3.663413318,89.8,32605.51277,10.39223666,-2.74591662
BE25,2010,,,,,,28400,10.25414442,5.798725765,92.4,33549.54766,10.42077866,2.854200334
BE25,2011,,,,,,28900,10.27159687,1.745244995,94.1,34166.80124,10.43900973,1.823106794
BE25,2012,,,,,,29700,10.29890232,2.730545069,95,34493.58255,10.44852857,0.9518845009
BE25,2013,,,,,,30300,10.31890299,2.000066671,96,34856.67289,10.45899987,1.047129987
BE25,2014,41049.89,4.104989e+10,,,,31200,10.34817337,2.92703823,98.3,35691.78068,10.48267571,2.367583569
BE25,2015,42128.19,4.212819e+10,,,,32000,10.37349118,2.531780798,100,36309.03427,10.49982187,1.714615883
BE25,2016,43736.16,4.373616e+10,36926.28785,10.51667898,,32800,10.39818379,2.469261259,101.7,36926.28785,10.51667898,1.685711707
BE25,2017,45241.89,4.524189e+10,38069.35671,10.54716495,3.04859675,33700,10.42525312,2.706932197,103.4,37543.54143,10.53325664,1.657765902
BE25,2018,46597.39,4.659739e+10,39083.44195,10.57345418,2.628922509,34500,10.4487146,2.346148668,104.7,38015.55888,10.5457508,1.24941558
BE25,2019,48494.07,4.849407e+10,40513.17675,10.60938255,3.592837518,35700,10.48290597,3.419136475,106.8,38778.0486,10.56560961,1.985880865
BE25,2020,46962.23,4.696223e+10,39058.63674,10.5728193,-3.656324985,34800,10.45737267,-2.553330201,101.5,36853.66978,10.51471048,-5.089912804
BE25,2021,51661.96,5.166196e+10,42869.40265,10.66591363,9.309432335,37900,10.54270639,8.533372531,108.7,39467.92025,10.58324348,6.853299565
BE25,2022,57113.19,5.711319e+10,47168.93978,10.7614909,9.557727396,41600,10.63585545,9.314905518,111.9,40629.80934,10.6122573,2.901382119
BE25,2023,60930.99,6.093099e+10,49861.53073,10.81700506,5.551415779,44000,10.69194491,5.608946665,114.2,41464.91713,10.63260298,2.03456819
BE31,2000,,,,,,,,,65.7,27417.05871,10.21892068,
BE31,2001,,,,,,,,,67.5,28168.21101,10.24594935,2.702867239
BE31,2002,,,,,,,,,69.7,29086.28603,10.27802207,3.207271989
BE31,2003,,,,,,25300,10.13855967,,69.9,29169.7474,10.2808874,0.2865331473
BE31,2004,,,,,,26600,10.18866649,5.010682005,74.8,31214.55086,10.34863964,6.775223574
BE31,2005,,,,,,28400,10.25414442,6.547792938,78.9,32925.50886,10.40200298,5.336334287
BE31,2006,,,,,,28000,10.23995979,-1.418463499,77.7,32424.74067,10.38667701,-1.532597048
BE31,2007,,,,,,30000,10.30895266,6.899287149,83,34636.46687,10.45266236,6.598535042
BE31,2008,,,,,,30800,10.33526997,2.631730832,84.1,35095.50438,10.46582832,1.316595918
BE31,2009,,,,,,30500,10.32548196,-0.9788006366,84.6,35304.15779,10.47175602,0.5927699633
BE31,2010,,,,,,34600,10.45160896,12.61269985,94.2,39310.30336,10.57924194,10.7485915
BE31,2011,,,,,,32100,10.37661131,-7.499765193,88,36723.00101,10.51115857,-6.80833671
BE31,2012,,,,,,33500,10.41930072,4.26894087,90.6,37807.99877,10.54027597,2.911739857
BE31,2013,,,,,,34700,10.45449497,3.519424812,94.2,39310.30336,10.57924194,3.896596853
BE31,2014,15879.51,1.587951e+10,,,,36200,10.4968144,4.231943188,98.6,41146.45341,10.62489302,4.565108003
BE31,2015,16292.47,1.629247e+10,,,,37000,10.51867319,2.185879381,100,41730.68297,10.63899194,1.409892438
BE31,2016,17328.49,1.732849e+10,43566.83302,10.68205143,,38700,10.56359488,4.492168739,104.4,43566.83302,10.68205143,4.305948946
BE31,2017,18175.87,1.817587e+10,45469.79874,10.72480362,4.27521913,40200,10.60162227,3.802739559,107.8,44985.67624,10.71409941,3.204798303
BE31,2018,20195.88,2.019588e+10,50300.06874,10.82576172,10.09581021,44400,10.70099475,9.937247381,117,48824.89908,10.79599569,8.189627632
BE31,2019,22737.29,2.273729e+10,56242.83276,10.93743389,11.16721716,49600,10.81174611,11.07513643,128.1,53457.00489,10.88663296,9.06372741
BE31,2020,22208.17,2.220817e+10,54593.16017,10.90766388,-2.9770012,48600,10.79137881,-2.036730282,122.1,50953.16391,10.83866213,-4.797082779
BE31,2021,21453,2.1453e+10,52539.03141,10.86931163,-3.83522546,46400,10.74505474,-4.632407167,115.2,48073.74678,10.7804915,-5.817063285
BE31,2022,24366.33,2.436633e+10,59340.48351,10.99104704,12.17354142,52300,10.86475165,11.96969118,124.1,51787.77757,10.85490945,7.441794395
BE31,2023,26475.1,2.64751e+10,63955.8507,11.06594829,7.490124948,56600,10.94376426,7.901261414,128.9,53790.85035,10.89285866,3.794921773
BE32,2000,,,,,,,,,85.1,20195.41845,9.913211048,
BE32,2001,,,,,,,,,85,20171.68705,9.912035269,-0.1175779089
BE32,2002,,,,,,,,,84.8,20124.22426,9.909679555,-0.2355713692
BE32,2003,,,,,,16300,9.698920387,,87.2,20693.77777,9.937588343,2.790878812
BE32,2004,,,,,,17100,9.746833742,4.79133557,91.5,21714.22782,9.985722985,4.813464137
BE32,2005,,,,,,17600,9.775654181,2.882043854,92.5,21951.54179,9.996592657,1.086967224
BE32,2006,,,,,,18000,9.798127037,2.247285585,93.2,22117.66156,10.00413173,0.7539077173
BE32,2007,,,,,,18600,9.83091686,3.278982282,96,22782.14067,10.0337322,2.960046978
BE32,2008,,,,,,19200,9.862665558,3.174869831,97.7,23185.57441,10.05128557,1.755336758
BE32,2009,,,,,,18200,9.809176873,-5.348868495,93.3,22141.39296,10.00520412,-4.60814512
BE32,2010,,,,,,19400,9.873028345,6.385147199,96.3,22853.33486,10.03685233,3.164821095
BE32,2011,,,,,,19900,9.898475011,2.544666566,98.7,23422.88837,10.06146896,2.461662764
BE32,2012,,,,,,20100,9.908475094,1.000008333,98.1,23280.49999,10.05537138,-0.6097579868
BE32,2013,,,,,,20100,9.908475094,0,97.6,23161.84301,10.05026151,-0.5109873152
BE32,2014,30735.48,3.073548e+10,,,,20600,9.933046355,2.457126073,98.8,23446.61977,10.06248162,1.222011133
