nuts2_id,year,country
ITI4,2012,IT
ITI4,2013,IT
ITI4,2014,IT
ITI4,2015,IT
ITI4,2016,IT
ITI4,2017,IT
ITI4,2018,IT
ITI4,2019,IT
ITI4,2020,IT
ITI4,2021,IT
ITI4,2022,IT
ITI4,2023,IT
ITI4,2024,IT
ITI4,2025,IT
LI00,1986,LI
LI00,1987,LI
LI00,1988,LI
LI00,1989,LI
LI00,1990,LI
LI00,1991,LI
LI00,1992,LI
LI00,1993,LI
LI00,1994,LI
LI00,1995,LI
LI00,1996,LI
LI00,1997,LI
LI00,1998,LI
LI00,1999,LI
LI00,2000,LI
LI00,2001,LI
LI00,2002,LI
LI00,2003,LI
LI00,2004,LI
LI00,2005,LI
LI00,2006,LI
LI00,2007,LI
LI00,2008,LI
LI00,2009,LI
LI00,2010,LI
LI00,2011,LI
LI00,2012,LI
LI00,2013,LI
LI00,2014,LI
LI00,2015,LI
LI00,2016,LI
LI00,2017,LI
LI00,2018,LI
LI00,2019,LI
LI00,2020,LI
LI00,2021,LI
LI00,2022,LI
LI00,2023,LI
LI00,2024,LI
LI00,2025,LI
LT00,1986,LT
LT00,1987,LT
LT00,1988,LT
LT00,1989,LT
LT00,1990,LT
LT00,1991,LT
LT00,1992,LT
LT00,1993,LT
LT00,1994,LT
LT00,1995,LT
LT00,1996,LT
LT00,1997,LT
LT00,1998,LT
LT00,1999,LT
LT00,2000,LT
LT00,2001,LT
LT00,2002,LT
LT00,2003,LT
LT00,2004,LT
LT00,2005,LT
LT00,2006,LT
LT00,2007,LT
LT00,2008,LT
LT00,2009,LT
LT00,2010,LT
LT00,2011,LT
LT00,2012,LT
LT00,2013,LT
LT00,2014,LT
LT00,2015,LT
LT00,2016,LT
LT00,2017,LT
LT00,2018,LT
LT00,2019,LT
LT00,2020,LT
LT00,2021,LT
LT00,2022,LT
LT00,2023,LT
LT00,2024,LT
LT00,2025,LT
LT01,1986,LT
LT01,1987,LT
LT01,1988,LT
LT01,1989,LT
LT01,1990,LT
LT01,1991,LT
LT01,1992,LT
LT01,1993,LT
LT01,1994,LT
LT01,1995,LT
LT01,1996,LT
LT01,1997,LT
LT01,1998,LT
LT01,1999,LT
LT01,2000,LT
LT01,2001,LT
LT01,2002,LT
LT01,2003,LT
LT01,2004,LT
LT01,2005,LT
LT01,2006,LT
LT01,2007,LT
LT01,2008,LT
LT01,2009,LT
LT01,2010,LT
LT01,2011,LT
LT01,2012,LT
LT01,2013,LT
LT01,2014,LT
LT01,2015,LT
LT01,2016,LT
LT01,2017,LT
LT01,2018,LT
LT01,2019,LT
LT01,2020,LT
LT01,2021,LT
LT01,2022,LT
LT01,2023,LT
LT01,2024,LT
LT01,2025,LT
LT02,1986,LT
LT02,1987,LT
LT02,1988,LT
LT02,1989,LT
LT02,1990,LT
LT02,1991,LT
LT02,1992,LT
LT02,1993,LT
LT02,1994,LT
LT02,1995,LT
LT02,1996,LT
LT02,1997,LT
LT02,1998,LT
LT02,1999,LT
LT02,2000,LT
LT02,2001,LT
LT02,2002,LT
LT02,2003,LT
LT02,2004,LT
LT02,2005,LT
LT02,2006,LT
LT02,2007,LT
LT02,2008,LT
LT02,2009,LT
LT02,2010,LT
LT02,2011,LT
LT02,2012,LT
LT02,2013,LT
LT02,2014,LT
LT02,2015,LT
LT02,2016,LT
LT02,2017,LT
LT02,2018,LT
LT02,2019,LT
LT02,2020,LT
LT02,2021,LT
LT02,2022,LT
LT02,2023,LT
LT02,2024,LT
LT02,2025,LT
LU00,1986,LU
LU00,1987,LU
LU00,1988,LU
LU00,1989,LU
LU00,1990,LU
LU00,1991,LU
LU00,1992,LU
LU00,1993,LU
LU00,1994,LU
LU00,1995,LU
LU00,1996,LU
LU00,1997,LU
LU00,1998,LU
LU00,1999,LU
LU00,2000,LU
LU00,2001,LU
LU00,2002,LU
LU00,2003,LU
LU00,2004,LU
LU00,2005,LU
LU00,2006,LU
LU00,2007,LU
LU00,2008,LU
LU00,2009,LU
LU00,2010,LU
LU00,2011,LU
LU00,2012,LU
LU00,2013,LU
LU00,2014,LU
LU00,2015,LU
LU00,2016,LU
LU00,2017,LU
LU00,2018,LU
LU00,2019,LU
LU00,2020,LU
LU00,2021,LU
LU00,2022,LU
LU00,2023,LU
LU00,2024,LU
LU00,2025,LU
LV00,1986,LV
LV00,1987,LV
LV00,1988,LV
LV00,1989,LV
LV00,1990,LV
LV00,1991,LV
LV00,1992,LV
LV00,1993,LV
LV00,1994,LV
LV00,1995,LV
LV00,1996,LV
LV00,1997,LV
LV00,1998,LV
LV00,1999,LV
LV00,2000,LV
LV00,2001,LV
LV00,2002,LV
LV00,2003,LV
LV00,2004,LV
LV00,2005,LV
LV00,2006,LV
LV00,2007,LV
LV00,2008,LV
LV00,2009,LV
LV00,2010,LV
LV00,2011,LV
LV00,2012,LV
LV00,2013,LV
LV00,2014,LV
LV00,2015,LV
LV00,2016,LV
LV00,2017,LV
LV00,2018,LV
LV00,2019,LV
LV00,2020,LV
LV00,2021,LV
LV00,2022,LV
LV00,2023,LV
LV00,2024,LV
LV00,2025,LV
ME00,1986,ME
ME00,1987,ME
ME00,1988,ME
ME00,1989,ME
ME00,1990,ME
ME00,1991,ME
ME00,1992,ME
ME00,1993,ME
ME00,1994,ME
ME00,1995,ME
ME00,1996,ME
ME00,1997,ME
ME00,1998,ME
ME00,1999,ME
ME00,2000,ME
ME00,2001,ME
ME00,2002,ME
ME00,2003,ME
ME00,2004,ME
ME00,2005,ME
ME00,2006,ME
ME00,2007,ME
ME00,2008,ME
ME00,2009,ME
ME00,2010,ME
ME00,2011,ME
ME00,2012,ME
ME00,2013,ME
ME00,2014,ME
ME00,2015,ME
ME00,2016,ME
ME00,2017,ME
ME00,2018,ME
ME00,2019,ME
ME00,2020,ME
ME00,2021,ME
ME00,2022,ME
ME00,2023,ME
ME00,2024,ME
ME00,2025,ME
MK00,1986,MK
MK00,1987,MK
MK00,1988,MK
MK00,1989,MK
MK00,1990,MK
MK00,1991,MK
MK00,1992,MK
MK00,1993,MK
MK00,1994,MK
MK00,1995,MK
MK00,1996,MK
MK00,1997,MK
MK00,1998,MK
MK00,1999,MK
MK00,2000,MK
MK00,2001,MK
MK00,2002,MK
MK00,2003,MK
MK00,2004,MK
MK00,2005,MK
MK00,2006,MK
MK00,2007,MK
MK00,2008,MK
MK00,2009,MK
MK00,2010,MK
MK00,2011,MK
MK00,2012,MK
MK00,2013,MK
MK00,2014,MK
MK00,2015,MK
MK00,2016,MK
MK00,2017,MK
MK00,2018,MK
MK00,2019,MK
MK00,2020,MK
MK00,2021,MK
MK00,2022,MK
MK00,2023,MK
MK00,2024,MK
MK00,2025,MK
MT00,1986,MT
MT00,1987,MT
MT00,1988,MT
MT00,1989,MT
MT00,1990,MT
MT00,1991,MT
MT00,1992,MT
MT00,1993,MT
MT00,1994,MT
MT00,1995,MT
MT00,1996,MT
MT00,1997,MT
MT00,1998,MT
MT00,1999,MT
MT00,2000,MT
MT00,2001,MT
MT00,2002,MT
MT00,2003,MT
MT00,2004,MT
MT00,2005,MT
MT00,2006,MT
MT00,2007,MT
MT00,2008,MT
MT00,2009,MT
MT00,2010,MT
MT00,2011,MT
MT00,2012,MT
MT00,2013,MT
MT00,2014,MT
MT00,2015,MT
MT00,2016,MT
MT00,2017,MT
MT00,2018,MT
MT00,2019,MT
MT00,2020,MT
MT00,2021,MT
MT00,2022,MT
MT00,2023,MT
MT00,2024,MT
MT00,2025,MT
NL11,1986,NL
NL11,1987,NL
NL11,1988,NL
NL11,1989,NL
NL11,1990,NL
NL11,1991,NL
NL11,1992,NL
NL11,1993,NL
NL11,1994,NL
NL11,1995,NL
NL11,1996,NL
NL11,1997,NL
NL11,1998,NL
NL11,1999,NL
NL11,2000,NL
NL11,2001,NL
NL11,2002,NL
NL11,2003,NL
NL11,2004,NL
NL11,2005,NL
NL11,2006,NL
NL11,2007,NL
NL11,2008,NL
NL11,2009,NL
NL11,2010,NL
NL11,2011,NL
NL11,2012,NL
NL11,2013,NL
NL11,2014,NL
NL11,2015,NL
NL11,2016,NL
NL11,2017,NL
NL11,2018,NL
NL11,2019,NL
NL11,2020,NL
NL11,2021,NL
NL11,2022,NL
NL11,2023,NL
NL11,2024,NL
NL11,2025,NL
NL12,1986,NL
NL12,1987,NL
NL12,1988,NL
NL12,1989,NL
NL12,1990,NL
NL12,1991,NL
NL12,1992,NL
NL12,1993,NL
NL12,1994,NL
NL12,1995,NL
NL12,1996,NL
NL12,1997,NL
NL12,1998,NL
NL12,1999,NL
NL12,2000,NL
NL12,2001,NL
NL12,2002,NL
NL12,2003,NL
NL12,2004,NL
NL12,2005,NL
NL12,2006,NL
NL12,2007,NL
NL12,2008,NL
NL12,2009,NL
NL12,2010,NL
NL12,2011,NL
NL12,2012,NL
NL12,2013,NL
NL12,2014,NL
NL12,2015,NL
NL12,2016,NL
NL12,2017,NL
NL12,2018,NL
NL12,2019,NL
NL12,2020,NL
NL12,2021,NL
NL12,2022,NL
NL12,2023,NL
NL12,2024,NL
NL12,2025,NL
NL13,1986,NL
NL13,1987,NL
NL13,1988,NL
NL13,1989,NL
NL13,1990,NL
NL13,1991,NL
NL13,1992,NL
NL13,1993,NL
NL13,1994,NL
NL13,1995,NL
NL13,1996,NL
NL13,1997,NL
NL13,1998,NL
NL13,1999,NL
NL13,2000,NL
NL13,2001,NL
NL13,2002,NL
NL13,2003,NL
NL13,2004,NL
NL13,2005,NL
NL13,2006,NL
NL13,2007,NL
NL13,2008,NL
NL13,2009,NL
NL13,2010,NL
NL13,2011,NL
NL13,2012,NL
NL13,2013,NL
NL13,2014,NL
NL13,2015,NL
NL13,2016,NL
NL13,2017,NL
NL13,2018,NL
NL13,2019,NL
NL13,2020,NL
NL13,2021,NL
NL13,2022,NL
NL13,2023,NL
NL13,2024,NL
NL13,2025,NL
NL21,1986,NL
NL21,1987,NL
NL21,1988,NL
NL21,1989,NL
NL21,1990,NL
NL21,1991,NL
NL21,1992,NL
NL21,1993,NL
NL21,1994,NL
NL21,1995,NL
NL21,1996,NL
NL21,1997,NL
NL21,1998,NL
NL21,1999,NL
NL21,2000,NL
NL21,2001,NL
NL21,2002,NL
NL21,2003,NL
NL21,2004,NL
NL21,2005,NL
NL21,2006,NL
NL21,2007,NL
NL21,2008,NL
NL21,2009,NL
NL21,2010,NL
NL21,2011,NL
NL21,2012,NL
NL21,2013,NL
NL21,2014,NL
NL21,2015,NL
NL21,2016,NL
NL21,2017,NL
NL21,2018,NL
NL21,2019,NL
NL21,2020,NL
NL21,2021,NL
NL21,2022,NL
NL21,2023,NL
NL21,2024,NL
NL21,2025,NL
NL22,1986,NL
NL22,1987,NL
NL22,1988,NL
NL22,1989,NL
NL22,1990,NL
NL22,1991,NL
NL22,1992,NL
NL22,1993,NL
NL22,1994,NL
NL22,1995,NL
NL22,1996,NL
NL22,1997,NL
NL22,1998,NL
NL22,1999,NL
NL22,2000,NL
NL22,2001,NL
NL22,2002,NL
NL22,2003,NL
NL22,2004,NL
NL22,2005,NL
NL22,2006,NL
NL22,2007,NL
NL22,2008,NL
NL22,2009,NL
NL22,2010,NL
NL22,2011,NL
NL22,2012,NL
NL22,2013,NL
NL22,2014,NL
NL22,2015,NL
NL22,2016,NL
NL22,2017,NL
NL22,2018,NL
NL22,2019,NL
NL22,2020,NL
NL22,2021,NL
NL22,2022,NL
NL22,2023,NL
NL22,2024,NL
NL22,2025,NL
NL23,1986,NL
NL23,1987,NL
NL23,1988,NL
NL23,1989,NL
NL23,1990,NL
NL23,1991,NL
NL23,1992,NL
NL23,1993,NL
NL23,1994,NL
NL23,1995,NL
NL23,1996,NL
NL23,1997,NL
NL23,1998,NL
NL23,1999,NL
NL23,2000,NL
NL23,2001,NL
NL23,2002,NL
NL23,2003,NL
NL23,2004,NL
NL23,2005,NL
NL23,2006,NL
NL23,2007,NL
NL23,2008,NL
NL23,2009,NL
NL23,2010,NL
NL23,2011,NL
NL23,2012,NL
NL23,2013,NL
NL23,2014,NL
NL23,2015,NL
NL23,2016,NL
NL23,2017,NL
NL23,2018,NL
NL23,2019,NL
NL23,2020,NL
NL23,2021,NL
NL23,2022,NL
NL23,2023,NL
NL23,2024,NL
NL23,2025,NL
NL31,1986,NL
NL31,1987,NL
NL31,1988,NL
NL31,1989,NL
NL31,1990,NL
NL31,1991,NL
NL31,1992,NL
NL31,1993,NL
NL31,1994,NL
NL31,1995,NL
NL31,1996,NL
NL31,1997,NL
NL31,1998,NL
NL31,1999,NL
NL31,2000,NL
NL31,2001,NL
NL31,2002,NL
NL31,2003,NL
NL31,2004,NL
NL31,2005,NL
NL31,2006,NL
NL31,2007,NL
NL31,2008,NL
NL31,2009,NL
NL31,2010,NL
NL31,2011,NL
NL31,2012,NL
NL31,2013,NL
NL31,2014,NL
NL31,2015,NL
NL31,2016,NL
NL31,2017,NL
NL31,2018,NL
NL31,2019,NL
NL31,2020,NL
NL31,2021,NL
NL31,2022,NL
NL31,2023,NL
NL31,2024,NL
NL31,2025,NL
NL32,1986,NL
NL32,1987,NL
NL32,1988,NL
NL32,1989,NL
NL32,1990,NL
NL32,1991,NL
NL32,1992,NL
NL32,1993,NL
NL32,1994,NL
NL32,1995,NL
NL32,1996,NL
NL32,1997,NL
NL32,1998,NL
NL32,1999,NL
NL32,2000,NL
NL32,2001,NL
NL32,2002,NL
NL32,2003,NL
NL32,2004,NL
NL32,2005,NL
NL32,2006,NL
NL32,2007,NL
NL32,2008,NL
NL32,2009,NL
NL32,2010,NL
NL32,2011,NL
NL32,2012,NL
NL32,2013,NL
NL32,2014,NL
NL32,2015,NL
NL32,2016,NL
NL32,2017,NL
NL32,2018,NL
NL32,2019,NL
NL32,2020,NL
NL32,2021,NL
NL32,2022,NL
NL32,2023,NL
NL32,2024,NL
NL32,2025,NL
NL33,1986,NL
NL33,1987,NL
NL33,1988,NL
NL33,1989,NL
NL33,1990,NL
NL33,1991,NL
NL33,1992,NL
NL33,1993,NL
NL33,1994,NL
NL33,1995,NL
NL33,1996,NL
NL33,1997,NL
NL33,1998,NL
NL33,1999,NL
NL33,2000,NL
NL33,2001,NL
NL33,2002,NL
NL33,2003,NL
NL33,2004,NL
NL33,2005,NL
NL33,2006,NL
NL33,2007,NL
NL33,2008,NL
NL33,2009,NL
NL33,2010,NL
NL33,2011,NL
NL33,2012,NL
NL33,2013,NL
NL33,2014,NL
NL33,2015,NL
NL33,2016,NL
NL33,2017,NL
NL33,2018,NL
NL33,2019,NL
NL33,2020,NL
NL33,2021,NL
NL33,2022,NL
NL33,2023,NL
NL33,2024,NL
NL33,2025,NL
NL34,1986,NL
NL34,1987,NL
NL34,1988,NL
NL34,1989,NL
NL34,1990,NL
NL34,1991,NL
NL34,1992,NL
NL34,1993,NL
NL34,1994,NL
NL34,1995,NL
NL34,1996,NL
NL34,1997,NL
NL34,1998,NL
NL34,1999,NL
NL34,2000,NL
NL34,2001,NL
NL34,2002,NL
NL34,2003,NL
NL34,2004,NL
NL34,2005,NL
NL34,2006,NL
NL34,2007,NL
NL34,2008,NL
NL34,2009,NL
NL34,2010,NL
NL34,2011,NL
NL34,2012,NL
NL34,2013,NL
NL34,2014,NL
NL34,2015,NL
NL34,2016,NL
NL34,2017,NL
NL34,2018,NL
NL34,2019,NL
NL34,2020,NL
NL34,2021,NL
NL34,2022,NL
NL34,2023,NL
NL34,2024,NL
NL34,2025,NL
NL35,1986,NL
NL35,1987,NL
NL35,1988,NL
NL35,1989,NL
NL35,1990,NL
NL35,1991,NL
NL35,1992,NL
NL35,1993,NL
NL35,1994,NL
NL35,1995,NL
NL35,1996,NL
NL35,1997,NL
NL35,1998,NL
NL35,1999,NL
NL35,2000,NL
NL35,2001,NL
NL35,2002,NL
NL35,2003,NL
NL35,2004,NL
NL35,2005,NL
NL35,2006,NL
NL35,2007,NL
NL35,2008,NL
NL35,2009,NL
NL35,2010,NL
NL35,2011,NL
NL35,2012,NL
NL35,2013,NL
NL35,2014,NL
NL35,2015,NL
NL35,2016,NL
NL35,2017,NL
NL35,2018,NL
NL35,2019,NL
NL35,2020,NL
NL35,2021,NL
NL35,2022,NL
NL35,2023,NL
NL35,2024,NL
NL35,2025,NL
NL36,1986,NL
NL36,1987,NL
NL36,1988,NL
NL36,1989,NL
NL36,1990,NL
NL36,1991,NL
NL36,1992,NL
NL36,1993,NL
NL36,1994,NL
NL36,1995,NL
NL36,1996,NL
NL36,1997,NL
NL36,1998,NL
NL36,1999,NL
NL36,2000,NL
NL36,2001,NL
NL36,2002,NL
NL36,2003,NL
NL36,2004,NL
NL36,2005,NL
NL36,2006,NL
NL36,2007,NL
NL36,2008,NL
NL36,2009,NL
NL36,2010,NL
NL36,2011,NL
NL36,2012,NL
NL36,2013,NL
NL36,2014,NL
NL36,2015,NL
NL36,2016,NL
NL36,2017,NL
NL36,2018,NL
NL36,2019,NL
NL36,2020,NL
NL36,2021,NL
NL36,2022,NL
NL36,2023,NL
NL36,2024,NL
NL36,2025,NL
NL41,1986,NL
NL41,1987,NL
NL41,1988,NL
NL41,1989,NL
NL41,1990,NL
NL41,1991,NL
NL41,1992,NL
NL41,1993,NL
NL41,1994,NL
NL41,1995,NL
NL41,1996,NL
NL41,1997,NL
NL41,1998,NL
NL41,1999,NL
NL41,2000,NL
NL41,2001,NL
NL41,2002,NL
NL41,2003,NL
NL41,2004,NL
NL41,2005,NL
NL41,2006,NL
NL41,2007,NL
NL41,2008,NL
NL41,2009,NL
NL41,2010,NL
NL41,2011,NL
NL41,2012,NL
NL41,2013,NL
NL41,2014,NL
NL41,2015,NL
NL41,2016,NL
NL41,2017,NL
NL41,2018,NL
NL41,2019,NL
NL41,2020,NL
NL41,2021,NL
NL41,2022,NL
NL41,2023,NL
NL41,2024,NL
NL41,2025,NL
NL42,1986,NL
NL42,1987,NL
NL42,1988,NL
NL42,1989,NL
NL42,1990,NL
NL42,1991,NL
NL42,1992,NL
NL42,1993,NL
NL42,1994,NL
NL42,1995,NL
NL42,1996,NL
NL42,1997,NL
NL42,1998,NL
NL42,1999,NL
NL42,2000,NL
NL42,2001,NL
NL42,2002,NL
NL42,2003,NL
NL42,2004,NL
NL42,2005,NL
NL42,2006,NL
NL42,2007,NL
NL42,2008,NL
NL42,2009,NL
NL42,2010,NL
NL42,2011,NL
NL42,2012,NL
NL42,2013,NL
NL42,2014,NL
NL42,2015,NL
NL42,2016,NL
NL42,2017,NL
NL42,2018,NL
NL42,2019,NL
NL42,2020,NL
NL42,2021,NL
NL42,2022,NL
NL42,2023,NL
NL42,2024,NL
NL42,2025,NL
NO01,1986,NO
NO01,1987,NO
NO01,1988,NO
NO01,1989,NO
NO01,1990,NO
NO01,1991,NO
NO01,1992,NO
NO01,1993,NO
NO01,1994,NO
NO01,1995,NO
NO01,1996,NO
NO01,1997,NO
NO01,1998,NO
NO01,1999,NO
NO01,2000,NO
NO01,2001,NO
NO01,2002,NO
NO01,2003,NO
NO01,2004,NO
NO01,2005,NO
NO01,2006,NO
NO01,2007,NO
NO01,2008,NO
NO01,2009,NO
NO01,2010,NO
NO01,2011,NO
NO01,2012,NO
NO01,2013,NO
NO01,2014,NO
NO01,2015,NO
NO01,2016,NO
NO01,2017,NO
NO01,2018,NO
NO01,2019,NO
NO01,2020,NO
NO01,2021,NO
NO01,2022,NO
NO01,2023,NO
NO01,2024,NO
NO01,2025,NO
NO02,1986,NO
NO02,1987,NO
NO02,1988,NO
NO02,1989,NO
NO02,1990,NO
NO02,1991,NO
NO02,1992,NO
NO02,1993,NO
NO02,1994,NO
NO02,1995,NO
NO02,1996,NO
NO02,1997,NO
NO02,1998,NO
NO02,1999,NO
NO02,2000,NO
NO02,2001,NO
NO02,2002,NO
NO02,2003,NO
NO02,2004,NO
NO02,2005,NO
NO02,2006,NO
NO02,2007,NO
NO02,2008,NO
NO02,2009,NO
NO02,2010,NO
NO02,2011,NO
NO02,2012,NO
NO02,2013,NO
NO02,2014,NO
NO02,2015,NO
NO02,2016,NO
NO02,2017,NO
NO02,2018,NO
NO02,2019,NO
NO02,2020,NO
NO02,2021,NO
NO02,2022,NO
NO02,2023,NO
NO02,2024,NO
NO02,2025,NO
NO03,1986,NO
NO03,1987,NO
NO03,1988,NO
NO03,1989,NO
NO03,1990,NO
NO03,1991,NO
NO03,1992,NO
NO03,1993,NO
NO03,1994,NO
NO03,1995,NO
NO03,1996,NO
NO03,1997,NO
NO03,1998,NO
NO03,1999,NO
NO03,2000,NO
NO03,2001,NO
NO03,2002,NO
NO03,2003,NO
NO03,2004,NO
NO03,2005,NO
NO03,2006,NO
NO03,2007,NO
NO03,2008,NO
NO03,2009,NO
NO03,2010,NO
NO03,2011,NO
NO03,2012,NO
NO03,2013,NO
NO03,2014,NO
NO03,2015,NO
NO03,2016,NO
NO03,2017,NO
NO03,2018,NO
NO03,2019,NO
NO03,2020,NO
NO03,2021,NO
NO03,2022,NO
NO03,2023,NO
NO03,2024,NO
NO03,2025,NO
NO04,1986,NO
NO04,1987,NO
NO04,1988,NO
NO04,1989,NO
NO04,1990,NO
NO04,1991,NO
NO04,1992,NO
NO04,1993,NO
NO04,1994,NO
NO04,1995,NO
NO04,1996,NO
NO04,1997,NO
NO04,1998,NO
NO04,1999,NO
NO04,2000,NO
NO04,2001,NO
NO04,2002,NO
NO04,2003,NO
NO04,2004,NO
NO04,2005,NO
NO04,2006,NO
NO04,2007,NO
NO04,2008,NO
NO04,2009,NO
NO04,2010,NO
NO04,2011,NO
NO04,2012,NO
NO04,2013,NO
NO04,2014,NO
NO04,2015,NO
NO04,2016,NO
NO04,2017,NO
NO04,2018,NO
NO04,2019,NO
NO04,2020,NO
NO04,2021,NO
NO04,2022,NO
NO04,2023,NO
NO04,2024,NO
NO04,2025,NO
NO05,1986,NO
NO05,1987,NO
NO05,1988,NO
NO05,1989,NO
NO05,1990,NO
NO05,1991,NO
NO05,1992,NO
NO05,1993,NO
NO05,1994,NO
NO05,1995,NO
NO05,1996,NO
NO05,1997,NO
NO05,1998,NO
NO05,1999,NO
NO05,2000,NO
NO05,2001,NO
NO05,2002,NO
NO05,2003,NO
NO05,2004,NO
NO05,2005,NO
NO05,2006,NO
NO05,2007,NO
NO05,2008,NO
NO05,2009,NO
NO05,2010,NO
NO05,2011,NO
NO05,2012,NO
NO05,2013,NO
NO05,2014,NO
NO05,2015,NO
NO05,2016,NO
NO05,2017,NO
NO05,2018,NO
NO05,2019,NO
NO05,2020,NO
NO05,2021,NO
NO05,2022,NO
NO05,2023,NO
NO05,2024,NO
NO05,2025,NO
NO06,1986,NO
NO06,1987,NO
NO06,1988,NO
NO06,1989,NO
NO06,1990,NO
NO06,1991,NO
NO06,1992,NO
NO06,1993,NO
NO06,1994,NO
NO06,1995,NO
NO06,1996,NO
NO06,1997,NO
NO06,1998,NO
NO06,1999,NO
NO06,2000,NO
NO06,2001,NO
NO06,2002,NO
NO06,2003,NO
NO06,2004,NO
NO06,2005,NO
NO06,2006,NO
NO06,2007,NO
NO06,2008,NO
NO06,2009,NO
NO06,2010,NO
NO06,2011,NO
NO06,2012,NO
NO06,2013,NO
NO06,2014,NO
NO06,2015,NO
NO06,2016,NO
NO06,2017,NO
NO06,2018,NO
NO06,2019,NO
NO06,2020,NO
NO06,2021,NO
NO06,2022,NO
NO06,2023,NO
NO06,2024,NO
NO06,2025,NO
NO07,1986,NO
NO07,1987,NO
NO07,1988,NO
NO07,1989,NO
NO07,1990,NO
NO07,1991,NO
NO07,1992,NO
NO07,1993,NO
NO07,1994,NO
NO07,1995,NO
NO07,1996,NO
NO07,1997,NO
NO07,1998,NO
NO07,1999,NO
NO07,2000,NO
NO07,2001,NO
NO07,2002,NO
NO07,2003,NO
NO07,2004,NO
NO07,2005,NO
NO07,2006,NO
NO07,2007,NO
NO07,2008,NO
NO07,2009,NO
NO07,2010,NO
NO07,2011,NO
NO07,2012,NO
NO07,2013,NO
NO07,2014,NO
NO07,2015,NO
NO07,2016,NO
NO07,2017,NO
NO07,2018,NO
NO07,2019,NO
NO07,2020,NO
NO07,2021,NO
NO07,2022,NO
NO07,2023,NO
NO07,2024,NO
NO07,2025,NO
NO08,1986,NO
NO08,1987,NO
NO08,1988,NO
NO08,1989,NO
NO08,1990,NO
NO08,1991,NO
NO08,1992,NO
NO08,1993,NO
NO08,1994,NO
NO08,1995,NO
NO08,1996,NO
NO08,1997,NO
NO08,1998,NO
NO08,1999,NO
NO08,2000,NO
NO08,2001,NO
NO08,2002,NO
NO08,2003,NO
NO08,2004,NO
NO08,2005,NO
NO08,2006,NO
NO08,2007,NO
NO08,2008,NO
NO08,2009,NO
NO08,2010,NO
NO08,2011,NO
NO08,2012,NO
NO08,2013,NO
NO08,2014,NO
NO08,2015,NO
NO08,2016,NO
NO08,2017,NO
NO08,2018,NO
NO08,2019,NO
NO08,2020,NO
NO08,2021,NO
NO08,2022,NO
NO08,2023,NO
NO08,2024,NO
NO08,2025,NO
NO09,1986,NO
NO09,1987,NO
NO09,1988,NO
NO09,1989,NO
NO09,1990,NO
NO09,1991,NO
NO09,1992,NO
NO09,1993,NO
NO09,1994,NO
NO09,1995,NO
NO09,1996,NO
NO09,1997,NO
NO09,1998,NO
NO09,1999,NO
NO09,2000,NO
NO09,2001,NO
NO09,2002,NO
NO09,2003,NO
NO09,2004,NO
NO09,2005,NO
NO09,2006,NO
NO09,2007,NO
NO09,2008,NO
NO09,2009,NO
NO09,2010,NO
NO09,2011,NO
NO09,2012,NO
NO09,2013,NO
NO09,2014,NO
NO09,2015,NO
NO09,2016,NO
NO09,2017,NO
NO09,2018,NO
NO09,2019,NO
NO09,2020,NO
NO09,2021,NO
NO09,2022,NO
NO09,2023,NO
NO09,2024,NO
NO09,2025,NO
NO0A,1986,NO
NO0A,1987,NO
NO0A,1988,NO
NO0A,1989,NO
NO0A,1990,NO
NO0A,1991,NO
NO0A,1992,NO
NO0A,1993,NO
NO0A,1994,NO
NO0A,1995,NO
NO0A,1996,NO
NO0A,1997,NO
NO0A,1998,NO
NO0A,1999,NO
NO0A,2000,NO
NO0A,2001,NO
NO0A,2002,NO
NO0A,2003,NO
NO0A,2004,NO
NO0A,2005,NO
NO0A,2006,NO
NO0A,2007,NO
NO0A,2008,NO
NO0A,2009,NO
NO0A,2010,NO
NO0A,2011,NO
NO0A,2012,NO
NO0A,2013,NO
NO0A,2014,NO
NO0A,2015,NO
NO0A,2016,NO
NO0A,2017,NO
NO0A,2018,NO
NO0A,2019,NO
NO0A,2020,NO
NO0A,2021,NO
NO0A,2022,NO
NO0A,2023,NO
NO0A,2024,NO
NO0A,2025,NO
NO0B,1986,NO
NO0B,1987,NO
NO0B,1988,NO
NO0B,1989,NO
NO0B,1990,NO
NO0B,1991,NO
NO0B,1992,NO
NO0B,1993,NO
NO0B,1994,NO
NO0B,1995,NO
NO0B,1996,NO
NO0B,1997,NO
NO0B,1998,NO
NO0B,1999,NO
NO0B,2000,NO
NO0B,2001,NO
NO0B,2002,NO
NO0B,2003,NO
NO0B,2004,NO
NO0B,2005,NO
NO0B,2006,NO
NO0B,2007,NO
NO0B,2008,NO
NO0B,2009,NO
NO0B,2010,NO
NO0B,2011,NO
NO0B,2012,NO
NO0B,2013,NO
NO0B,2014,NO
NO0B,2015,NO
NO0B,2016,NO
NO0B,2017,NO
NO0B,2018,NO
NO0B,2019,NO
NO0B,2020,NO
NO0B,2021,NO
NO0B,2022,NO
NO0B,2023,NO
NO0B,2024,NO
NO0B,2025,NO
PL11,1986,PL
PL11,1987,PL
PL11,1988,PL
PL11,1989,PL
PL11,1990,PL
PL11,1991,PL
PL11,1992,PL
PL11,1993,PL
PL11,1994,PL
PL11,1995,PL
PL11,1996,PL
PL11,1997,PL
PL11,1998,PL
PL11,1999,PL
PL11,2000,PL
