nuts2_id,year,unemp_rate,emp_rate,tertiary_share_25_64,rd_gerd,gva
TRA2,2016,4.9,51.9,8.9,,
TRA2,2017,5.5,51.3,9.3,,
TRA2,2018,5.3,50.4,9.4,,
TRA2,2019,9.6,45.5,10.5,,
TRA2,2020,11.5,41.9,14.5,,
TRA2,2021,14,47,14.2,0.88,
TRA2,2022,13,48.2,13.6,0.74,
TRA2,2023,11.7,51.6,14.3,0.78,
TRA2,2024,10.3,54.1,15.1,,
TRB1,2013,5.7,52.9,10.8,,
TRB1,2014,7.6,46.5,15.4,,
TRB1,2015,7.9,47.2,16.1,,100
TRB1,2016,8.9,48.7,18.4,,
TRB1,2017,6.9,52,18.1,,
TRB1,2018,8.1,52,17.9,,
TRB1,2019,9.9,50.4,20.8,,
TRB1,2020,10.6,45.8,22.7,,
TRB1,2021,10.5,47.7,22.3,1.49,
TRB1,2022,8.3,48.8,21.6,1.23,
TRB1,2023,7.3,48.1,19.9,1.31,
TRB1,2024,6,50.4,20.7,,
TRB2,2013,9.2,42.9,7.2,,
TRB2,2014,13.5,44,7,,
TRB2,2015,9.7,44.6,7.1,,100
TRB2,2016,9.1,40.6,8.2,,
TRB2,2017,12.6,43.7,8.6,,
TRB2,2018,21.7,40.1,10,,
TRB2,2019,25.7,39.9,13.4,,
TRB2,2020,23.6,38.4,14.6,,
TRB2,2021,20.4,39.5,13.8,1.4,
TRB2,2022,19.3,42.3,13.1,0.7,
TRB2,2023,17.6,42.2,12.7,0.72,
TRB2,2024,15.2,42.1,13.6,,
TRC1,2013,6.2,44.2,11,,
TRC1,2014,8.1,42.7,11.1,,
TRC1,2015,9.7,41.9,13.3,,100
TRC1,2016,13.9,41.8,14.4,,
TRC1,2017,14.3,42.7,13.3,,
TRC1,2018,12.3,44,13.4,,
TRC1,2019,15.2,43.6,14.5,,
TRC1,2020,13,44.7,16.9,,
TRC1,2021,10.2,48.1,16.7,0.46,
TRC1,2022,10.7,47.9,18.3,0.42,
TRC1,2023,10.1,46.8,19.8,0.48,
TRC1,2024,10.7,48.5,20.1,,
TRC2,2013,16,33,6.9,,
TRC2,2014,17.5,36.9,7.6,,
TRC2,2015,17.4,38.1,8.1,,100
TRC2,2016,17.2,39.5,9.8,,
TRC2,2017,13.8,43.4,12,,
TRC2,2018,18.6,41.2,11.4,,
TRC2,2019,23.2,37.8,12,,
TRC2,2020,20,32.5,12.5,,
TRC2,2021,14.8,36.5,13.8,0.6,
TRC2,2022,11.4,40,15.1,0.48,
TRC2,2023,10.9,40.9,14.8,0.49,
TRC2,2024,9.3,42.8,13.4,,
TRC3,2013,19.4,30.7,7.8,,
TRC3,2014,24.1,30.4,7,,
TRC3,2015,24.4,30.9,9.4,,100
TRC3,2016,28.1,30.1,11.3,,
TRC3,2017,26.9,30.3,11.5,,
TRC3,2018,24.8,32.6,12.9,,
TRC3,2019,30.8,32,13.4,,
TRC3,2020,33.4,27.9,14.6,,
TRC3,2021,30.5,31.9,15.1,0.53,
TRC3,2022,18.6,36.2,14.9,0.24,
TRC3,2023,11.5,39.8,15,0.27,
TRC3,2024,11,41.8,16.1,,
UKC1,2013,10.9,64.2,27.4,0.97,
UKC1,2014,9.8,66.6,30.7,0.9,
UKC1,2015,8.5,66.6,34.5,0.96,
UKC1,2016,7,69.3,32.7,0.84,
UKC1,2017,5.2,71.2,32.4,0.94,
UKC1,2018,4.4,71.9,32.2,1.13,
UKC1,2019,5.7,69.4,31.8,,
UKC2,2013,9.2,67.2,31.5,1.1,
UKC2,2014,8.3,70,31.9,1.03,
UKC2,2015,7.7,69.2,35.3,1.22,
UKC2,2016,7.1,70.4,37.5,1.25,
UKC2,2017,5.9,71.6,36.6,1.36,
UKC2,2018,5.2,70.2,34.7,1.37,
UKC2,2019,5.6,71,36,,
UKD1,2013,5.1,74.3,34.4,0.55,
UKD1,2014,5,75,33.3,0.88,
UKD1,2015,4.3,76.9,33.4,1.21,
UKD1,2016,3.7,75.1,36.3,1.22,
UKD1,2017,3.4,78,33.2,1.26,
UKD1,2018,1.9,79.2,35.1,1.37,
UKD1,2019,2,80.5,36.2,,
UKD3,2013,9.4,65.9,36.1,0.81,
UKD3,2014,8,68.5,37.7,0.87,
UKD3,2015,6.5,69.6,38.9,0.92,
UKD3,2016,6.1,70.7,39.4,0.94,
UKD3,2017,4,72.9,38.5,0.93,
UKD3,2018,4.2,73,38.8,1.22,
UKD3,2019,5.1,72.9,41.2,,
UKD4,2013,7.2,67.6,32.2,0.87,
UKD4,2014,6.6,69.1,31.7,0.89,
UKD4,2015,4.6,71.9,33.9,0.89,
UKD4,2016,4.4,72.7,36.8,1,
UKD4,2017,4.2,74.9,37.2,0.91,
UKD4,2018,4.8,73.5,37.8,0.82,
UKD4,2019,3.7,74.1,37.9,,
UKD6,2013,5.2,72.6,43.8,3.72,
UKD6,2014,3.4,75,46,3.2,
UKD6,2015,3.5,74.4,44.5,3.97,
UKD6,2016,3.2,75.6,46.8,3.71,
UKD6,2017,3.1,75.4,48.7,2.98,
UKD6,2018,3.2,76.8,46.6,2.37,
UKD6,2019,3.2,77.8,45.5,,
UKD7,2013,8.9,66.5,30.9,1.64,
UKD7,2014,7.4,65.3,31.9,1.67,
UKD7,2015,5.9,68.9,33.9,1.56,
UKD7,2016,4.9,69.4,35.7,2.04,
UKD7,2017,5.2,68.3,35.3,2.12,
UKD7,2018,4,71.2,36.6,1.6,
UKD7,2019,3.8,71.5,38.1,,
UKE1,2013,8.4,70.5,29.1,0.08,
UKE1,2014,8,71.3,29.6,0.72,
UKE1,2015,6.4,69.8,32.6,0.77,
UKE1,2016,5.5,71.5,33.8,0.8,
UKE1,2017,4.6,72.7,33,0.84,
UKE1,2018,5.6,73.1,31.5,0.88,
UKE1,2019,4.7,73.1,29.9,,
UKE2,2013,4.4,74.8,44.3,1.99,
UKE2,2014,4.6,75.9,44.2,1.4,
UKE2,2015,3.2,78.4,43.1,1.56,
UKE2,2016,2.9,79.7,41.7,1.41,
UKE2,2017,4.1,76.5,42.9,1.49,
UKE2,2018,3.3,76.8,47.7,1.55,
UKE2,2019,2.7,78.6,41.4,,
UKE3,2013,10.5,68.6,30.6,1.04,
UKE3,2014,8.9,70.6,31.3,1.07,
UKE3,2015,7.4,67.9,33.3,1.21,
UKE3,2016,7.2,68.6,34.1,1.22,
UKE3,2017,5.6,70.5,36.1,1.48,
UKE3,2018,5.1,73.2,39.4,1.33,
UKE3,2019,5.1,71.9,38.5,,
UKE4,2013,9.4,68,34.4,1.08,
UKE4,2014,6.8,69.3,34.2,1.05,
UKE4,2015,6.6,70.3,35.1,1.03,
UKE4,2016,5.8,70.9,34.7,1.01,
UKE4,2017,4.8,71.8,35.7,1.13,
UKE4,2018,4.7,71.6,37.3,1.08,
UKE4,2019,4.7,71.2,38.1,,
UKF1,2013,7.2,68.9,35.8,2.54,
UKF1,2014,6.1,70.8,34.8,2.66,
UKF1,2015,4.8,72.6,37.9,2.69,
UKF1,2016,4.5,74.6,36.8,2.78,
UKF1,2017,3.6,73.7,35.9,2.47,
UKF1,2018,4.4,73.1,37.2,2.85,
UKF1,2019,3.9,75.1,38.2,,
UKF2,2013,7.8,71.8,36.7,1.23,
UKF2,2014,5.3,74.2,35.9,1.2,
UKF2,2015,4.5,74.5,34.9,1.14,
UKF2,2016,4.6,73.9,36.7,1.2,
UKF2,2017,4.6,73.4,38.2,1.12,
UKF2,2018,4.2,74.4,38.8,1.15,
UKF2,2019,4.2,77.8,39,,
UKF3,2013,6.4,73,31.3,0.33,
UKF3,2014,4.7,73.6,31.3,0.36,
UKF3,2015,4.5,73,32.1,0.35,
UKF3,2016,4.3,74,31.7,0.44,
UKF3,2017,3.8,75,33.6,0.47,
UKF3,2018,4.2,76,35.9,0.44,
UKF3,2019,3.7,73.8,34.4,,
UKG1,2013,5.1,75.9,40.1,2.51,
UKG1,2014,4.4,75.9,39.8,2.93,
UKG1,2015,3.2,77.7,43.9,3.19,
UKG1,2016,3.7,76.2,42.8,3.04,
UKG1,2017,2.9,77.2,40.7,3.87,
UKG1,2018,3.1,78.4,42.8,3.98,
UKG1,2019,3,78.2,41.9,,
UKG2,2013,6.2,71.9,31,0.64,
UKG2,2014,5.3,72.5,31.3,0.63,
UKG2,2015,4.7,74.4,35.6,0.65,
UKG2,2016,4.2,77,34.4,0.76,
UKG2,2017,4.9,75.8,35.9,0.66,
UKG2,2018,3.7,76.7,36.9,0.81,
UKG2,2019,3.3,78,39.1,,
UKG3,2013,13,62.4,29.8,1.65,
UKG3,2014,9.7,64.1,30.9,1.71,
UKG3,2015,7.9,64.3,32.9,1.84,
UKG3,2016,7.6,65.7,32.5,1.89,
UKG3,2017,7.2,66.2,32.6,1.55,
UKG3,2018,6.5,68.6,32.6,1.68,
UKG3,2019,6,69.2,35.3,,
UKH1,2013,6.2,74.1,37.5,4.76,
UKH1,2014,5,75.9,37,5.08,
UKH1,2015,4.3,76.3,35.6,4.83,
UKH1,2016,3.8,76.5,37.8,4.56,
UKH1,2017,3.9,76.7,38,4.68,
UKH1,2018,3.5,77.3,38,5.47,
UKH1,2019,2.9,78.2,39.1,,
UKH2,2013,5.6,75.1,41.6,3.75,
UKH2,2014,4.3,77,45.2,3.19,
UKH2,2015,3.8,76.9,43.6,3.2,
UKH2,2016,4.1,77,44.9,3.29,
UKH2,2017,3.7,77.1,45.1,3.12,
UKH2,2018,2.9,77.3,46.4,2.95,
UKH2,2019,2.7,77.9,47.3,,
UKH3,2013,6.4,72.9,31.3,1.58,
UKH3,2014,6.2,72.5,31.1,1.6,
UKH3,2015,4.3,75.6,32.5,1.59,
UKH3,2016,3.9,75.5,33.6,1.64,
UKH3,2017,4.2,75.8,35.2,1.61,
UKH3,2018,2.8,78.3,33.5,1.55,
UKH3,2019,3.2,77.5,36.7,,
UKI1,2013,,,,1.19,
UKI2,2013,,,,0.51,
UKI3,2013,6.8,69.1,68.2,1.62,
UKI3,2014,6.3,72.1,69.6,1.65,
UKI3,2015,5.4,70.8,69.5,1.59,
UKI3,2016,4.7,75.5,74.7,1.42,
UKI3,2017,5.6,71.5,71.6,1.57,
UKI3,2018,5.1,71.9,71.5,1.63,
UKI3,2019,3.8,73.3,72.8,,
UKI4,2013,9.8,68.2,58.4,0.43,
UKI4,2014,7.9,69.8,56.1,0.51,
UKI4,2015,7.2,70.9,58,0.53,
UKI4,2016,7.2,70.1,59.7,0.5,
UKI4,2017,5.3,72.3,59.9,0.59,
UKI4,2018,4.3,74.2,62.6,0.67,
UKI4,2019,4,75.3,63.8,,
UKI5,2013,9.5,66.4,42.9,0.25,
UKI5,2014,7.5,69.1,42.7,0.25,
UKI5,2015,7.5,70.6,43.3,0.33,
UKI5,2016,5.6,71.9,45.8,0.32,
UKI5,2017,5.7,72.7,45.8,0.29,
UKI5,2018,4.6,73.9,46.3,0.31,
UKI5,2019,4.4,73.2,46.7,,
UKI6,2013,7.4,74.3,51.7,0.55,
UKI6,2014,5.9,75.3,50.8,0.54,
UKI6,2015,4.6,75.2,55.1,0.42,
UKI6,2016,4.2,76.6,53.6,0.43,
UKI6,2017,4.9,77.1,53.7,0.5,
UKI6,2018,4.7,77.6,52.7,0.46,
UKI6,2019,4.1,76.8,55.3,,
UKI7,2013,8.4,69.7,52.3,0.49,
UKI7,2014,6.2,71.6,52.4,0.73,
UKI7,2015,5.5,71.8,53.1,0.97,
UKI7,2016,5,72.4,55,1.48,
UKI7,2017,4.9,73.5,54.9,1.5,
UKI7,2018,4.8,73.4,55.9,1.36,
UKI7,2019,5.2,72.2,60.7,,
UKJ1,2013,5.2,77,48.4,3.38,
UKJ1,2014,4.2,77.1,51,3.53,
UKJ1,2015,3.5,78,51.7,3.52,
UKJ1,2016,2.7,79.7,51.4,3.67,
UKJ1,2017,2.9,80.7,53.9,3.63,
UKJ1,2018,3,79.3,53,3.65,
UKJ1,2019,2.8,80.7,53,,
UKJ2,2013,5.5,75.4,44.2,1.53,
UKJ2,2014,4.7,75.3,45.4,1.38,
UKJ2,2015,3.7,75.4,46.4,1.53,
UKJ2,2016,3.6,77.1,46.8,1.46,
UKJ2,2017,3.2,78.4,49.3,1.56,
UKJ2,2018,3.6,76.8,50.4,1.55,
UKJ2,2019,2.6,79,51.4,,
UKJ3,2013,5.7,74.7,42.1,2.57,
UKJ3,2014,4.2,75.5,43.5,2.39,
UKJ3,2015,4.1,76.8,40.8,2.1,
UKJ3,2016,3.7,77,40,1.87,
UKJ3,2017,3.2,77.7,42.2,1.58,
UKJ3,2018,2.8,77.8,42.9,1.65,
UKJ3,2019,3.3,76.6,46.8,,
UKJ4,2013,7.6,70.9,35.4,1.26,
UKJ4,2014,5.7,72.9,37.5,1.27,
UKJ4,2015,5.3,73.8,36.3,1.23,
UKJ4,2016,4.5,75.2,39.3,1.24,
UKJ4,2017,3.8,75.9,36.5,1.23,
UKJ4,2018,4.4,75.1,37.7,1.34,
UKJ4,2019,3.9,77.1,42.9,,
UKK1,2013,6.2,74,40.8,2.51,
UKK1,2014,4.8,75.8,44.7,2.54,
UKK1,2015,3.9,77.7,45.6,2.02,
UKK1,2016,3.7,78.3,45.8,2.03,
UKK1,2017,4,78.6,47.8,2.14,
UKK1,2018,2.9,79.8,45.7,2.19,
UKK1,2019,2.7,80,45.7,,
UKK2,2013,5.5,76.9,38.5,0.83,
UKK2,2014,4.5,76.4,37.5,0.82,
UKK2,2015,4,76.9,40.1,0.85,
UKK2,2016,4.3,74.8,40.7,0.81,
UKK2,2017,2.9,76.1,39.5,0.78,
UKK2,2018,3.1,77.3,39.4,0.83,
UKK2,2019,2.1,79.4,41.7,,
UKK3,2013,5.6,68.5,32.7,0.2,
UKK3,2014,3.9,72.8,36.9,0.24,
UKK3,2015,4.5,76,32,0.38,
UKK3,2016,3.8,76.6,34.8,0.37,
UKK3,2017,2.4,75.8,41.1,0.37,
UKK3,2018,2.6,74.2,41.2,0.35,
UKK3,2019,2.1,76,42.9,,
UKK4,2013,7,71,35.6,0.81,
UKK4,2014,5.1,73.8,38,0.88,
UKK4,2015,3.7,75.2,40.2,1.09,
UKK4,2016,3.6,74.6,40,1.14,
UKK4,2017,4.1,76.9,41.7,1.18,
UKK4,2018,3.4,77.6,43.1,1.27,
UKK4,2019,3,79,41.2,,
UKL1,2013,7.8,68.1,33.5,0.62,
UKL1,2014,6.9,67.6,33.5,0.83,
UKL1,2015,6.5,69.2,36.3,0.78,
UKL1,2016,5,71.6,35.4,0.84,
UKL1,2017,4.6,71.4,35.1,0.97,
UKL1,2018,4.9,72.4,37,0.99,
UKL1,2019,4.1,72,38,,
UKL2,2013,7.4,70.4,40.4,1.68,
UKL2,2014,6.1,70,43.2,1.46,
UKL2,2015,4.8,70.9,43,1.13,
UKL2,2016,3.6,72.3,43.5,1.3,
UKL2,2017,4.3,73.8,44,1.16,
UKL2,2018,2.7,76.7,43.2,1.19,
UKL2,2019,3.3,76.4,45.9,,
UKM2,2013,,,,2.2,
UKM2,2014,,,,2.18,
UKM2,2015,,,,2.1,
UKM2,2016,,,,2.13,
UKM3,2013,,,,1.08,
UKM3,2014,,,,1.01,
UKM3,2015,,,,1.1,
UKM3,2016,,,,1.18,
UKM5,2013,4.8,75.5,43.5,1.33,
UKM5,2014,4,78.7,47.5,1.84,
UKM5,2015,3.2,78.9,52.2,1.31,
UKM5,2016,5.1,78.4,48.9,1.51,
UKM5,2017,4.2,77.4,46.6,1.49,
UKM5,2018,3.5,77,46.7,1.48,
UKM5,2019,3.2,77.5,55.8,,
UKM6,2013,4.4,77.4,44.8,0.61,
UKM6,2014,3.9,77.6,44,0.52,
UKM6,2015,2.8,76.7,42.1,0.49,
UKM6,2016,3.5,76.4,44.1,0.49,
UKM6,2017,2.6,77.7,46.3,0.48,
UKM6,2018,2.2,76.8,44.6,0.45,
UKM6,2019,,78,47.6,,
UKM7,2013,7.5,71.5,48.2,,
UKM7,2014,5.8,73,50.6,2.11,
UKM7,2015,6,73.6,50.9,2.06,
UKM7,2016,4.8,72.6,50.9,2.09,
UKM7,2017,3.7,74,51.8,2.22,
UKM7,2018,3.6,76.1,52.3,2.33,
UKM7,2019,3.4,75.9,53,,
UKM8,2013,8.1,68.4,42.8,,
UKM8,2014,7.8,67.8,45.4,1.43,
UKM8,2015,7.1,70.8,46,1.54,
UKM8,2016,5.3,71.2,48.2,1.65,
UKM8,2017,4.7,71.4,46,1.75,
UKM8,2018,5.1,71.4,44.4,1.8,
UKM8,2019,4.6,70,48.1,,
UKM9,2013,7.9,70.9,36.5,,
UKM9,2014,5.3,75.3,40.5,0.23,
UKM9,2015,6.1,73.1,40.8,0.25,
UKM9,2016,6.3,71.1,41.9,0.3,
UKM9,2017,4.7,74.2,42,0.35,
UKM9,2018,3.2,73.3,43.8,0.36,
UKM9,2019,3.1,74,46.9,,
UKN0,2013,7.5,65.7,32.5,1.54,
UKN0,2014,6.4,66.8,34,1.25,
UKN0,2015,6.1,67.1,33.6,1.55,
UKN0,2016,5.7,68.6,34.4,1.46,
UKN0,2017,4.6,67.8,35.6,1.47,
UKN0,2018,3.6,69.1,37.2,1.51,
UKN0,2019,2.7,70.9,40.6,,
