nuts2_id,year,population,erdf_eur,erdf_eur_pc,erdf_eur_pc_l1,erdf_eur_pc_l2,erdf_eur_pc_l3
EL51,2018,601175,0,0,0,33.27940923,
EL51,2019,599723,0,0,0,0,33.27940923
EL51,2020,598613,0,0,0,0,0
EL51,2021,594905,0,0,0,0,0
EL51,2022,560787,0,0,0,0,0
EL51,2023,558835,0,0,0,0,0
EL51,2024,,0,,0,0,0
EL51,2025,565195,0,0,,0,0
EL52,1986,,0,,,,
EL52,1987,,16088012,,,,
EL52,1988,,34885125,,,,
EL52,1989,,3937932,,,,
EL52,1990,,75364075,,,,
EL52,1991,,126298344,,,,
EL52,1992,,255540681,,,,
EL52,1993,,343551995,,,,
EL52,1994,,245351670,,,,
EL52,1995,,281183016,,,,
EL52,1996,,356998909,,,,
EL52,1997,,246351056,,,,
EL52,1998,,424703749,,,,
EL52,1999,,242034473,,,,
EL52,2000,,286138834,,,,
EL52,2001,,315220008,,,,
EL52,2002,,149154310,,,,
EL52,2003,,151808954,,,,
EL52,2004,,241076608,,,,
EL52,2005,,172773344,,,,
EL52,2006,,250792659,,,,
EL52,2007,,392300633,,,,
EL52,2008,,377111336,,,,
EL52,2009,,144692322,,,,
EL52,2010,,26198431,,,,
EL52,2011,,107807748,,,,
EL52,2012,,20487050,,,,
EL52,2013,,38630536,,,,
EL52,2014,,34878736,,,,
EL52,2015,,31202139,,,,
EL52,2016,1883339,517578,0.2748193501,,,
EL52,2017,1880122,0,0,0.2748193501,,
EL52,2018,1875996,0,0,0,0.2748193501,
EL52,2019,1873777,0,0,0,0,0.2748193501
EL52,2020,1872102,0,0,0,0,0
EL52,2021,1858755,0,0,0,0,0
EL52,2022,1791320,0,0,0,0,0
EL52,2023,1782592,0,0,0,0,0
EL52,2024,,0,,0,0,0
EL52,2025,1772400,0,0,,0,0
EL53,1986,,0,,,,
EL53,1987,,75673,,,,
EL53,1988,,21091,,,,
EL53,1989,,54581,,,,
EL53,1990,,1675983,,,,
EL53,1991,,2279870,,,,
EL53,1992,,23462765,,,,
EL53,1993,,30115406,,,,
EL53,1994,,57227788,,,,
EL53,1995,,60555220,,,,
EL53,1996,,79443602,,,,
EL53,1997,,61914939,,,,
EL53,1998,,123795891,,,,
EL53,1999,,69838573,,,,
EL53,2000,,121233358,,,,
EL53,2001,,81921969,,,,
EL53,2002,,30288356,,,,
EL53,2003,,47970079,,,,
EL53,2004,,86558039,,,,
EL53,2005,,57476916,,,,
EL53,2006,,79845806,,,,
EL53,2007,,142658390,,,,
EL53,2008,,136749241,,,,
EL53,2009,,26592445,,,,
EL53,2010,,8218495,,,,
EL53,2011,,37782879,,,,
EL53,2012,,7323470,,,,
EL53,2013,,12642617,,,,
EL53,2014,,13591378,,,,
EL53,2015,,11209421,,,,
EL53,2016,273843,477936,1.74529201,,,
EL53,2017,271488,0,0,1.74529201,,
EL53,2018,269222,0,0,0,1.74529201,
EL53,2019,267008,0,0,0,0,1.74529201
EL53,2020,264670,0,0,0,0,0
EL53,2021,262052,0,0,0,0,0
EL53,2022,253875,0,0,0,0,0
EL53,2023,250279,0,0,0,0,0
EL53,2024,,0,,0,0,0
EL53,2025,243575,0,0,,0,0
EL54,1986,,0,,,,
EL54,1987,,86146,,,,
EL54,1988,,24010,,,,
EL54,1989,,62136,,,,
EL54,1990,,7795412,,,,
EL54,1991,,11066950,,,,
EL54,1992,,38852271,,,,
EL54,1993,,48483116,,,,
EL54,1994,,36623900,,,,
EL54,1995,,36954168,,,,
EL54,1996,,84706540,,,,
EL54,1997,,65290342,,,,
EL54,1998,,82737464,,,,
EL54,1999,,51019321,,,,
EL54,2000,,101920449,,,,
EL54,2001,,75191676,,,,
EL54,2002,,28169157,,,,
EL54,2003,,32798916,,,,
EL54,2004,,63551583,,,,
EL54,2005,,76033552,,,,
EL54,2006,,119921599,,,,
EL54,2007,,171409687,,,,
EL54,2008,,134715078,,,,
EL54,2009,,32683918,,,,
EL54,2010,,48502595,,,,
EL54,2011,,81603912,,,,
EL54,2012,,31383258,,,,
EL54,2013,,63008224,,,,
EL54,2014,,34077246,,,,
EL54,2015,,36769868,,,,
EL54,2016,336834,12983017,38.54425919,,,
EL54,2017,335250,0,0,38.54425919,,
EL54,2018,334337,0,0,0,38.54425919,
EL54,2019,333696,0,0,0,0,38.54425919
EL54,2020,333265,0,0,0,0,0
EL54,2021,330985,0,0,0,0,0
EL54,2022,319214,0,0,0,0,0
EL54,2023,318505,0,0,0,0,0
EL54,2024,,0,,0,0,0
EL54,2025,324061,0,0,,0,0
EL61,1986,,0,,,,
EL61,1987,,190884,,,,
EL61,1988,,53203,,,,
EL61,1989,,137681,,,,
EL61,1990,,14925652,,,,
EL61,1991,,31056186,,,,
EL61,1992,,92609391,,,,
EL61,1993,,138074737,,,,
EL61,1994,,102564950,,,,
EL61,1995,,118496869,,,,
EL61,1996,,132334064,,,,
EL61,1997,,139688253,,,,
EL61,1998,,223926012,,,,
EL61,1999,,97816078,,,,
EL61,2000,,192809281,,,,
EL61,2001,,124497518,,,,
EL61,2002,,49933615,,,,
EL61,2003,,64391152,,,,
EL61,2004,,113195004,,,,
EL61,2005,,87898335,,,,
EL61,2006,,136041720,,,,
EL61,2007,,222446420,,,,
EL61,2008,,231298097,,,,
EL61,2009,,137725176,,,,
EL61,2010,,200072663,,,,
EL61,2011,,238365284,,,,
EL61,2012,,230438464,,,,
EL61,2013,,272210624,,,,
EL61,2014,,201641664,,,,
EL61,2015,,183627050,,,,
EL61,2016,729442,23203184,31.80949822,,,
EL61,2017,725874,0,0,31.80949822,,
EL61,2018,722065,0,0,0,31.80949822,
EL61,2019,718640,0,0,0,0,31.80949822
EL61,2020,715115,0,0,0,0,0
EL61,2021,709808,0,0,0,0,0
EL61,2022,686450,0,0,0,0,0
EL61,2023,681190,0,0,0,0,0
EL61,2024,,0,,0,0,0
EL61,2025,676040,0,0,,0,0
EL62,1986,,0,,,,
EL62,1987,,48703,,,,
EL62,1988,,13574,,,,
EL62,1989,,35128,,,,
EL62,1990,,1078355,,,,
EL62,1991,,1199202,,,,
EL62,1992,,6445561,,,,
EL62,1993,,7315951,,,,
EL62,1994,,14762454,,,,
EL62,1995,,27373301,,,,
EL62,1996,,21084863,,,,
EL62,1997,,10918200,,,,
EL62,1998,,38304754,,,,
EL62,1999,,9599716,,,,
EL62,2000,,32166205,,,,
EL62,2001,,48376927,,,,
EL62,2002,,21412466,,,,
EL62,2003,,22896879,,,,
EL62,2004,,34690753,,,,
EL62,2005,,29614032,,,,
EL62,2006,,75005656,,,,
EL62,2007,,106337255,,,,
EL62,2008,,104334743,,,,
EL62,2009,,48318470,,,,
EL62,2010,,53380756,,,,
EL62,2011,,78947652,,,,
EL62,2012,,51344204,,,,
EL62,2013,,65882848,,,,
EL62,2014,,59591418,,,,
EL62,2015,,39681618,,,,
EL62,2016,206141,7199426,34.92476509,,,
EL62,2017,205431,0,0,34.92476509,,
EL62,2018,204562,0,0,0,34.92476509,
EL62,2019,203869,0,0,0,0,34.92476509
EL62,2020,203149,0,0,0,0,0
EL62,2021,202371,0,0,0,0,0
EL62,2022,204166,0,0,0,0,0
EL62,2023,202269,0,0,0,0,0
EL62,2024,,0,,0,0,0
EL62,2025,198421,0,0,,0,0
EL63,1986,,0,,,,
EL63,1987,,182767,,,,
EL63,1988,,50940,,,,
EL63,1989,,131826,,,,
EL63,1990,,4046730,,,,
EL63,1991,,4500233,,,,
EL63,1992,,24188181,,,,
EL63,1993,,27454483,,,,
EL63,1994,,46425785,,,,
EL63,1995,,59052710,,,,
EL63,1996,,66898084,,,,
EL63,1997,,50417495,,,,
EL63,1998,,115126847,,,,
EL63,1999,,82330181,,,,
EL63,2000,,135163632,,,,
EL63,2001,,92217202,,,,
EL63,2002,,67426679,,,,
EL63,2003,,77352011,,,,
EL63,2004,,103059705,,,,
EL63,2005,,70507216,,,,
EL63,2006,,117423631,,,,
EL63,2007,,206076168,,,,
EL63,2008,,210559831,,,,
EL63,2009,,119531912,,,,
EL63,2010,,174786376,,,,
EL63,2011,,237374548,,,,
EL63,2012,,164028272,,,,
EL63,2013,,257469824,,,,
EL63,2014,,229321163,,,,
EL63,2015,,163534130,,,,
EL63,2016,668258,22978312,34.38539007,,,
EL63,2017,663970,0,0,34.38539007,,
EL63,2018,659470,0,0,0,34.38539007,
EL63,2019,655189,0,0,0,0,34.38539007
EL63,2020,651065,0,0,0,0,0
EL63,2021,646670,0,0,0,0,0
EL63,2022,646764,0,0,0,0,0
EL63,2023,642721,0,0,0,0,0
EL63,2024,,0,,0,0,0
EL63,2025,635954,0,0,,0,0
EL64,1986,,0,,,,
EL64,1987,,145847,,,,
EL64,1988,,40650,,,,
EL64,1989,,105197,,,,
EL64,1990,,13276267,,,,
EL64,1991,,14798660,,,,
EL64,1992,,66382711,,,,
EL64,1993,,90308494,,,,
EL64,1994,,53041037,,,,
EL64,1995,,70192462,,,,
EL64,1996,,72079291,,,,
EL64,1997,,61488035,,,,
EL64,1998,,128811379,,,,
EL64,1999,,50709283,,,,
EL64,2000,,166357268,,,,
EL64,2001,,118535124,,,,
EL64,2002,,58725275,,,,
EL64,2003,,59397841,,,,
EL64,2004,,107430025,,,,
EL64,2005,,112084424,,,,
EL64,2006,,233092791,,,,
EL64,2007,,300503024,,,,
EL64,2008,,214638955,,,,
EL64,2009,,71844078,,,,
EL64,2010,,127287831,,,,
EL64,2011,,165111952,,,,
EL64,2012,,89940736,,,,
EL64,2013,,137820736,,,,
EL64,2014,,73337201,,,,
EL64,2015,,40386851,,,,
EL64,2016,555830,583268,1.049364014,,,
EL64,2017,555761,0,0,1.049364014,,
EL64,2018,555623,0,0,0,1.049364014,
EL64,2019,555960,0,0,0,0,1.049364014
EL64,2020,556002,0,0,0,0,0
EL64,2021,553235,0,0,0,0,0
EL64,2022,506991,0,0,0,0,0
EL64,2023,503941,0,0,0,0,0
EL64,2024,,0,,0,0,0
EL64,2025,507168,0,0,,0,0
EL65,1986,,0,,,,
EL65,1987,,8320241,,,,
EL65,1988,,2058767,,,,
EL65,1989,,6261474,,,,
EL65,1990,,96138524,,,,
EL65,1991,,32285842,,,,
EL65,1992,,170519143,,,,
EL65,1993,,96890520,,,,
EL65,1994,,101483959,,,,
EL65,1995,,83605884,,,,
EL65,1996,,55350693,,,,
EL65,1997,,117255408,,,,
EL65,1998,,147332788,,,,
EL65,1999,,16873024,,,,
EL65,2000,,134523881,,,,
EL65,2001,,79221680,,,,
EL65,2002,,33197191,,,,
EL65,2003,,30086659,,,,
EL65,2004,,56783205,,,,
EL65,2005,,46364044,,,,
EL65,2006,,101758152,,,,
EL65,2007,,173708104,,,,
EL65,2008,,157326662,,,,
EL65,2009,,82070157,,,,
EL65,2010,,152852148,,,,
EL65,2011,,194559234,,,,
EL65,2012,,133905496,,,,
EL65,2013,,197648128,,,,
EL65,2014,,159594450,,,,
EL65,2015,,115004032,,,,
EL65,2016,581026,15516646,26.70559665,,,
EL65,2017,579182,0,0,26.70559665,,
EL65,2018,576749,0,0,0,26.70559665,
EL65,2019,574447,0,0,0,0,26.70559665
EL65,2020,572151,0,0,0,0,0
EL65,2021,569345,0,0,0,0,0
EL65,2022,538218,0,0,0,0,0
EL65,2023,533865,0,0,0,0,0
EL65,2024,,0,,0,0,0
EL65,2025,529165,0,0,,0,0
ES11,1986,,0,,,,
ES11,1987,,0,,,,
ES11,1988,,0,,,,
ES11,1989,,0,,,,
ES11,1990,,28667300,,,,
ES11,1991,,28923445,,,,
ES11,1992,,290377368,,,,
ES11,1993,,197572151,,,,
ES11,1994,,175674220,,,,
ES11,1995,,350691315,,,,
ES11,1996,,380761270,,,,
ES11,1997,,318445962,,,,
ES11,1998,,164577121,,,,
ES11,1999,,530221982,,,,
ES11,2000,,74228496,,,,
ES11,2001,,397018028,,,,
ES11,2002,,317310076,,,,
ES11,2003,,506422717,,,,
ES11,2004,,480743994,,,,
ES11,2005,,463257803,,,,
ES11,2006,,213166624,,,,
ES11,2007,,150993108,,,,
ES11,2008,,358649789,,,,
ES11,2009,,223714040,,,,
ES11,2010,,299152592,,,,
ES11,2011,,404215360,,,,
ES11,2012,,405671844,,,,
ES11,2013,,520791888,,,,
ES11,2014,,388995394,,,,
ES11,2015,,435875504,,,,
ES11,2016,2719095,270342447,99.42368582,,,
ES11,2017,2708955,126888663,46.84044696,99.42368582,,
ES11,2018,2703048,243337294,90.0232974,46.84044696,99.42368582,
ES11,2019,2700210,164349396,60.86541269,90.0232974,46.84044696,99.42368582
ES11,2020,2702605,173908454,64.34845418,60.86541269,90.0232974,46.84044696
ES11,2021,2698177,290889936,107.8098049,64.34845418,60.86541269,90.0232974
ES11,2022,2692829,391011892,145.2048726,107.8098049,64.34845418,60.86541269
ES11,2023,2699424,0,0,145.2048726,107.8098049,64.34845418
ES11,2024,2705833,0,0,0,145.2048726,107.8098049
ES11,2025,2714741,0,0,0,0,145.2048726
ES12,1986,,0,,,,
ES12,1987,,0,,,,
ES12,1988,,0,,,,
ES12,1989,,1505165,,,,
ES12,1990,,1360643,,,,
ES12,1991,,35068849,,,,
ES12,1992,,73745384,,,,
ES12,1993,,35398376,,,,
ES12,1994,,66151091,,,,
ES12,1995,,133883188,,,,
ES12,1996,,143582431,,,,
ES12,1997,,209906536,,,,
ES12,1998,,65111906,,,,
ES12,1999,,122274745,,,,
ES12,2000,,35654115,,,,
ES12,2001,,248727867,,,,
ES12,2002,,395068010,,,,
ES12,2003,,283262537,,,,
ES12,2004,,256277103,,,,
ES12,2005,,164525910,,,,
ES12,2006,,121256877,,,,
ES12,2007,,84033515,,,,
ES12,2008,,42686125,,,,
ES12,2009,,127015931,,,,
ES12,2010,,78205621,,,,
ES12,2011,,99111936,,,,
ES12,2012,,161100368,,,,
ES12,2013,,78490952,,,,
ES12,2014,,43813666,,,,
ES12,2015,,33606963,,,,
ES12,2016,1040407,28084945,26.99419073,,,
ES12,2017,1033550,51065684,49.40804412,26.99419073,,
ES12,2018,1027091,57681121,56.15969861,49.40804412,26.99419073,
ES12,2019,1021469,32295406,31.6166286,56.15969861,49.40804412,26.99419073
ES12,2020,1018053,75329174,73.99337166,31.6166286,56.15969861,49.40804412
ES12,2021,1012117,122275274,120.8114022,73.99337166,31.6166286,56.15969861
ES12,2022,1004960,132338497,131.6853377,120.8114022,73.99337166,31.6166286
ES12,2023,1006060,0,0,131.6853377,120.8114022,73.99337166
ES12,2024,1009599,0,0,0,131.6853377,120.8114022
ES12,2025,1015128,0,0,0,0,131.6853377
ES13,1986,,0,,,,
ES13,1987,,0,,,,
ES13,1988,,0,,,,
ES13,1989,,0,,,,
ES13,1990,,7963997,,,,
ES13,1991,,1645090,,,,
ES13,1992,,2019614,,,,
ES13,1993,,32365532,,,,
ES13,1994,,35494492,,,,
ES13,1995,,47907725,,,,
ES13,1996,,76531341,,,,
ES13,1997,,181988835,,,,
ES13,1998,,55978379,,,,
ES13,1999,,79044149,,,,
ES13,2000,,111849330,,,,
ES13,2001,,40438417,,,,
ES13,2002,,85177977,,,,
ES13,2003,,99220575,,,,
ES13,2004,,49462304,,,,
ES13,2005,,42661241,,,,
ES13,2006,,18223373,,,,
ES13,2007,,15577577,,,,
ES13,2008,,15076554,,,,
ES13,2009,,8511384,,,,
ES13,2010,,10772102,,,,
ES13,2011,,14312486,,,,
ES13,2012,,26453977,,,,
ES13,2013,,12349783,,,,
ES13,2014,,18069485,,,,
ES13,2015,,18817770,,,,
ES13,2016,582494,20901498,35.88276961,,,
ES13,2017,581421,10635724,18.29263821,35.88276961,,
ES13,2018,581533,30824920,53.00631263,18.29263821,35.88276961,
ES13,2019,581989,20028856,34.41449237,53.00631263,18.29263821,35.88276961
ES13,2020,583011,12196520,20.91987973,34.41449237,53.00631263,18.29263821
ES13,2021,584708,44815086,76.64524173,20.91987973,34.41449237,53.00631263
ES13,2022,585451,56723600,96.88872339,76.64524173,20.91987973,34.41449237
ES13,2023,588387,0,0,96.88872339,76.64524173,20.91987973
ES13,2024,590851,0,0,0,96.88872339,76.64524173
ES13,2025,593623,0,0,0,0,96.88872339
ES21,1986,,0,,,,
ES21,1987,,0,,,,
ES21,1988,,0,,,,
ES21,1989,,1288800,,,,
ES21,1990,,26849989,,,,
ES21,1991,,5906931,,,,
ES21,1992,,156230116,,,,
ES21,1993,,130246450,,,,
ES21,1994,,33606095,,,,
ES21,1995,,146433312,,,,
ES21,1996,,19338956,,,,
ES21,1997,,114741442,,,,
ES21,1998,,163864293,,,,
ES21,1999,,4425475,,,,
ES21,2000,,34960870,,,,
ES21,2001,,173469291,,,,
ES21,2002,,177767524,,,,
ES21,2003,,90067877,,,,
ES21,2004,,67012838,,,,
ES21,2005,,106087253,,,,
ES21,2006,,75414265,,,,
ES21,2007,,9828802,,,,
ES21,2008,,9601447,,,,
ES21,2009,,22513613,,,,
ES21,2010,,11840651,,,,
ES21,2011,,50335780,,,,
ES21,2012,,22201154,,,,
ES21,2013,,131856372,,,,
ES21,2014,,40523276,,,,
ES21,2015,,54092991,,,,
ES21,2016,2174426,39795265,18.30150348,,,
ES21,2017,2179944,26161261,12.00088672,18.30150348,,
ES21,2018,2187254,73690130,33.69070533,12.00088672,18.30150348,
ES21,2019,2197306,48053589,21.86932043,33.69070533,12.00088672,18.30150348
ES21,2020,2211917,61265413,27.69788062,21.86932043,33.69070533,12.00088672
ES21,2021,2212628,172841962,78.11614153,27.69788062,21.86932043,33.69070533
ES21,2022,2205828,301341909,136.6116982,78.11614153,27.69788062,21.86932043
ES21,2023,2216302,0,0,136.6116982,78.11614153,27.69788062
ES21,2024,2227684,0,0,0,136.6116982,78.11614153
ES21,2025,2242343,0,0,0,0,136.6116982
ES22,1986,,0,,,,
ES22,1987,,0,,,,
ES22,1988,,0,,,,
ES22,1989,,0,,,,
ES22,1990,,0,,,,
ES22,1991,,11032492,,,,
ES22,1992,,14474706,,,,
ES22,1993,,16074061,,,,
ES22,1994,,4090563,,,,
ES22,1995,,19946228,,,,
ES22,1996,,5963563,,,,
ES22,1997,,19193507,,,,
ES22,1998,,9399400,,,,
ES22,1999,,5808223,,,,
ES22,2000,,8482442,,,,
ES22,2001,,17633643,,,,
ES22,2002,,19035777,,,,
ES22,2003,,12163095,,,,
ES22,2004,,18032134,,,,
ES22,2005,,17581729,,,,
ES22,2006,,5658907,,,,
ES22,2007,,14022629,,,,
ES22,2008,,7501114,,,,
ES22,2009,,4990218,,,,
ES22,2010,,2382868,,,,
ES22,2011,,9388874,,,,
ES22,2012,,9526436,,,,
ES22,2013,,10601666,,,,
ES22,2014,,5821393,,,,
ES22,2015,,18329338,,,,
ES22,2016,638922,7289373,11.40886211,,,
ES22,2017,642075,6913770,10.76785422,11.40886211,,
ES22,2018,646340,16294880,25.2110035,10.76785422,11.40886211,
ES22,2019,652797,16804445,25.74222155,25.2110035,10.76785422,11.40886211
ES22,2020,659907,22235846,33.69542375,25.74222155,25.2110035,10.76785422
ES22,2021,662032,43365090,65.50301194,33.69542375,25.74222155,25.2110035
ES22,2022,664514,29787302,44.82569517,65.50301194,33.69542375,25.74222155
ES22,2023,672155,0,0,44.82569517,65.50301194,33.69542375
ES22,2024,678333,0,0,0,44.82569517,65.50301194
ES22,2025,683854,0,0,0,0,44.82569517
ES23,1986,,0,,,,
ES23,1987,,0,,,,
ES23,1988,,0,,,,
ES23,1989,,0,,,,
ES23,1990,,1517100,,,,
ES23,1991,,4703382,,,,
ES23,1992,,10624796,,,,
ES23,1993,,5683226,,,,
ES23,1994,,3543364,,,,
ES23,1995,,8278415,,,,
ES23,1996,,6676671,,,,
ES23,1997,,5737472,,,,
ES23,1998,,12152684,,,,
ES23,1999,,3072402,,,,
ES23,2000,,10189887,,,,
ES23,2001,,8586738,,,,
ES23,2002,,6735406,,,,
ES23,2003,,7489514,,,,
ES23,2004,,11637974,,,,
ES23,2005,,6422504,,,,
ES23,2006,,4740437,,,,
ES23,2007,,4618735,,,,
ES23,2008,,2819048,,,,
ES23,2009,,3155457,,,,
ES23,2010,,15461838,,,,
ES23,2011,,5490786,,,,
ES23,2012,,5750082,,,,
ES23,2013,,6318087,,,,
ES23,2014,,1350570,,,,
ES23,2015,,3845501,,,,
ES23,2016,314025,1419372,4.519933126,,,
ES23,2017,314136,3668074,11.6767069,4.519933126,,
ES23,2018,314890,9299180,29.53151894,11.6767069,4.519933126,
ES23,2019,315967,12623503,39.9519665,29.53151894,11.6767069,4.519933126
ES23,2020,318703,11055820,34.69004057,39.9519665,29.53151894,11.6767069
ES23,2021,319444,27420523,85.83827838,34.69004057,39.9519665,29.53151894
ES23,2022,319617,27887026,87.25138525,85.83827838,34.69004057,39.9519665
ES23,2023,322282,0,0,87.25138525,85.83827838,34.69004057
ES23,2024,324184,0,0,0,87.25138525,85.83827838
ES23,2025,326803,0,0,0,0,87.25138525
ES24,1986,,0,,,,
ES24,1987,,0,,,,
ES24,1988,,0,,,,
ES24,1989,,0,,,,
ES24,1990,,4435495,,,,
ES24,1991,,20670367,,,,
ES24,1992,,33541424,,,,
ES24,1993,,34938691,,,,
ES24,1994,,20124555,,,,
ES24,1995,,26690537,,,,
ES24,1996,,28862842,,,,
ES24,1997,,38716933,,,,
ES24,1998,,56476541,,,,
ES24,1999,,29218081,,,,
ES24,2000,,56770279,,,,
ES24,2001,,41090215,,,,
ES24,2002,,49015360,,,,
ES24,2003,,45049002,,,,
ES24,2004,,57418716,,,,
ES24,2005,,64739182,,,,
ES24,2006,,28448700,,,,
ES24,2007,,8566234,,,,
ES24,2008,,26735211,,,,
ES24,2009,,9695648,,,,
ES24,2010,,53336102,,,,
ES24,2011,,38619768,,,,
ES24,2012,,26204522,,,,
ES24,2013,,14959106,,,,
ES24,2014,,10336833,,,,
ES24,2015,,35410886,,,,
ES24,2016,1318042,32146841,24.3898457,,,
ES24,2017,1315411,12031105,9.146270633,24.3898457,,
ES24,2018,1313493,54324449,41.35876552,9.146270633,24.3898457,
ES24,2019,1320694,16096487,12.18790045,41.35876552,9.146270633,24.3898457
ES24,2020,1330592,58338678,43.84415208,12.18790045,41.35876552,9.146270633
ES24,2021,1331938,100796911,75.6768791,43.84415208,12.18790045,41.35876552
ES24,2022,1328217,168446219,126.8213093,75.6768791,43.84415208,12.18790045
ES24,2023,1341289,0,0,126.8213093,75.6768791,43.84415208
ES24,2024,1351591,0,0,0,126.8213093,75.6768791
ES24,2025,1364621,0,0,0,0,126.8213093
ES30,1986,,0,,,,
ES30,1987,,0,,,,
ES30,1988,,0,,,,
ES30,1989,,0,,,,
ES30,1990,,9788168,,,,
ES30,1991,,27845310,,,,
ES30,1992,,39392658,,,,
ES30,1993,,66621954,,,,
ES30,1994,,20404820,,,,
ES30,1995,,43659907,,,,
ES30,1996,,38147697,,,,
ES30,1997,,11366644,,,,
ES30,1998,,101198161,,,,
ES30,1999,,49638016,,,,
ES30,2000,,11958848,,,,
ES30,2001,,122261922,,,,
ES30,2002,,62970295,,,,
ES30,2003,,67905417,,,,
ES30,2004,,47784009,,,,
ES30,2005,,6410777,,,,
ES30,2006,,65098161,,,,
ES30,2007,,30497557,,,,
ES30,2008,,70261257,,,,
ES30,2009,,55444430,,,,
ES30,2010,,61621948,,,,
ES30,2011,,20813790,,,,
ES30,2012,,85796787,,,,
ES30,2013,,97992450,,,,
ES30,2014,,56107419,,,,
ES30,2015,,123157482,,,,
ES30,2016,6411466,113057888,17.63370312,,,
ES30,2017,6459297,66893930,10.35622452,17.63370312,,
ES30,2018,6529923,166984086,25.57213707,10.35622452,17.63370312,
ES30,2019,6618078,83173525,12.56762537,25.57213707,10.35622452,17.63370312
ES30,2020,6720310,101128962,15.04825849,12.56762537,25.57213707,10.35622452
ES30,2021,6726640,297722951,44.2602772,15.04825849,12.56762537,25.57213707
ES30,2022,6743273,285554532,42.3465774,44.2602772,15.04825849,12.56762537
ES30,2023,6871903,0,0,42.3465774,44.2602772,15.04825849
ES30,2024,7009268,0,0,0,42.3465774,44.2602772
ES30,2025,7113886,0,0,0,0,42.3465774
ES41,1986,,0,,,,
ES41,1987,,0,,,,
ES41,1988,,0,,,,
ES41,1989,,0,,,,
ES41,1990,,97053513,,,,
ES41,1991,,76865885,,,,
ES41,1992,,196231845,,,,
ES41,1993,,188282964,,,,
ES41,1994,,117757102,,,,
ES41,1995,,276633062,,,,
ES41,1996,,276172229,,,,
ES41,1997,,405887024,,,,
ES41,1998,,112274937,,,,
ES41,1999,,447045884,,,,
ES41,2000,,519029704,,,,
ES41,2001,,385938773,,,,
ES41,2002,,488511268,,,,
ES41,2003,,494188236,,,,
ES41,2004,,542714860,,,,
ES41,2005,,325512859,,,,
ES41,2006,,74877088,,,,
ES41,2007,,439240199,,,,
ES41,2008,,107868117,,,,
ES41,2009,,152844056,,,,
ES41,2010,,147901492,,,,
ES41,2011,,232648352,,,,
ES41,2012,,169238264,,,,
ES41,2013,,240444416,,,,
ES41,2014,,146997923,,,,
ES41,2015,,104207447,,,,
ES41,2016,2452721,51885861,21.1544081,,,
ES41,2017,2433535,53216855,21.86812805,21.1544081,,
ES41,2018,2417013,110314397,45.64079589,21.86812805,21.1544081,
ES41,2019,2405568,51416735,21.37405178,45.64079589,21.86812805,21.1544081
ES41,2020,2398976,93954164,39.16427843,21.37405178,45.64079589,21.86812805
ES41,2021,2385223,286640787,120.17358,39.16427843,21.37405178,45.64079589
ES41,2022,2375586,169735181,71.44981533,120.17358,39.16427843,21.37405178
ES41,2023,2383703,0,0,71.44981533,120.17358,39.16427843
ES41,2024,2391682,0,0,0,71.44981533,120.17358
ES41,2025,2401221,0,0,0,0,71.44981533
ES42,1986,,0,,,,
ES42,1987,,0,,,,
ES42,1988,,0,,,,
ES42,1989,,12879362,,,,
ES42,1990,,97608421,,,,
ES42,1991,,28070593,,,,
ES42,1992,,237608120,,,,
ES42,1993,,75467730,,,,
ES42,1994,,91050509,,,,
ES42,1995,,243505527,,,,
ES42,1996,,136041181,,,,
ES42,1997,,243906253,,,,
ES42,1998,,251616934,,,,
ES42,1999,,200840692,,,,
ES42,2000,,93592816,,,,
ES42,2001,,321722690,,,,
ES42,2002,,346437884,,,,
ES42,2003,,333721877,,,,
ES42,2004,,241338526,,,,
ES42,2005,,174072049,,,,
ES42,2006,,85050190,,,,
ES42,2007,,198138096,,,,
ES42,2008,,167890371,,,,
ES42,2009,,232885024,,,,
ES42,2010,,85870527,,,,
ES42,2011,,565170752,,,,
ES42,2012,,293480410,,,,
ES42,2013,,292118008,,,,
ES42,2014,,161352876,,,,
ES42,2015,,107924178,,,,
ES42,2016,2049336,50121589,24.45747745,,,
ES42,2017,2041422,48992783,23.99934115,24.45747745,,
ES42,2018,2034409,176996382,87.00137583,23.99934115,24.45747745,
ES42,2019,2036777,121975344,59.88645001,87.00137583,23.99934115,24.45747745
ES42,2020,2047969,100516010,49.08082593,59.88645001,87.00137583,23.99934115
ES42,2021,2052505,396287912,193.0752481,49.08082593,59.88645001,87.00137583
ES42,2022,2058284,394313524,191.573915,193.0752481,49.08082593,59.88645001
ES42,2023,2084086,0,0,191.573915,193.0752481,49.08082593
ES42,2024,2104433,0,0,0,191.573915,193.0752481
ES42,2025,2126378,0,0,0,0,191.573915
ES43,1986,,0,,,,
ES43,1987,,0,,,,
ES43,1988,,0,,,,
ES43,1989,,0,,,,
ES43,1990,,32402436,,,,
ES43,1991,,40092808,,,,
ES43,1992,,126283987,,,,
ES43,1993,,233213649,,,,
ES43,1994,,82846483,,,,
ES43,1995,,154559646,,,,
ES43,1996,,135814378,,,,
ES43,1997,,119692303,,,,
ES43,1998,,303521255,,,,
ES43,1999,,203505889,,,,
ES43,2000,,209638753,,,,
ES43,2001,,144197184,,,,
ES43,2002,,244528633,,,,
ES43,2003,,149388803,,,,
ES43,2004,,428017076,,,,
