freq,na_item,unit,geo,time,obs_value
A,B1GQ,I15,HR06,2013,98.7
A,B1GQ,I15,HR06,2014,97.6
A,B1GQ,I15,HR06,2015,100
A,B1GQ,I15,HR06,2016,104.3
A,B1GQ,I15,HR06,2017,109.2
A,B1GQ,I15,HR06,2018,114
A,B1GQ,I15,HR06,2019,119.4
A,B1GQ,I15,HR06,2020,115.3
A,B1GQ,I15,HR06,2021,127.6
A,B1GQ,I15,HR06,2022,137.4
A,B1GQ,I15,HR06,2023,140
A,B1GQ,I15,HU,2000,73.2
A,B1GQ,I15,HU,2001,76.2
A,B1GQ,I15,HU,2002,79.8
A,B1GQ,I15,HU,2003,82.9
A,B1GQ,I15,HU,2004,87
A,B1GQ,I15,HU,2005,90.8
A,B1GQ,I15,HU,2006,94.4
A,B1GQ,I15,HU,2007,94.7
A,B1GQ,I15,HU,2008,95.6
A,B1GQ,I15,HU,2009,89.2
A,B1GQ,I15,HU,2010,90.1
A,B1GQ,I15,HU,2011,91.9
A,B1GQ,I15,HU,2012,90.6
A,B1GQ,I15,HU,2013,92.5
A,B1GQ,I15,HU,2014,96.5
A,B1GQ,I15,HU,2015,100
A,B1GQ,I15,HU,2016,102.4
A,B1GQ,I15,HU,2017,106.7
A,B1GQ,I15,HU,2018,112.6
A,B1GQ,I15,HU,2019,118.4
A,B1GQ,I15,HU,2020,113.2
A,B1GQ,I15,HU,2021,121.3
A,B1GQ,I15,HU,2022,126.5
A,B1GQ,I15,HU,2023,125.3
A,B1GQ,I15,HU1,2000,69.2
A,B1GQ,I15,HU1,2001,72.1
A,B1GQ,I15,HU1,2002,77.9
A,B1GQ,I15,HU1,2003,80.2
A,B1GQ,I15,HU1,2004,84.4
A,B1GQ,I15,HU1,2005,89.8
A,B1GQ,I15,HU1,2006,94.6
A,B1GQ,I15,HU1,2007,96.2
A,B1GQ,I15,HU1,2008,96.4
A,B1GQ,I15,HU1,2009,93.4
A,B1GQ,I15,HU1,2010,92.5
A,B1GQ,I15,HU1,2011,94.1
A,B1GQ,I15,HU1,2012,93.2
A,B1GQ,I15,HU1,2013,92.6
A,B1GQ,I15,HU1,2014,97.6
A,B1GQ,I15,HU1,2015,100
A,B1GQ,I15,HU1,2016,101.5
A,B1GQ,I15,HU1,2017,106.6
A,B1GQ,I15,HU1,2018,113.2
A,B1GQ,I15,HU1,2019,122.5
A,B1GQ,I15,HU1,2020,118.1
A,B1GQ,I15,HU1,2021,127.9
A,B1GQ,I15,HU1,2022,136.5
A,B1GQ,I15,HU1,2023,136.7
A,B1GQ,I15,HU11,2000,71.8
A,B1GQ,I15,HU11,2001,73.7
A,B1GQ,I15,HU11,2002,79.7
A,B1GQ,I15,HU11,2003,80.9
A,B1GQ,I15,HU11,2004,85
A,B1GQ,I15,HU11,2005,89.9
A,B1GQ,I15,HU11,2006,95.2
A,B1GQ,I15,HU11,2007,94.7
A,B1GQ,I15,HU11,2008,96.3
A,B1GQ,I15,HU11,2009,94
A,B1GQ,I15,HU11,2010,91.6
A,B1GQ,I15,HU11,2011,94.3
A,B1GQ,I15,HU11,2012,94.6
A,B1GQ,I15,HU11,2013,93.1
A,B1GQ,I15,HU11,2014,98.6
A,B1GQ,I15,HU11,2015,100
A,B1GQ,I15,HU11,2016,102
A,B1GQ,I15,HU11,2017,107.4
A,B1GQ,I15,HU11,2018,113.9
A,B1GQ,I15,HU11,2019,123.7
A,B1GQ,I15,HU11,2020,118.3
A,B1GQ,I15,HU11,2021,126.9
A,B1GQ,I15,HU11,2022,134.1
A,B1GQ,I15,HU11,2023,135.5
A,B1GQ,I15,HU12,2000,60.5
A,B1GQ,I15,HU12,2001,67.1
A,B1GQ,I15,HU12,2002,72
A,B1GQ,I15,HU12,2003,77.9
A,B1GQ,I15,HU12,2004,82.6
A,B1GQ,I15,HU12,2005,89.4
A,B1GQ,I15,HU12,2006,92.6
A,B1GQ,I15,HU12,2007,101.8
A,B1GQ,I15,HU12,2008,97.1
A,B1GQ,I15,HU12,2009,91.2
A,B1GQ,I15,HU12,2010,95.5
A,B1GQ,I15,HU12,2011,93.4
A,B1GQ,I15,HU12,2012,88.1
A,B1GQ,I15,HU12,2013,90.7
A,B1GQ,I15,HU12,2014,94.1
A,B1GQ,I15,HU12,2015,100
A,B1GQ,I15,HU12,2016,99.9
A,B1GQ,I15,HU12,2017,103.9
A,B1GQ,I15,HU12,2018,110.6
A,B1GQ,I15,HU12,2019,118.5
A,B1GQ,I15,HU12,2020,117.4
A,B1GQ,I15,HU12,2021,131.3
A,B1GQ,I15,HU12,2022,144.9
A,B1GQ,I15,HU12,2023,140.9
A,B1GQ,I15,HU2,2000,75.6
A,B1GQ,I15,HU2,2001,76.8
A,B1GQ,I15,HU2,2002,78.7
A,B1GQ,I15,HU2,2003,83.6
A,B1GQ,I15,HU2,2004,86.9
A,B1GQ,I15,HU2,2005,88.8
A,B1GQ,I15,HU2,2006,91.7
A,B1GQ,I15,HU2,2007,93.1
A,B1GQ,I15,HU2,2008,93.8
A,B1GQ,I15,HU2,2009,82.8
A,B1GQ,I15,HU2,2010,87.4
A,B1GQ,I15,HU2,2011,89.4
A,B1GQ,I15,HU2,2012,87.5
A,B1GQ,I15,HU2,2013,91.6
A,B1GQ,I15,HU2,2014,95
A,B1GQ,I15,HU2,2015,100
A,B1GQ,I15,HU2,2016,104.2
A,B1GQ,I15,HU2,2017,106.7
A,B1GQ,I15,HU2,2018,111.1
A,B1GQ,I15,HU2,2019,114
A,B1GQ,I15,HU2,2020,106.4
A,B1GQ,I15,HU2,2021,113.8
A,B1GQ,I15,HU2,2022,118.3
A,B1GQ,I15,HU2,2023,114.5
A,B1GQ,I15,HU21,2000,76.1
A,B1GQ,I15,HU21,2001,78
A,B1GQ,I15,HU21,2002,78.1
A,B1GQ,I15,HU21,2003,83
A,B1GQ,I15,HU21,2004,89.1
A,B1GQ,I15,HU21,2005,93.6
A,B1GQ,I15,HU21,2006,94.4
A,B1GQ,I15,HU21,2007,98.9
A,B1GQ,I15,HU21,2008,98
A,B1GQ,I15,HU21,2009,82
A,B1GQ,I15,HU21,2010,86.6
A,B1GQ,I15,HU21,2011,90.2
A,B1GQ,I15,HU21,2012,87.1
A,B1GQ,I15,HU21,2013,90.3
A,B1GQ,I15,HU21,2014,93.4
A,B1GQ,I15,HU21,2015,100
A,B1GQ,I15,HU21,2016,106
A,B1GQ,I15,HU21,2017,107.5
A,B1GQ,I15,HU21,2018,112.7
A,B1GQ,I15,HU21,2019,117.8
A,B1GQ,I15,HU21,2020,109.3
A,B1GQ,I15,HU21,2021,121.6
A,B1GQ,I15,HU21,2022,126.7
A,B1GQ,I15,HU21,2023,120.7
A,B1GQ,I15,HU22,2000,70.1
A,B1GQ,I15,HU22,2001,69.7
A,B1GQ,I15,HU22,2002,72.5
A,B1GQ,I15,HU22,2003,79.7
A,B1GQ,I15,HU22,2004,80.2
A,B1GQ,I15,HU22,2005,80.5
A,B1GQ,I15,HU22,2006,85.7
A,B1GQ,I15,HU22,2007,85.9
A,B1GQ,I15,HU22,2008,86.4
A,B1GQ,I15,HU22,2009,76.9
A,B1GQ,I15,HU22,2010,83.4
A,B1GQ,I15,HU22,2011,85.2
A,B1GQ,I15,HU22,2012,84.6
A,B1GQ,I15,HU22,2013,89
A,B1GQ,I15,HU22,2014,94.6
A,B1GQ,I15,HU22,2015,100
A,B1GQ,I15,HU22,2016,102.8
A,B1GQ,I15,HU22,2017,104.9
A,B1GQ,I15,HU22,2018,107.6
A,B1GQ,I15,HU22,2019,109.2
A,B1GQ,I15,HU22,2020,101.2
A,B1GQ,I15,HU22,2021,105.1
A,B1GQ,I15,HU22,2022,110.4
A,B1GQ,I15,HU22,2023,108.7
A,B1GQ,I15,HU23,2000,85
A,B1GQ,I15,HU23,2001,87.9
A,B1GQ,I15,HU23,2002,91.3
A,B1GQ,I15,HU23,2003,92
A,B1GQ,I15,HU23,2004,95.8
A,B1GQ,I15,HU23,2005,96.3
A,B1GQ,I15,HU23,2006,98.6
A,B1GQ,I15,HU23,2007,96.8
A,B1GQ,I15,HU23,2008,100.4
A,B1GQ,I15,HU23,2009,94.8
A,B1GQ,I15,HU23,2010,95.8
A,B1GQ,I15,HU23,2011,95.9
A,B1GQ,I15,HU23,2012,93.2
A,B1GQ,I15,HU23,2013,98.5
A,B1GQ,I15,HU23,2014,98.3
A,B1GQ,I15,HU23,2015,100
A,B1GQ,I15,HU23,2016,103.7
A,B1GQ,I15,HU23,2017,108.5
A,B1GQ,I15,HU23,2018,114.6
A,B1GQ,I15,HU23,2019,116.1
A,B1GQ,I15,HU23,2020,110.6
A,B1GQ,I15,HU23,2021,116.2
A,B1GQ,I15,HU23,2022,118.4
A,B1GQ,I15,HU23,2023,114.8
A,B1GQ,I15,HU3,2000,77.8
A,B1GQ,I15,HU3,2001,82.7
A,B1GQ,I15,HU3,2002,84.3
A,B1GQ,I15,HU3,2003,87
A,B1GQ,I15,HU3,2004,91.9
A,B1GQ,I15,HU3,2005,94.8
A,B1GQ,I15,HU3,2006,96.9
A,B1GQ,I15,HU3,2007,93.8
A,B1GQ,I15,HU3,2008,96.2
A,B1GQ,I15,HU3,2009,88.3
A,B1GQ,I15,HU3,2010,88.8
A,B1GQ,I15,HU3,2011,90.4
A,B1GQ,I15,HU3,2012,89.3
A,B1GQ,I15,HU3,2013,93.1
A,B1GQ,I15,HU3,2014,95.9
A,B1GQ,I15,HU3,2015,100
A,B1GQ,I15,HU3,2016,102.3
A,B1GQ,I15,HU3,2017,106.7
A,B1GQ,I15,HU3,2018,113.2
A,B1GQ,I15,HU3,2019,115.5
A,B1GQ,I15,HU3,2020,111.7
A,B1GQ,I15,HU3,2021,117.4
A,B1GQ,I15,HU3,2022,117.5
A,B1GQ,I15,HU3,2023,116.5
A,B1GQ,I15,HU31,2000,80
A,B1GQ,I15,HU31,2001,85
A,B1GQ,I15,HU31,2002,87.6
A,B1GQ,I15,HU31,2003,90
A,B1GQ,I15,HU31,2004,94.8
A,B1GQ,I15,HU31,2005,100
A,B1GQ,I15,HU31,2006,101.6
A,B1GQ,I15,HU31,2007,99.7
A,B1GQ,I15,HU31,2008,97.5
A,B1GQ,I15,HU31,2009,85.7
A,B1GQ,I15,HU31,2010,86.6
A,B1GQ,I15,HU31,2011,87.4
A,B1GQ,I15,HU31,2012,86.3
A,B1GQ,I15,HU31,2013,90.8
A,B1GQ,I15,HU31,2014,93.5
A,B1GQ,I15,HU31,2015,100
A,B1GQ,I15,HU31,2016,103.1
A,B1GQ,I15,HU31,2017,109.3
A,B1GQ,I15,HU31,2018,114.1
A,B1GQ,I15,HU31,2019,114.4
A,B1GQ,I15,HU31,2020,110.8
A,B1GQ,I15,HU31,2021,117.2
A,B1GQ,I15,HU31,2022,115.6
A,B1GQ,I15,HU31,2023,110.7
A,B1GQ,I15,HU32,2000,75.8
A,B1GQ,I15,HU32,2001,82.7
A,B1GQ,I15,HU32,2002,83.7
A,B1GQ,I15,HU32,2003,87.7
A,B1GQ,I15,HU32,2004,91.6
A,B1GQ,I15,HU32,2005,93.5
A,B1GQ,I15,HU32,2006,96.1
A,B1GQ,I15,HU32,2007,92.4
A,B1GQ,I15,HU32,2008,95.9
A,B1GQ,I15,HU32,2009,90.2
A,B1GQ,I15,HU32,2010,91.4
A,B1GQ,I15,HU32,2011,94.1
A,B1GQ,I15,HU32,2012,92.7
A,B1GQ,I15,HU32,2013,94.6
A,B1GQ,I15,HU32,2014,98.3
A,B1GQ,I15,HU32,2015,100
A,B1GQ,I15,HU32,2016,101.5
A,B1GQ,I15,HU32,2017,106.1
A,B1GQ,I15,HU32,2018,112.7
A,B1GQ,I15,HU32,2019,116.6
A,B1GQ,I15,HU32,2020,112.7
A,B1GQ,I15,HU32,2021,118.3
A,B1GQ,I15,HU32,2022,119.5
A,B1GQ,I15,HU32,2023,121.4
A,B1GQ,I15,HU33,2000,78.2
A,B1GQ,I15,HU33,2001,80.8
A,B1GQ,I15,HU33,2002,82.4
A,B1GQ,I15,HU33,2003,84
A,B1GQ,I15,HU33,2004,89.9
A,B1GQ,I15,HU33,2005,91.9
A,B1GQ,I15,HU33,2006,94.1
A,B1GQ,I15,HU33,2007,90.5
A,B1GQ,I15,HU33,2008,95.5
A,B1GQ,I15,HU33,2009,88.4
A,B1GQ,I15,HU33,2010,87.8
A,B1GQ,I15,HU33,2011,89
A,B1GQ,I15,HU33,2012,88.1
A,B1GQ,I15,HU33,2013,93.5
A,B1GQ,I15,HU33,2014,95.6
A,B1GQ,I15,HU33,2015,100
A,B1GQ,I15,HU33,2016,102.6
A,B1GQ,I15,HU33,2017,105.2
A,B1GQ,I15,HU33,2018,113.1
A,B1GQ,I15,HU33,2019,115.3
A,B1GQ,I15,HU33,2020,111.3
A,B1GQ,I15,HU33,2021,116.6
A,B1GQ,I15,HU33,2022,117.1
A,B1GQ,I15,HU33,2023,116.4
A,B1GQ,I15,IE,2000,53.7
A,B1GQ,I15,IE,2001,56.5
A,B1GQ,I15,IE,2002,59.8
A,B1GQ,I15,IE,2003,61.6
A,B1GQ,I15,IE,2004,65.8
A,B1GQ,I15,IE,2005,69.6
A,B1GQ,I15,IE,2006,73.1
A,B1GQ,I15,IE,2007,77
A,B1GQ,I15,IE,2008,73.5
A,B1GQ,I15,IE,2009,69.8
A,B1GQ,I15,IE,2010,70.9
A,B1GQ,I15,IE,2011,72.1
A,B1GQ,I15,IE,2012,71.8
A,B1GQ,I15,IE,2013,73.4
A,B1GQ,I15,IE,2014,80.2
A,B1GQ,I15,IE,2015,100
A,B1GQ,I15,IE,2016,101.2
A,B1GQ,I15,IE,2017,111.4
A,B1GQ,I15,IE,2018,119.8
A,B1GQ,I15,IE,2019,125.8
A,B1GQ,I15,IE,2020,134.8
A,B1GQ,I15,IE,2021,156.8
A,B1GQ,I15,IE,2022,170.3
A,B1GQ,I15,IE,2023,160.9
A,B1GQ,I15,IE0,2000,53.7
A,B1GQ,I15,IE0,2001,56.5
A,B1GQ,I15,IE0,2002,59.8
A,B1GQ,I15,IE0,2003,61.6
A,B1GQ,I15,IE0,2004,65.8
A,B1GQ,I15,IE0,2005,69.6
A,B1GQ,I15,IE0,2006,73.1
A,B1GQ,I15,IE0,2007,77
A,B1GQ,I15,IE0,2008,73.5
A,B1GQ,I15,IE0,2009,69.8
A,B1GQ,I15,IE0,2010,70.9
A,B1GQ,I15,IE0,2011,72.1
A,B1GQ,I15,IE0,2012,71.8
A,B1GQ,I15,IE0,2013,73.4
A,B1GQ,I15,IE0,2014,80.2
A,B1GQ,I15,IE0,2015,100
A,B1GQ,I15,IE0,2016,101.2
A,B1GQ,I15,IE0,2017,111.4
A,B1GQ,I15,IE0,2018,119.8
A,B1GQ,I15,IE0,2019,125.8
A,B1GQ,I15,IE0,2020,134.8
A,B1GQ,I15,IE0,2021,156.8
A,B1GQ,I15,IE0,2022,170.3
A,B1GQ,I15,IE0,2023,160.9
A,B1GQ,I15,IE04,2000,73.9
A,B1GQ,I15,IE04,2001,77.3
A,B1GQ,I15,IE04,2002,81.3
A,B1GQ,I15,IE04,2003,83.7
A,B1GQ,I15,IE04,2004,89.5
A,B1GQ,I15,IE04,2005,95.9
A,B1GQ,I15,IE04,2006,95.4
A,B1GQ,I15,IE04,2007,103.1
A,B1GQ,I15,IE04,2008,101.2
A,B1GQ,I15,IE04,2009,87.6
A,B1GQ,I15,IE04,2010,98.3
A,B1GQ,I15,IE04,2011,93.1
A,B1GQ,I15,IE04,2012,88.1
A,B1GQ,I15,IE04,2013,90.2
A,B1GQ,I15,IE04,2014,99.2
A,B1GQ,I15,IE04,2015,100
A,B1GQ,I15,IE04,2016,102.5
A,B1GQ,I15,IE04,2017,105.7
A,B1GQ,I15,IE04,2018,109.8
A,B1GQ,I15,IE04,2019,112.5
A,B1GQ,I15,IE04,2020,127.3
A,B1GQ,I15,IE04,2021,143.7
A,B1GQ,I15,IE04,2022,152.7
A,B1GQ,I15,IE04,2023,157.2
A,B1GQ,I15,IE05,2000,43.8
A,B1GQ,I15,IE05,2001,46
A,B1GQ,I15,IE05,2002,48.9
A,B1GQ,I15,IE05,2003,50.3
A,B1GQ,I15,IE05,2004,53
A,B1GQ,I15,IE05,2005,55.2
A,B1GQ,I15,IE05,2006,57.9
A,B1GQ,I15,IE05,2007,60.9
A,B1GQ,I15,IE05,2008,56
A,B1GQ,I15,IE05,2009,56.2
A,B1GQ,I15,IE05,2010,56
A,B1GQ,I15,IE05,2011,57.2
A,B1GQ,I15,IE05,2012,56.4
A,B1GQ,I15,IE05,2013,53.1
A,B1GQ,I15,IE05,2014,58
A,B1GQ,I15,IE05,2015,100
A,B1GQ,I15,IE05,2016,95.7
A,B1GQ,I15,IE05,2017,106.4
A,B1GQ,I15,IE05,2018,110.1
A,B1GQ,I15,IE05,2019,116.6
A,B1GQ,I15,IE05,2020,128.4
A,B1GQ,I15,IE05,2021,155.8
A,B1GQ,I15,IE05,2022,171.6
A,B1GQ,I15,IE05,2023,152.9
A,B1GQ,I15,IE06,2000,57.1
A,B1GQ,I15,IE06,2001,60.4
A,B1GQ,I15,IE06,2002,63.8
A,B1GQ,I15,IE06,2003,65.9
A,B1GQ,I15,IE06,2004,70.8
A,B1GQ,I15,IE06,2005,75.2
A,B1GQ,I15,IE06,2006,79.9
A,B1GQ,I15,IE06,2007,83.8
A,B1GQ,I15,IE06,2008,81.1
A,B1GQ,I15,IE06,2009,76.2
A,B1GQ,I15,IE06,2010,76.8
A,B1GQ,I15,IE06,2011,79
A,B1GQ,I15,IE06,2012,79.7
A,B1GQ,I15,IE06,2013,84.5
A,B1GQ,I15,IE06,2014,92.4
A,B1GQ,I15,IE06,2015,100
A,B1GQ,I15,IE06,2016,105.2
A,B1GQ,I15,IE06,2017,116
A,B1GQ,I15,IE06,2018,128.6
A,B1GQ,I15,IE06,2019,134.9
A,B1GQ,I15,IE06,2020,140.9
A,B1GQ,I15,IE06,2021,159.9
A,B1GQ,I15,IE06,2022,172.6
A,B1GQ,I15,IE06,2023,167.4
A,B1GQ,I15,IT,2000,100.3
A,B1GQ,I15,IT,2001,102.3
A,B1GQ,I15,IT,2002,102.5
A,B1GQ,I15,IT,2003,102.7
A,B1GQ,I15,IT,2004,104.1
A,B1GQ,I15,IT,2005,105
A,B1GQ,I15,IT,2006,106.9
A,B1GQ,I15,IT,2007,108.4
A,B1GQ,I15,IT,2008,107.4
A,B1GQ,I15,IT,2009,101.7
A,B1GQ,I15,IT,2010,103.5
A,B1GQ,I15,IT,2011,104.2
A,B1GQ,I15,IT,2012,101.1
A,B1GQ,I15,IT,2013,99.2
A,B1GQ,I15,IT,2014,99.2
A,B1GQ,I15,IT,2015,100
A,B1GQ,I15,IT,2016,101.3
A,B1GQ,I15,IT,2017,103
A,B1GQ,I15,IT,2018,103.9
A,B1GQ,I15,IT,2019,104.4
A,B1GQ,I15,IT,2020,95.1
A,B1GQ,I15,IT,2021,103
A,B1GQ,I15,IT,2022,107.8
A,B1GQ,I15,IT,2023,108.5
A,B1GQ,I15,ITC,2000,97.7
A,B1GQ,I15,ITC,2001,99.9
A,B1GQ,I15,ITC,2002,100.5
A,B1GQ,I15,ITC,2003,101.1
A,B1GQ,I15,ITC,2004,102
A,B1GQ,I15,ITC,2005,103
A,B1GQ,I15,ITC,2006,104.4
A,B1GQ,I15,ITC,2007,106
A,B1GQ,I15,ITC,2008,106.6
A,B1GQ,I15,ITC,2009,99.5
A,B1GQ,I15,ITC,2010,103.4
A,B1GQ,I15,ITC,2011,104.1
A,B1GQ,I15,ITC,2012,100.5
A,B1GQ,I15,ITC,2013,98.9
A,B1GQ,I15,ITC,2014,99.2
A,B1GQ,I15,ITC,2015,100
A,B1GQ,I15,ITC,2016,101.6
A,B1GQ,I15,ITC,2017,103.9
A,B1GQ,I15,ITC,2018,105.3
A,B1GQ,I15,ITC,2019,105.3
A,B1GQ,I15,ITC,2020,96.5
A,B1GQ,I15,ITC,2021,105.4
A,B1GQ,I15,ITC,2022,109.5
A,B1GQ,I15,ITC,2023,110.2
A,B1GQ,I15,ITC1,2000,104
A,B1GQ,I15,ITC1,2001,105.7
A,B1GQ,I15,ITC1,2002,105.7
A,B1GQ,I15,ITC1,2003,106.4
A,B1GQ,I15,ITC1,2004,107.8
A,B1GQ,I15,ITC1,2005,109
A,B1GQ,I15,ITC1,2006,111
A,B1GQ,I15,ITC1,2007,111.9
A,B1GQ,I15,ITC1,2008,109.6
A,B1GQ,I15,ITC1,2009,100.4
A,B1GQ,I15,ITC1,2010,104
A,B1GQ,I15,ITC1,2011,105.1
A,B1GQ,I15,ITC1,2012,100
A,B1GQ,I15,ITC1,2013,99.9
A,B1GQ,I15,ITC1,2014,98.8
A,B1GQ,I15,ITC1,2015,100
A,B1GQ,I15,ITC1,2016,101.3
A,B1GQ,I15,ITC1,2017,104.2
A,B1GQ,I15,ITC1,2018,105.2
A,B1GQ,I15,ITC1,2019,104.8
A,B1GQ,I15,ITC1,2020,94.7
A,B1GQ,I15,ITC1,2021,102.5
A,B1GQ,I15,ITC1,2022,106.1
A,B1GQ,I15,ITC1,2023,106.3
A,B1GQ,I15,ITC2,2000,106
A,B1GQ,I15,ITC2,2001,107.1
A,B1GQ,I15,ITC2,2002,107.2
A,B1GQ,I15,ITC2,2003,111.8
A,B1GQ,I15,ITC2,2004,110.6
A,B1GQ,I15,ITC2,2005,110.2
A,B1GQ,I15,ITC2,2006,111.4
A,B1GQ,I15,ITC2,2007,111.7
A,B1GQ,I15,ITC2,2008,111.8
A,B1GQ,I15,ITC2,2009,105.5
A,B1GQ,I15,ITC2,2010,110
A,B1GQ,I15,ITC2,2011,109.8
A,B1GQ,I15,ITC2,2012,108.8
A,B1GQ,I15,ITC2,2013,103.2
A,B1GQ,I15,ITC2,2014,101.3
A,B1GQ,I15,ITC2,2015,100
A,B1GQ,I15,ITC2,2016,98
A,B1GQ,I15,ITC2,2017,100.4
A,B1GQ,I15,ITC2,2018,101.4
A,B1GQ,I15,ITC2,2019,101.1
A,B1GQ,I15,ITC2,2020,91.2
A,B1GQ,I15,ITC2,2021,95.9
A,B1GQ,I15,ITC2,2022,100.8
A,B1GQ,I15,ITC2,2023,102.4
A,B1GQ,I15,ITC3,2000,109.1
A,B1GQ,I15,ITC3,2001,111.9
A,B1GQ,I15,ITC3,2002,109
A,B1GQ,I15,ITC3,2003,109.6
A,B1GQ,I15,ITC3,2004,110.3
A,B1GQ,I15,ITC3,2005,111.3
A,B1GQ,I15,ITC3,2006,111.7
A,B1GQ,I15,ITC3,2007,114.4
A,B1GQ,I15,ITC3,2008,114.2
A,B1GQ,I15,ITC3,2009,106.9
A,B1GQ,I15,ITC3,2010,105.9
A,B1GQ,I15,ITC3,2011,106.5
A,B1GQ,I15,ITC3,2012,102.7
A,B1GQ,I15,ITC3,2013,99.6
A,B1GQ,I15,ITC3,2014,100.3
A,B1GQ,I15,ITC3,2015,100
A,B1GQ,I15,ITC3,2016,100.5
A,B1GQ,I15,ITC3,2017,101.8
A,B1GQ,I15,ITC3,2018,101.2
A,B1GQ,I15,ITC3,2019,101.5
A,B1GQ,I15,ITC3,2020,89.8
A,B1GQ,I15,ITC3,2021,96.4
A,B1GQ,I15,ITC3,2022,100.1
A,B1GQ,I15,ITC3,2023,101.9
A,B1GQ,I15,ITC4,2000,93.9
A,B1GQ,I15,ITC4,2001,96.2
A,B1GQ,I15,ITC4,2002,97.5
A,B1GQ,I15,ITC4,2003,98
A,B1GQ,I15,ITC4,2004,98.8
A,B1GQ,I15,ITC4,2005,99.8
A,B1GQ,I15,ITC4,2006,101.1
A,B1GQ,I15,ITC4,2007,102.8
A,B1GQ,I15,ITC4,2008,104.4
A,B1GQ,I15,ITC4,2009,98.2
A,B1GQ,I15,ITC4,2010,102.7
A,B1GQ,I15,ITC4,2011,103.3
A,B1GQ,I15,ITC4,2012,100.3
A,B1GQ,I15,ITC4,2013,98.3
A,B1GQ,I15,ITC4,2014,99.1
A,B1GQ,I15,ITC4,2015,100
A,B1GQ,I15,ITC4,2016,101.9
A,B1GQ,I15,ITC4,2017,104.1
A,B1GQ,I15,ITC4,2018,105.9
A,B1GQ,I15,ITC4,2019,106
A,B1GQ,I15,ITC4,2020,98.1
A,B1GQ,I15,ITC4,2021,107.7
A,B1GQ,I15,ITC4,2022,112
A,B1GQ,I15,ITC4,2023,112.7
A,B1GQ,I15,ITF,2000,108.9
A,B1GQ,I15,ITF,2001,110.6
A,B1GQ,I15,ITF,2002,110.2
A,B1GQ,I15,ITF,2003,109
A,B1GQ,I15,ITF,2004,109.4
A,B1GQ,I15,ITF,2005,109.6
A,B1GQ,I15,ITF,2006,111.4
A,B1GQ,I15,ITF,2007,112.5
A,B1GQ,I15,ITF,2008,110.3
A,B1GQ,I15,ITF,2009,105.1
A,B1GQ,I15,ITF,2010,104.4
A,B1GQ,I15,ITF,2011,104.2
A,B1GQ,I15,ITF,2012,101.9
A,B1GQ,I15,ITF,2013,98.9
A,B1GQ,I15,ITF,2014,98.4
A,B1GQ,I15,ITF,2015,100
A,B1GQ,I15,ITF,2016,100.5
A,B1GQ,I15,ITF,2017,101.3
A,B1GQ,I15,ITF,2018,101.7
A,B1GQ,I15,ITF,2019,102.1
A,B1GQ,I15,ITF,2020,93.3
A,B1GQ,I15,ITF,2021,100.6
A,B1GQ,I15,ITF,2022,105.8
A,B1GQ,I15,ITF,2023,107.1
A,B1GQ,I15,ITF1,2000,103.5
A,B1GQ,I15,ITF1,2001,105.4
A,B1GQ,I15,ITF1,2002,104.4
A,B1GQ,I15,ITF1,2003,103.2
A,B1GQ,I15,ITF1,2004,100.9
A,B1GQ,I15,ITF1,2005,103.4
A,B1GQ,I15,ITF1,2006,105.5
A,B1GQ,I15,ITF1,2007,107.3
A,B1GQ,I15,ITF1,2008,107.4
A,B1GQ,I15,ITF1,2009,100.9
A,B1GQ,I15,ITF1,2010,103.1
A,B1GQ,I15,ITF1,2011,105.9
A,B1GQ,I15,ITF1,2012,104.1
A,B1GQ,I15,ITF1,2013,101.6
A,B1GQ,I15,ITF1,2014,100.1
A,B1GQ,I15,ITF1,2015,100
A,B1GQ,I15,ITF1,2016,100.3
A,B1GQ,I15,ITF1,2017,101
A,B1GQ,I15,ITF1,2018,100.9
A,B1GQ,I15,ITF1,2019,101.5
A,B1GQ,I15,ITF1,2020,92.3
A,B1GQ,I15,ITF1,2021,99.6
A,B1GQ,I15,ITF1,2022,105.1
A,B1GQ,I15,ITF1,2023,107.3
A,B1GQ,I15,ITF2,2000,120.7
A,B1GQ,I15,ITF2,2001,123
A,B1GQ,I15,ITF2,2002,122.7
A,B1GQ,I15,ITF2,2003,121.2
A,B1GQ,I15,ITF2,2004,122.8
A,B1GQ,I15,ITF2,2005,121.8
A,B1GQ,I15,ITF2,2006,124.7
A,B1GQ,I15,ITF2,2007,125.8
A,B1GQ,I15,ITF2,2008,120
A,B1GQ,I15,ITF2,2009,115
A,B1GQ,I15,ITF2,2010,113.3
A,B1GQ,I15,ITF2,2011,111.7
A,B1GQ,I15,ITF2,2012,107.5
A,B1GQ,I15,ITF2,2013,99.6
A,B1GQ,I15,ITF2,2014,98.3
A,B1GQ,I15,ITF2,2015,100
A,B1GQ,I15,ITF2,2016,100.5
A,B1GQ,I15,ITF2,2017,102.3
A,B1GQ,I15,ITF2,2018,103.4
A,B1GQ,I15,ITF2,2019,104.8
A,B1GQ,I15,ITF2,2020,96.2
A,B1GQ,I15,ITF2,2021,102.3
A,B1GQ,I15,ITF2,2022,105.4
A,B1GQ,I15,ITF2,2023,106.7
A,B1GQ,I15,ITF3,2000,109.6
A,B1GQ,I15,ITF3,2001,111.8
A,B1GQ,I15,ITF3,2002,112.8
A,B1GQ,I15,ITF3,2003,111.7
