freq,unit,geo,time,obs_value
A,PPS_EU27_2020_HAB,PL91,2020,48300
A,PPS_EU27_2020_HAB,PL91,2021,51300
A,PPS_EU27_2020_HAB,PL91,2022,54500
A,PPS_EU27_2020_HAB,PL91,2023,59300
A,PPS_EU27_2020_HAB,PL92,2000,7000
A,PPS_EU27_2020_HAB,PL92,2001,7300
A,PPS_EU27_2020_HAB,PL92,2002,7500
A,PPS_EU27_2020_HAB,PL92,2003,8100
A,PPS_EU27_2020_HAB,PL92,2004,9000
A,PPS_EU27_2020_HAB,PL92,2005,9300
A,PPS_EU27_2020_HAB,PL92,2006,9800
A,PPS_EU27_2020_HAB,PL92,2007,10700
A,PPS_EU27_2020_HAB,PL92,2008,11500
A,PPS_EU27_2020_HAB,PL92,2009,11800
A,PPS_EU27_2020_HAB,PL92,2010,13200
A,PPS_EU27_2020_HAB,PL92,2011,14500
A,PPS_EU27_2020_HAB,PL92,2012,14900
A,PPS_EU27_2020_HAB,PL92,2013,14900
A,PPS_EU27_2020_HAB,PL92,2014,15500
A,PPS_EU27_2020_HAB,PL92,2015,16700
A,PPS_EU27_2020_HAB,PL92,2016,17000
A,PPS_EU27_2020_HAB,PL92,2017,17800
A,PPS_EU27_2020_HAB,PL92,2018,18500
A,PPS_EU27_2020_HAB,PL92,2019,20100
A,PPS_EU27_2020_HAB,PL92,2020,21100
A,PPS_EU27_2020_HAB,PL92,2021,23300
A,PPS_EU27_2020_HAB,PL92,2022,26500
A,PPS_EU27_2020_HAB,PL92,2023,26700
A,PPS_EU27_2020_HAB,PT,2000,15700
A,PPS_EU27_2020_HAB,PT,2001,16200
A,PPS_EU27_2020_HAB,PT,2002,16700
A,PPS_EU27_2020_HAB,PT,2003,17100
A,PPS_EU27_2020_HAB,PT,2004,17500
A,PPS_EU27_2020_HAB,PT,2005,18600
A,PPS_EU27_2020_HAB,PT,2006,19600
A,PPS_EU27_2020_HAB,PT,2007,20300
A,PPS_EU27_2020_HAB,PT,2008,20700
A,PPS_EU27_2020_HAB,PT,2009,20000
A,PPS_EU27_2020_HAB,PT,2010,20600
A,PPS_EU27_2020_HAB,PT,2011,19900
A,PPS_EU27_2020_HAB,PT,2012,19500
A,PPS_EU27_2020_HAB,PT,2013,20200
A,PPS_EU27_2020_HAB,PT,2014,20600
A,PPS_EU27_2020_HAB,PT,2015,21300
A,PPS_EU27_2020_HAB,PT,2016,22000
A,PPS_EU27_2020_HAB,PT,2017,22700
A,PPS_EU27_2020_HAB,PT,2018,23700
A,PPS_EU27_2020_HAB,PT,2019,24600
A,PPS_EU27_2020_HAB,PT,2020,22900
A,PPS_EU27_2020_HAB,PT,2021,24500
A,PPS_EU27_2020_HAB,PT,2022,27800
A,PPS_EU27_2020_HAB,PT,2023,30700
A,PPS_EU27_2020_HAB,PT1,2000,15800
A,PPS_EU27_2020_HAB,PT1,2001,16300
A,PPS_EU27_2020_HAB,PT1,2002,16700
A,PPS_EU27_2020_HAB,PT1,2003,17200
A,PPS_EU27_2020_HAB,PT1,2004,17600
A,PPS_EU27_2020_HAB,PT1,2005,18700
A,PPS_EU27_2020_HAB,PT1,2006,19700
A,PPS_EU27_2020_HAB,PT1,2007,20400
A,PPS_EU27_2020_HAB,PT1,2008,20700
A,PPS_EU27_2020_HAB,PT1,2009,20000
A,PPS_EU27_2020_HAB,PT1,2010,20700
A,PPS_EU27_2020_HAB,PT1,2011,20000
A,PPS_EU27_2020_HAB,PT1,2012,19600
A,PPS_EU27_2020_HAB,PT1,2013,20200
A,PPS_EU27_2020_HAB,PT1,2014,20700
A,PPS_EU27_2020_HAB,PT1,2015,21400
A,PPS_EU27_2020_HAB,PT1,2016,22000
A,PPS_EU27_2020_HAB,PT1,2017,22800
A,PPS_EU27_2020_HAB,PT1,2018,23800
A,PPS_EU27_2020_HAB,PT1,2019,24700
A,PPS_EU27_2020_HAB,PT1,2020,23000
A,PPS_EU27_2020_HAB,PT1,2021,24600
A,PPS_EU27_2020_HAB,PT1,2022,27900
A,PPS_EU27_2020_HAB,PT1,2023,30700
A,PPS_EU27_2020_HAB,PT11,2000,12600
A,PPS_EU27_2020_HAB,PT11,2001,13100
A,PPS_EU27_2020_HAB,PT11,2002,13400
A,PPS_EU27_2020_HAB,PT11,2003,13500
A,PPS_EU27_2020_HAB,PT11,2004,13700
A,PPS_EU27_2020_HAB,PT11,2005,14600
A,PPS_EU27_2020_HAB,PT11,2006,15400
A,PPS_EU27_2020_HAB,PT11,2007,16200
A,PPS_EU27_2020_HAB,PT11,2008,16600
A,PPS_EU27_2020_HAB,PT11,2009,16000
A,PPS_EU27_2020_HAB,PT11,2010,16600
A,PPS_EU27_2020_HAB,PT11,2011,16100
A,PPS_EU27_2020_HAB,PT11,2012,16000
A,PPS_EU27_2020_HAB,PT11,2013,16700
A,PPS_EU27_2020_HAB,PT11,2014,17300
A,PPS_EU27_2020_HAB,PT11,2015,18000
A,PPS_EU27_2020_HAB,PT11,2016,18600
A,PPS_EU27_2020_HAB,PT11,2017,19200
A,PPS_EU27_2020_HAB,PT11,2018,20200
A,PPS_EU27_2020_HAB,PT11,2019,21000
A,PPS_EU27_2020_HAB,PT11,2020,20000
A,PPS_EU27_2020_HAB,PT11,2021,21500
A,PPS_EU27_2020_HAB,PT11,2022,23900
A,PPS_EU27_2020_HAB,PT11,2023,26100
A,PPS_EU27_2020_HAB,PT15,2000,16200
A,PPS_EU27_2020_HAB,PT15,2001,17000
A,PPS_EU27_2020_HAB,PT15,2002,17700
A,PPS_EU27_2020_HAB,PT15,2003,18400
A,PPS_EU27_2020_HAB,PT15,2004,18600
A,PPS_EU27_2020_HAB,PT15,2005,19900
A,PPS_EU27_2020_HAB,PT15,2006,21000
A,PPS_EU27_2020_HAB,PT15,2007,21800
A,PPS_EU27_2020_HAB,PT15,2008,22100
A,PPS_EU27_2020_HAB,PT15,2009,20400
A,PPS_EU27_2020_HAB,PT15,2010,20500
A,PPS_EU27_2020_HAB,PT15,2011,19700
A,PPS_EU27_2020_HAB,PT15,2012,19600
A,PPS_EU27_2020_HAB,PT15,2013,20200
A,PPS_EU27_2020_HAB,PT15,2014,21000
A,PPS_EU27_2020_HAB,PT15,2015,21900
A,PPS_EU27_2020_HAB,PT15,2016,23400
A,PPS_EU27_2020_HAB,PT15,2017,25000
A,PPS_EU27_2020_HAB,PT15,2018,26300
A,PPS_EU27_2020_HAB,PT15,2019,27600
A,PPS_EU27_2020_HAB,PT15,2020,22900
A,PPS_EU27_2020_HAB,PT15,2021,23700
A,PPS_EU27_2020_HAB,PT15,2022,30200
A,PPS_EU27_2020_HAB,PT15,2023,33200
A,PPS_EU27_2020_HAB,PT19,2021,22100
A,PPS_EU27_2020_HAB,PT19,2022,24400
A,PPS_EU27_2020_HAB,PT19,2023,26400
A,PPS_EU27_2020_HAB,PT1A,2021,37300
A,PPS_EU27_2020_HAB,PT1A,2022,43300
A,PPS_EU27_2020_HAB,PT1A,2023,48500
A,PPS_EU27_2020_HAB,PT1B,2021,17400
A,PPS_EU27_2020_HAB,PT1B,2022,19200
A,PPS_EU27_2020_HAB,PT1B,2023,20700
A,PPS_EU27_2020_HAB,PT1C,2021,23300
A,PPS_EU27_2020_HAB,PT1C,2022,26500
A,PPS_EU27_2020_HAB,PT1C,2023,29000
A,PPS_EU27_2020_HAB,PT1D,2021,20000
A,PPS_EU27_2020_HAB,PT1D,2022,21400
A,PPS_EU27_2020_HAB,PT1D,2023,23800
A,PPS_EU27_2020_HAB,PT2,2000,12500
A,PPS_EU27_2020_HAB,PT2,2001,13500
A,PPS_EU27_2020_HAB,PT2,2002,14300
A,PPS_EU27_2020_HAB,PT2,2003,14900
A,PPS_EU27_2020_HAB,PT2,2004,15200
A,PPS_EU27_2020_HAB,PT2,2005,16300
A,PPS_EU27_2020_HAB,PT2,2006,17200
A,PPS_EU27_2020_HAB,PT2,2007,17800
A,PPS_EU27_2020_HAB,PT2,2008,18500
A,PPS_EU27_2020_HAB,PT2,2009,18100
A,PPS_EU27_2020_HAB,PT2,2010,18700
A,PPS_EU27_2020_HAB,PT2,2011,18000
A,PPS_EU27_2020_HAB,PT2,2012,17600
A,PPS_EU27_2020_HAB,PT2,2013,18300
A,PPS_EU27_2020_HAB,PT2,2014,18500
A,PPS_EU27_2020_HAB,PT2,2015,19100
A,PPS_EU27_2020_HAB,PT2,2016,19700
A,PPS_EU27_2020_HAB,PT2,2017,20100
A,PPS_EU27_2020_HAB,PT2,2018,20900
A,PPS_EU27_2020_HAB,PT2,2019,21800
A,PPS_EU27_2020_HAB,PT2,2020,20200
A,PPS_EU27_2020_HAB,PT2,2021,21700
A,PPS_EU27_2020_HAB,PT2,2022,24200
A,PPS_EU27_2020_HAB,PT2,2023,27100
A,PPS_EU27_2020_HAB,PT20,2000,12500
A,PPS_EU27_2020_HAB,PT20,2001,13500
A,PPS_EU27_2020_HAB,PT20,2002,14300
A,PPS_EU27_2020_HAB,PT20,2003,14900
A,PPS_EU27_2020_HAB,PT20,2004,15200
A,PPS_EU27_2020_HAB,PT20,2005,16300
A,PPS_EU27_2020_HAB,PT20,2006,17200
A,PPS_EU27_2020_HAB,PT20,2007,17800
A,PPS_EU27_2020_HAB,PT20,2008,18500
A,PPS_EU27_2020_HAB,PT20,2009,18100
A,PPS_EU27_2020_HAB,PT20,2010,18700
A,PPS_EU27_2020_HAB,PT20,2011,18000
A,PPS_EU27_2020_HAB,PT20,2012,17600
A,PPS_EU27_2020_HAB,PT20,2013,18300
A,PPS_EU27_2020_HAB,PT20,2014,18500
A,PPS_EU27_2020_HAB,PT20,2015,19100
A,PPS_EU27_2020_HAB,PT20,2016,19700
A,PPS_EU27_2020_HAB,PT20,2017,20100
A,PPS_EU27_2020_HAB,PT20,2018,20900
A,PPS_EU27_2020_HAB,PT20,2019,21800
A,PPS_EU27_2020_HAB,PT20,2020,20200
A,PPS_EU27_2020_HAB,PT20,2021,21700
A,PPS_EU27_2020_HAB,PT20,2022,24200
A,PPS_EU27_2020_HAB,PT20,2023,27100
A,PPS_EU27_2020_HAB,PT3,2000,14000
A,PPS_EU27_2020_HAB,PT3,2001,14200
A,PPS_EU27_2020_HAB,PT3,2002,15700
A,PPS_EU27_2020_HAB,PT3,2003,16400
A,PPS_EU27_2020_HAB,PT3,2004,17400
A,PPS_EU27_2020_HAB,PT3,2005,18600
A,PPS_EU27_2020_HAB,PT3,2006,19600
A,PPS_EU27_2020_HAB,PT3,2007,20100
A,PPS_EU27_2020_HAB,PT3,2008,20600
A,PPS_EU27_2020_HAB,PT3,2009,19700
A,PPS_EU27_2020_HAB,PT3,2010,20100
A,PPS_EU27_2020_HAB,PT3,2011,20000
A,PPS_EU27_2020_HAB,PT3,2012,18800
A,PPS_EU27_2020_HAB,PT3,2013,19500
A,PPS_EU27_2020_HAB,PT3,2014,20000
A,PPS_EU27_2020_HAB,PT3,2015,20600
A,PPS_EU27_2020_HAB,PT3,2016,21300
A,PPS_EU27_2020_HAB,PT3,2017,22400
A,PPS_EU27_2020_HAB,PT3,2018,23100
A,PPS_EU27_2020_HAB,PT3,2019,23800
A,PPS_EU27_2020_HAB,PT3,2020,20600
A,PPS_EU27_2020_HAB,PT3,2021,23700
A,PPS_EU27_2020_HAB,PT3,2022,29500
A,PPS_EU27_2020_HAB,PT3,2023,33300
A,PPS_EU27_2020_HAB,PT30,2000,14000
A,PPS_EU27_2020_HAB,PT30,2001,14200
A,PPS_EU27_2020_HAB,PT30,2002,15700
A,PPS_EU27_2020_HAB,PT30,2003,16400
A,PPS_EU27_2020_HAB,PT30,2004,17400
A,PPS_EU27_2020_HAB,PT30,2005,18600
A,PPS_EU27_2020_HAB,PT30,2006,19600
A,PPS_EU27_2020_HAB,PT30,2007,20100
A,PPS_EU27_2020_HAB,PT30,2008,20600
A,PPS_EU27_2020_HAB,PT30,2009,19700
A,PPS_EU27_2020_HAB,PT30,2010,20100
A,PPS_EU27_2020_HAB,PT30,2011,20000
A,PPS_EU27_2020_HAB,PT30,2012,18800
A,PPS_EU27_2020_HAB,PT30,2013,19500
A,PPS_EU27_2020_HAB,PT30,2014,20000
A,PPS_EU27_2020_HAB,PT30,2015,20600
A,PPS_EU27_2020_HAB,PT30,2016,21300
A,PPS_EU27_2020_HAB,PT30,2017,22400
A,PPS_EU27_2020_HAB,PT30,2018,23100
A,PPS_EU27_2020_HAB,PT30,2019,23800
A,PPS_EU27_2020_HAB,PT30,2020,20600
A,PPS_EU27_2020_HAB,PT30,2021,23700
A,PPS_EU27_2020_HAB,PT30,2022,29500
A,PPS_EU27_2020_HAB,PT30,2023,33300
A,PPS_EU27_2020_HAB,RO,2000,4900
A,PPS_EU27_2020_HAB,RO,2001,5300
A,PPS_EU27_2020_HAB,RO,2002,5900
A,PPS_EU27_2020_HAB,RO,2003,6200
A,PPS_EU27_2020_HAB,RO,2004,7300
A,PPS_EU27_2020_HAB,RO,2005,7900
A,PPS_EU27_2020_HAB,RO,2006,9200
A,PPS_EU27_2020_HAB,RO,2007,10800
A,PPS_EU27_2020_HAB,RO,2008,13000
A,PPS_EU27_2020_HAB,RO,2009,12600
A,PPS_EU27_2020_HAB,RO,2010,13100
A,PPS_EU27_2020_HAB,RO,2011,14000
A,PPS_EU27_2020_HAB,RO,2012,14600
A,PPS_EU27_2020_HAB,RO,2013,14200
A,PPS_EU27_2020_HAB,RO,2014,14800
A,PPS_EU27_2020_HAB,RO,2015,15500
A,PPS_EU27_2020_HAB,RO,2016,16600
A,PPS_EU27_2020_HAB,RO,2017,18500
A,PPS_EU27_2020_HAB,RO,2018,20100
A,PPS_EU27_2020_HAB,RO,2019,21900
A,PPS_EU27_2020_HAB,RO,2020,21900
A,PPS_EU27_2020_HAB,RO,2021,24000
A,PPS_EU27_2020_HAB,RO,2022,26500
A,PPS_EU27_2020_HAB,RO,2023,29700
A,PPS_EU27_2020_HAB,RO1,2000,4700
A,PPS_EU27_2020_HAB,RO1,2001,5200
A,PPS_EU27_2020_HAB,RO1,2002,5800
A,PPS_EU27_2020_HAB,RO1,2003,6100
A,PPS_EU27_2020_HAB,RO1,2004,7100
A,PPS_EU27_2020_HAB,RO1,2005,7400
A,PPS_EU27_2020_HAB,RO1,2006,8800
A,PPS_EU27_2020_HAB,RO1,2007,10600
A,PPS_EU27_2020_HAB,RO1,2008,12000
A,PPS_EU27_2020_HAB,RO1,2009,11700
A,PPS_EU27_2020_HAB,RO1,2010,12300
A,PPS_EU27_2020_HAB,RO1,2011,12600
A,PPS_EU27_2020_HAB,RO1,2012,13400
A,PPS_EU27_2020_HAB,RO1,2013,12800
A,PPS_EU27_2020_HAB,RO1,2014,13400
A,PPS_EU27_2020_HAB,RO1,2015,14100
A,PPS_EU27_2020_HAB,RO1,2016,15300
A,PPS_EU27_2020_HAB,RO1,2017,17400
A,PPS_EU27_2020_HAB,RO1,2018,18800
A,PPS_EU27_2020_HAB,RO1,2019,20400
A,PPS_EU27_2020_HAB,RO1,2020,20700
A,PPS_EU27_2020_HAB,RO1,2021,22500
A,PPS_EU27_2020_HAB,RO1,2022,24000
A,PPS_EU27_2020_HAB,RO1,2023,26800
A,PPS_EU27_2020_HAB,RO11,2000,4300
A,PPS_EU27_2020_HAB,RO11,2001,4900
A,PPS_EU27_2020_HAB,RO11,2002,5500
A,PPS_EU27_2020_HAB,RO11,2003,5800
A,PPS_EU27_2020_HAB,RO11,2004,6900
A,PPS_EU27_2020_HAB,RO11,2005,7200
A,PPS_EU27_2020_HAB,RO11,2006,8600
A,PPS_EU27_2020_HAB,RO11,2007,10300
A,PPS_EU27_2020_HAB,RO11,2008,11700
A,PPS_EU27_2020_HAB,RO11,2009,11500
A,PPS_EU27_2020_HAB,RO11,2010,11900
A,PPS_EU27_2020_HAB,RO11,2011,12000
A,PPS_EU27_2020_HAB,RO11,2012,12700
A,PPS_EU27_2020_HAB,RO11,2013,12300
A,PPS_EU27_2020_HAB,RO11,2014,13000
A,PPS_EU27_2020_HAB,RO11,2015,13700
A,PPS_EU27_2020_HAB,RO11,2016,14900
A,PPS_EU27_2020_HAB,RO11,2017,17300
A,PPS_EU27_2020_HAB,RO11,2018,18400
A,PPS_EU27_2020_HAB,RO11,2019,20300
A,PPS_EU27_2020_HAB,RO11,2020,20600
A,PPS_EU27_2020_HAB,RO11,2021,22300
A,PPS_EU27_2020_HAB,RO11,2022,24200
A,PPS_EU27_2020_HAB,RO11,2023,27000
A,PPS_EU27_2020_HAB,RO12,2000,5000
A,PPS_EU27_2020_HAB,RO12,2001,5400
A,PPS_EU27_2020_HAB,RO12,2002,6200
A,PPS_EU27_2020_HAB,RO12,2003,6400
A,PPS_EU27_2020_HAB,RO12,2004,7300
A,PPS_EU27_2020_HAB,RO12,2005,7600
A,PPS_EU27_2020_HAB,RO12,2006,9000
A,PPS_EU27_2020_HAB,RO12,2007,10900
A,PPS_EU27_2020_HAB,RO12,2008,12300
A,PPS_EU27_2020_HAB,RO12,2009,12000
A,PPS_EU27_2020_HAB,RO12,2010,12800
A,PPS_EU27_2020_HAB,RO12,2011,13200
A,PPS_EU27_2020_HAB,RO12,2012,14100
A,PPS_EU27_2020_HAB,RO12,2013,13300
A,PPS_EU27_2020_HAB,RO12,2014,13800
A,PPS_EU27_2020_HAB,RO12,2015,14600
A,PPS_EU27_2020_HAB,RO12,2016,15800
A,PPS_EU27_2020_HAB,RO12,2017,17600
A,PPS_EU27_2020_HAB,RO12,2018,19200
A,PPS_EU27_2020_HAB,RO12,2019,20600
A,PPS_EU27_2020_HAB,RO12,2020,20800
A,PPS_EU27_2020_HAB,RO12,2021,22600
A,PPS_EU27_2020_HAB,RO12,2022,23900
A,PPS_EU27_2020_HAB,RO12,2023,26600
A,PPS_EU27_2020_HAB,RO2,2000,3800
A,PPS_EU27_2020_HAB,RO2,2001,4200
A,PPS_EU27_2020_HAB,RO2,2002,4600
A,PPS_EU27_2020_HAB,RO2,2003,4800
A,PPS_EU27_2020_HAB,RO2,2004,5600
A,PPS_EU27_2020_HAB,RO2,2005,5800
A,PPS_EU27_2020_HAB,RO2,2006,6700
A,PPS_EU27_2020_HAB,RO2,2007,7700
A,PPS_EU27_2020_HAB,RO2,2008,9000
A,PPS_EU27_2020_HAB,RO2,2009,8800
A,PPS_EU27_2020_HAB,RO2,2010,9200
A,PPS_EU27_2020_HAB,RO2,2011,9600
A,PPS_EU27_2020_HAB,RO2,2012,10600
A,PPS_EU27_2020_HAB,RO2,2013,10500
A,PPS_EU27_2020_HAB,RO2,2014,10900
A,PPS_EU27_2020_HAB,RO2,2015,11100
A,PPS_EU27_2020_HAB,RO2,2016,11800
A,PPS_EU27_2020_HAB,RO2,2017,13200
A,PPS_EU27_2020_HAB,RO2,2018,14400
A,PPS_EU27_2020_HAB,RO2,2019,15500
A,PPS_EU27_2020_HAB,RO2,2020,15500
A,PPS_EU27_2020_HAB,RO2,2021,17000
A,PPS_EU27_2020_HAB,RO2,2022,17900
A,PPS_EU27_2020_HAB,RO2,2023,20100
A,PPS_EU27_2020_HAB,RO21,2000,3400
A,PPS_EU27_2020_HAB,RO21,2001,3700
A,PPS_EU27_2020_HAB,RO21,2002,4100
A,PPS_EU27_2020_HAB,RO21,2003,4300
A,PPS_EU27_2020_HAB,RO21,2004,4900
A,PPS_EU27_2020_HAB,RO21,2005,5000
A,PPS_EU27_2020_HAB,RO21,2006,5800
A,PPS_EU27_2020_HAB,RO21,2007,6800
A,PPS_EU27_2020_HAB,RO21,2008,8000
A,PPS_EU27_2020_HAB,RO21,2009,7800
A,PPS_EU27_2020_HAB,RO21,2010,8100
A,PPS_EU27_2020_HAB,RO21,2011,8100
A,PPS_EU27_2020_HAB,RO21,2012,9100
A,PPS_EU27_2020_HAB,RO21,2013,8800
A,PPS_EU27_2020_HAB,RO21,2014,9100
A,PPS_EU27_2020_HAB,RO21,2015,9500
A,PPS_EU27_2020_HAB,RO21,2016,10200
A,PPS_EU27_2020_HAB,RO21,2017,11600
A,PPS_EU27_2020_HAB,RO21,2018,12700
A,PPS_EU27_2020_HAB,RO21,2019,14000
A,PPS_EU27_2020_HAB,RO21,2020,14300
A,PPS_EU27_2020_HAB,RO21,2021,15100
A,PPS_EU27_2020_HAB,RO21,2022,15800
A,PPS_EU27_2020_HAB,RO21,2023,17700
A,PPS_EU27_2020_HAB,RO22,2000,4400
A,PPS_EU27_2020_HAB,RO22,2001,4800
A,PPS_EU27_2020_HAB,RO22,2002,5200
A,PPS_EU27_2020_HAB,RO22,2003,5400
A,PPS_EU27_2020_HAB,RO22,2004,6600
A,PPS_EU27_2020_HAB,RO22,2005,6800
A,PPS_EU27_2020_HAB,RO22,2006,7800
A,PPS_EU27_2020_HAB,RO22,2007,8900
A,PPS_EU27_2020_HAB,RO22,2008,10400
A,PPS_EU27_2020_HAB,RO22,2009,10200
A,PPS_EU27_2020_HAB,RO22,2010,10600
A,PPS_EU27_2020_HAB,RO22,2011,11700
A,PPS_EU27_2020_HAB,RO22,2012,12600
A,PPS_EU27_2020_HAB,RO22,2013,12800
A,PPS_EU27_2020_HAB,RO22,2014,13300
A,PPS_EU27_2020_HAB,RO22,2015,13300
A,PPS_EU27_2020_HAB,RO22,2016,13900
A,PPS_EU27_2020_HAB,RO22,2017,15200
A,PPS_EU27_2020_HAB,RO22,2018,16600
A,PPS_EU27_2020_HAB,RO22,2019,17500
A,PPS_EU27_2020_HAB,RO22,2020,17200
A,PPS_EU27_2020_HAB,RO22,2021,19400
A,PPS_EU27_2020_HAB,RO22,2022,20800
A,PPS_EU27_2020_HAB,RO22,2023,23300
A,PPS_EU27_2020_HAB,RO3,2000,6600
A,PPS_EU27_2020_HAB,RO3,2001,7100
A,PPS_EU27_2020_HAB,RO3,2002,7800
A,PPS_EU27_2020_HAB,RO3,2003,8200
A,PPS_EU27_2020_HAB,RO3,2004,9900
A,PPS_EU27_2020_HAB,RO3,2005,11300
A,PPS_EU27_2020_HAB,RO3,2006,13000
A,PPS_EU27_2020_HAB,RO3,2007,15400
A,PPS_EU27_2020_HAB,RO3,2008,19600
A,PPS_EU27_2020_HAB,RO3,2009,18500
A,PPS_EU27_2020_HAB,RO3,2010,19200
A,PPS_EU27_2020_HAB,RO3,2011,21500
A,PPS_EU27_2020_HAB,RO3,2012,21000
A,PPS_EU27_2020_HAB,RO3,2013,20600
A,PPS_EU27_2020_HAB,RO3,2014,21700
A,PPS_EU27_2020_HAB,RO3,2015,23000
A,PPS_EU27_2020_HAB,RO3,2016,24300
A,PPS_EU27_2020_HAB,RO3,2017,26700
A,PPS_EU27_2020_HAB,RO3,2018,28700
A,PPS_EU27_2020_HAB,RO3,2019,31500
A,PPS_EU27_2020_HAB,RO3,2020,31600
A,PPS_EU27_2020_HAB,RO3,2021,35100
A,PPS_EU27_2020_HAB,RO3,2022,39900
A,PPS_EU27_2020_HAB,RO3,2023,45000
A,PPS_EU27_2020_HAB,RO31,2000,3900
A,PPS_EU27_2020_HAB,RO31,2001,4400
A,PPS_EU27_2020_HAB,RO31,2002,4900
A,PPS_EU27_2020_HAB,RO31,2003,5000
A,PPS_EU27_2020_HAB,RO31,2004,6200
A,PPS_EU27_2020_HAB,RO31,2005,6500
A,PPS_EU27_2020_HAB,RO31,2006,7600
A,PPS_EU27_2020_HAB,RO31,2007,8800
A,PPS_EU27_2020_HAB,RO31,2008,10700
A,PPS_EU27_2020_HAB,RO31,2009,10800
A,PPS_EU27_2020_HAB,RO31,2010,10800
A,PPS_EU27_2020_HAB,RO31,2011,12100
A,PPS_EU27_2020_HAB,RO31,2012,11300
A,PPS_EU27_2020_HAB,RO31,2013,11300
A,PPS_EU27_2020_HAB,RO31,2014,12600
A,PPS_EU27_2020_HAB,RO31,2015,12400
A,PPS_EU27_2020_HAB,RO31,2016,13300
A,PPS_EU27_2020_HAB,RO31,2017,14300
A,PPS_EU27_2020_HAB,RO31,2018,15700
A,PPS_EU27_2020_HAB,RO31,2019,16500
A,PPS_EU27_2020_HAB,RO31,2020,16500
A,PPS_EU27_2020_HAB,RO31,2021,18200
A,PPS_EU27_2020_HAB,RO31,2022,20400
A,PPS_EU27_2020_HAB,RO31,2023,22800
A,PPS_EU27_2020_HAB,RO32,2000,10700
A,PPS_EU27_2020_HAB,RO32,2001,11100
A,PPS_EU27_2020_HAB,RO32,2002,12400
A,PPS_EU27_2020_HAB,RO32,2003,13100
A,PPS_EU27_2020_HAB,RO32,2004,15500
A,PPS_EU27_2020_HAB,RO32,2005,18500
A,PPS_EU27_2020_HAB,RO32,2006,21000
A,PPS_EU27_2020_HAB,RO32,2007,25200
A,PPS_EU27_2020_HAB,RO32,2008,32600
A,PPS_EU27_2020_HAB,RO32,2009,29500
A,PPS_EU27_2020_HAB,RO32,2010,31400
A,PPS_EU27_2020_HAB,RO32,2011,35000
A,PPS_EU27_2020_HAB,RO32,2012,34200
A,PPS_EU27_2020_HAB,RO32,2013,33300
A,PPS_EU27_2020_HAB,RO32,2014,33900
A,PPS_EU27_2020_HAB,RO32,2015,37100
A,PPS_EU27_2020_HAB,RO32,2016,38800
A,PPS_EU27_2020_HAB,RO32,2017,42900
A,PPS_EU27_2020_HAB,RO32,2018,45200
A,PPS_EU27_2020_HAB,RO32,2019,50300
A,PPS_EU27_2020_HAB,RO32,2020,50300
A,PPS_EU27_2020_HAB,RO32,2021,56100
A,PPS_EU27_2020_HAB,RO32,2022,64300
A,PPS_EU27_2020_HAB,RO32,2023,72600
A,PPS_EU27_2020_HAB,RO4,2000,4400
A,PPS_EU27_2020_HAB,RO4,2001,5000
A,PPS_EU27_2020_HAB,RO4,2002,5400
A,PPS_EU27_2020_HAB,RO4,2003,5900
A,PPS_EU27_2020_HAB,RO4,2004,7000
A,PPS_EU27_2020_HAB,RO4,2005,7200
A,PPS_EU27_2020_HAB,RO4,2006,8600
A,PPS_EU27_2020_HAB,RO4,2007,9900
A,PPS_EU27_2020_HAB,RO4,2008,11800
A,PPS_EU27_2020_HAB,RO4,2009,11600
A,PPS_EU27_2020_HAB,RO4,2010,12200
A,PPS_EU27_2020_HAB,RO4,2011,12600
A,PPS_EU27_2020_HAB,RO4,2012,13300
A,PPS_EU27_2020_HAB,RO4,2013,12500
A,PPS_EU27_2020_HAB,RO4,2014,12700
A,PPS_EU27_2020_HAB,RO4,2015,13700
A,PPS_EU27_2020_HAB,RO4,2016,14700
A,PPS_EU27_2020_HAB,RO4,2017,16300
A,PPS_EU27_2020_HAB,RO4,2018,18000
A,PPS_EU27_2020_HAB,RO4,2019,19600
A,PPS_EU27_2020_HAB,RO4,2020,19400
A,PPS_EU27_2020_HAB,RO4,2021,21200
A,PPS_EU27_2020_HAB,RO4,2022,23700
A,PPS_EU27_2020_HAB,RO4,2023,26400
A,PPS_EU27_2020_HAB,RO41,2000,4000
A,PPS_EU27_2020_HAB,RO41,2001,4500
A,PPS_EU27_2020_HAB,RO41,2002,4600
A,PPS_EU27_2020_HAB,RO41,2003,5100
A,PPS_EU27_2020_HAB,RO41,2004,6000
A,PPS_EU27_2020_HAB,RO41,2005,6000
A,PPS_EU27_2020_HAB,RO41,2006,7200
A,PPS_EU27_2020_HAB,RO41,2007,8200
A,PPS_EU27_2020_HAB,RO41,2008,9600
A,PPS_EU27_2020_HAB,RO41,2009,9600
A,PPS_EU27_2020_HAB,RO41,2010,9900
A,PPS_EU27_2020_HAB,RO41,2011,10200
A,PPS_EU27_2020_HAB,RO41,2012,11100
A,PPS_EU27_2020_HAB,RO41,2013,10500
A,PPS_EU27_2020_HAB,RO41,2014,10600
A,PPS_EU27_2020_HAB,RO41,2015,11300
A,PPS_EU27_2020_HAB,RO41,2016,11900
A,PPS_EU27_2020_HAB,RO41,2017,13800
A,PPS_EU27_2020_HAB,RO41,2018,15600
A,PPS_EU27_2020_HAB,RO41,2019,17000
