nuts2_id,country,year,population,erdf_eur,erdf_eur_pc,erdf_eur_pc_l1,erdf_eur_pc_l2,erdf_eur_pc_l3,gdp_mio_eur,gdp_eur,gdp_pc,log_gdp_pc,gdp_pc_growth,gdp_pc_pps,log_gdp_pc_pps,gdp_pc_pps_growth,gdp_volume_index,gdp_pc_real,log_gdp_pc_real,gdp_pc_real_growth,unemp_rate,emp_rate,tertiary_share_25_64,rd_gerd,gva,category_2014_2020
ITI3,IT,2020,1512672,8271367,5.468050575,19.01841519,22.6444762,0.08921342156,39603.4,3.96034e+10,26181.08883,10.17279263,-7.548391202,26600,10.18866649,-6.547792938,94,24677.56483,10.1136498,-9.627683044,7.4,64.1,21.5,1.02,94.6,more_developed
ITI3,IT,2021,1498236,83991738,56.06041905,5.468050575,19.01841519,22.6444762,43167.03,4.316703e+10,28811.9028,10.26854387,9.575124365,29500,10.29214554,10.34790476,101.3,26594.01401,10.18844143,7.479162898,7.1,64.1,21.6,1,101.8,more_developed
ITI3,IT,2022,1487150,85110583,57.23066469,56.06041905,5.468050575,19.01841519,46273.24,4.627324e+10,31115.38177,10.34545757,7.691369426,32400,10.3859137,9.376815945,105.5,27696.62861,10.22906597,4.062454166,6.2,66.8,22.6,1.01,106.4,more_developed
ITI3,IT,2023,1484298,0,0,57.23066469,56.06041905,5.468050575,49206.18,4.920618e+10,33151.1462,10.40883257,6.337500455,34500,10.4487146,6.280090124,105.8,27775.38679,10.23190554,0.2839566508,5.2,67.4,23.2,0.94,106.7,more_developed
ITI3,IT,2024,1482746,0,0,0,57.23066469,56.06041905,,,,,,,,,,,,,5.1,67.2,24.2,,,more_developed
ITI3,IT,2025,1480545,0,0,0,0,57.23066469,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1986,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1988,,1833545,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1990,,1794645,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1991,,5872426,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1992,,19040730,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1993,,24436341,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1994,,12857443,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1995,,17680119,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1996,,20417988,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1997,,1686100,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1998,,24789931,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,1999,,4982958,,,,,,,,,,,,,,,,,,,,,,more_developed
ITI4,IT,2000,,76348318,,,,,,,,,,27800,10.2327913,,97.6,31868.99591,10.3693889,,,,,,,more_developed
ITI4,IT,2001,,61044411,,,,,,,,,,29100,10.27849345,4.570215348,101.1,33011.839,10.40462153,3.523263261,,,,,,more_developed
ITI4,IT,2002,,9271702,,,,,,,,,,30000,10.30895266,3.045920748,103.4,33762.85017,10.42711637,2.249483605,,,,,,more_developed
ITI4,IT,2003,,42909840,,,,,,,,,,30300,10.31890299,0.9950330853,103,33632.23953,10.4232404,-0.3875973845,,,,,,more_developed
ITI4,IT,2004,,50298312,,,,,,,,,,31200,10.34817337,2.92703823,106.9,34905.69326,10.46040523,3.71648298,,,,,,more_developed
ITI4,IT,2005,,71599752,,,,,,,,,,31700,10.36407196,1.589858607,107.6,35134.26188,10.46693206,0.6526829697,,,,,,more_developed
ITI4,IT,2006,,95912560,,,,,,,,,,32800,10.39818379,3.411183451,109.2,35656.70444,10.48169247,1.476041558,,,,,,more_developed
ITI4,IT,2007,,56275555,,,,,,,,,,34200,10.43998092,4.179712868,111.4,36375.06295,10.50163874,1.994626418,,,,,,more_developed
ITI4,IT,2008,,52796001,,,,,,,,,,34400,10.44581184,0.5830920311,109.4,35722.00976,10.4835223,-1.811643751,,,,,,more_developed
ITI4,IT,2009,,39347405,,,,,,,,,,33100,10.40728856,-3.8523282,106.3,34709.7773,10.45477669,-2.874560464,,,,,,more_developed
ITI4,IT,2010,,23338988,,,,,,,,,,33200,10.41030515,0.3016593539,106.7,34840.38794,10.45853257,0.375587296,,,,,,more_developed
ITI4,IT,2011,,64002360,,,,,,,,,,33700,10.42525312,1.494796144,107.7,35166.91454,10.46786099,0.9328425855,,,,,,more_developed
ITI4,IT,2012,,19245624,,,,,,,,,,32700,10.39513036,-3.012275946,103.2,33697.54485,10.42518026,-4.268073111,,,,,,more_developed
ITI4,IT,2013,,73897385,,,,,,,,,,31600,10.3609124,-3.421795731,101,32979.18634,10.40363192,-2.154833621,12,57.7,21,1.63,,more_developed
ITI4,IT,2014,,75041415,,,,,184996.56,1.8499656e+11,,,,31300,10.35137338,-0.9539023047,100.3,32750.61772,10.3966771,-0.6954821873,12.5,58.8,23.3,1.6,100.3,more_developed
ITI4,IT,2015,,66416052,,,,,185551.06,1.8555106e+11,,,,31400,10.35456317,0.3189795368,100,32652.65974,10.39368159,-0.299550898,11.8,59,23.3,1.57,100,more_developed
ITI4,IT,2016,5761508,20501246,3.558312511,,,,193396.16,1.9339616e+11,33566.93421,10.42129676,,33200,10.41030515,5.574198301,102.8,33566.93421,10.42129676,2.761516703,11.2,59.9,23.1,1.62,102.8,more_developed
ITI4,IT,2017,5774092,5319812,0.9213244264,3.558312511,,,196334.97,1.9633497e+11,34002.74363,10.4341965,1.28997349,33900,10.43117029,2.086513846,103.7,33860.80815,10.43001352,0.8716762214,10.7,60.9,24.9,1.68,103.7,more_developed
ITI4,IT,2018,5774606,38909699,6.738069922,0.9213244264,3.558312511,,199257.86,1.9925786e+11,34505.87971,10.44888501,1.468851935,34400,10.44581184,1.464154999,104,33958.76613,10.43290231,0.2888783906,11.1,60.9,25.7,1.73,104,more_developed
ITI4,IT,2019,5773076,53536125,9.273414208,6.738069922,0.9213244264,3.558312511,201976.72,2.0197672e+11,34985.97974,10.46270268,1.381766666,35200,10.46880136,2.298951822,104.8,34219.98741,10.44056518,0.7662872746,9.9,61.2,26.3,1.85,104.8,more_developed
ITI4,IT,2020,5755700,62455453,10.85106121,9.273414208,6.738069922,0.9213244264,185933.5,1.859335e+11,32304.23754,10.38295369,-7.974898775,32700,10.39513036,-7.36710047,95.4,31150.63739,10.34658999,-9.397519343,9.2,60.2,26.5,1.98,96,more_developed
ITI4,IT,2021,5730399,213242268,37.21246426,10.85106121,9.273414208,6.738069922,204569.96,2.0456996e+11,35699.07785,10.48288014,9.992644309,36500,10.50506754,10.99371827,100.7,32881.22836,10.40065721,5.406722127,10,59.8,26.1,2,101.1,more_developed
ITI4,IT,2022,5714882,263649872,46.13391353,37.21246426,10.85106121,9.273414208,227666.97,2.2766697e+11,39837.5627,10.59256553,10.96853958,41500,10.63344871,12.83811666,106.2,34677.12464,10.45383552,5.317830908,7.7,61.8,26.7,1.77,107.1,more_developed
ITI4,IT,2023,5720536,0,0,46.13391353,37.21246426,10.85106121,238561.3,2.385613e+11,41702.61318,10.63831907,4.575353942,43400,10.67821472,4.476601387,106.8,34873.0406,10.45946933,0.5633817718,7.2,63.2,28.4,1.83,107.7,more_developed
ITI4,IT,2024,5714745,0,0,0,46.13391353,37.21246426,,,,,,,,,,,,,6.3,64,28.3,,,more_developed
ITI4,IT,2025,5709178,0,0,0,0,46.13391353,,,,,,,,,,,,,,,,,,more_developed
LI00,LI,1986,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1987,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1988,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1989,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1990,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1991,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1992,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1993,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1994,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1995,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1996,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1997,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1998,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,1999,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2000,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2001,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2002,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2003,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2004,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2005,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2006,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2007,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2008,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2009,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2010,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2011,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2012,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2013,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2014,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2015,,0,,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2016,37622,0,0,,,,,,,,,,,,,,,,,,,,,
LI00,LI,2017,37810,0,0,0,,,,,,,,,,,,,,,,,,,,
LI00,LI,2018,38114,0,0,0,0,,,,,,,,,,,,,,,,,,,
LI00,LI,2019,38378,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LI00,LI,2020,38747,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LI00,LI,2021,39055,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LI00,LI,2022,39308,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LI00,LI,2023,39677,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LI00,LI,2024,40015,0,0,0,0,0,,,,,,,,,,,,,,,,,,
LI00,LI,2025,,0,,0,0,0,,,,,,,,,,,,,,,,,,
LT00,LT,1986,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1987,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1988,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1989,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1990,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1991,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1992,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1993,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1994,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1995,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1996,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1997,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1998,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,1999,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2000,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2001,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2002,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2003,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2004,,58393972,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2005,,79532552,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2006,,87225696,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2007,,230505768,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2008,,271182288,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2009,,745159232,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2010,,367289920,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2011,,404172064,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2012,,540806074,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2013,,535291776,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2014,,447994784,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2015,,86238312,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2016,,154652698,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2017,,138818844,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2018,,666307765,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2019,,196035889,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2020,,702637602,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2021,,628084780,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2022,,578940256,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2023,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2024,,0,,,,,,,,,,,,,,,,,,,,,,
LT00,LT,2025,,0,,,,,,,,,,,,,,,,,,,,,,
LT01,LT,1986,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1988,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1990,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1991,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1992,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1993,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1994,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1995,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1996,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1997,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1998,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,1999,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LT01,LT,2000,,0,,,,,,,,,,9700,9.179881164,,44.9,8605.113287,9.060111874,,,,,,,more_developed
LT01,LT,2001,,0,,,,,,,,,,11000,9.305650552,12.57693873,48.6,9314.220618,9.13929761,7.918573616,,,,,,more_developed
LT01,LT,2002,,0,,,,,,,,,,12600,9.441452093,13.58015412,54.4,10425.79427,9.252038233,11.2740623,,,,,,more_developed
LT01,LT,2003,,0,,,,,,,,,,14500,9.581903928,14.04518355,60.3,11556.53299,9.355006183,10.29679499,,,,,,more_developed
LT01,LT,2004,,0,,,,,,,,,,15600,9.655026193,7.312226483,64.5,12361.46563,9.422339303,6.733312007,,,,,,more_developed
LT01,LT,2005,,0,,,,,,,,,,17400,9.764225485,10.9199292,70.7,13549.69954,9.514119652,9.17803491,,,,,,more_developed
LT01,LT,2006,,0,,,,,,,,,,19800,9.893437217,12.92117315,79.1,15159.56483,9.626386954,11.22673019,,,,,,more_developed
LT01,LT,2007,,0,,,,,,,,,,23200,10.05190756,15.8470341,90.2,17286.88683,9.757703506,13.13165523,,,,,,more_developed
LT01,LT,2008,,0,,,,,,,,,,24100,10.08996712,3.805956182,90.8,17401.8772,9.764333365,0.6629858539,,,,,,more_developed
LT01,LT,2009,,0,,,,,,,,,,20300,9.918376165,-17.15909544,77.3,14814.5937,9.603368035,-16.096533,,,,,,more_developed
LT01,LT,2010,,0,,,,,,,,,,21900,9.994241916,7.586575077,77.6,14872.08889,9.607241506,0.3873471596,,,,,,more_developed
LT01,LT,2011,,0,,,,,,,,,,24100,10.08996712,9.572520367,81.2,15562.03116,9.652589326,4.534781998,,,,,,more_developed
LT01,LT,2012,,0,,,,,,,,,,26000,10.16585182,7.588469752,86.1,16501.11924,9.71118349,5.859416427,,,,,,more_developed
LT01,LT,2013,,0,,,,,,,,,,27900,10.23638197,7.053015081,91.6,17555.19771,9.773105351,6.192186025,9.7,68.1,45.8,,,more_developed
LT01,LT,2014,,0,,,,,14552.93,1.455293e+10,,,,29500,10.29214554,5.576357452,96.3,18455.95567,9.823142398,5.003704712,8.5,70.2,47.3,,96.3,more_developed
LT01,LT,2015,,0,,,,,15109.39,1.510939e+10,,,,30500,10.32548196,3.333642027,100,19165.063,9.860844265,3.770186718,7.6,70.9,50.5,1.6,100,more_developed
LT01,LT,2016,796455,0,0,,,,15783.09,1.578309e+10,19816.67514,9.894279041,,31400,10.35456317,2.90812093,103.4,19816.67514,9.894279041,3.343477609,5.6,74.7,52.4,1.17,103.4,more_developed
LT01,LT,2017,795088,0,0,0,,,17181.04,1.718104e+10,21608.97913,9.980864208,8.658516672,33500,10.41930072,6.473754592,108.2,20736.59817,9.939655445,4.537640434,4.8,76.3,53.3,1.15,108.2,more_developed
LT01,LT,2018,795134,0,0,0,0,,19138.65,1.913865e+10,24069.71655,10.08870975,10.78455468,36500,10.50506754,8.576682176,116.3,22288.96827,10.01184714,7.219169311,4.6,78.5,54.7,1.28,116.3,more_developed
LT01,LT,2019,798101,0,0,0,0,0,20916.9,2.09169e+10,26208.33704,10.17383285,8.512309209,39300,10.5789798,7.391225829,124.2,23803.00825,10.07756725,6.572010997,4.4,79.3,55.9,1.44,124.2,more_developed
LT01,LT,2020,804348,0,0,0,0,0,21386.24,2.138624e+10,26588.29263,10.18822627,1.439342441,39000,10.57131693,-0.7662872746,124.4,23841.33837,10.07917626,0.1609010806,6.8,77.3,58.6,1.76,124.4,more_developed
LT01,LT,2021,810797,0,0,0,0,0,24449.4,2.44494e+10,30154.77364,10.31409852,12.5872248,43500,10.68051622,10.9199292,134.2,25719.51455,10.1550053,7.582904423,4.8,78.8,60.6,1.66,134.2,more_developed
LT01,LT,2022,817950,0,0,0,0,0,29492.65,2.949265e+10,36056.78831,10.49285043,17.87519085,47000,10.75790288,7.738666362,139.5,26735.26288,10.19373868,3.873337672,4.6,79.5,62.1,1.55,139.5,more_developed
LT01,LT,2023,848724,0,0,0,0,0,33558.92,3.355892e+10,39540.43953,10.58507921,9.222878507,50300,10.82576036,6.78574754,145.6,27904.33173,10.23653721,4.27985345,4.9,78.7,62,1.48,145.6,more_developed
LT01,LT,2024,868251,0,0,0,0,0,,,,,,,,,,,,,5.9,77.1,61.8,,,more_developed
LT01,LT,2025,876727,0,0,0,0,0,,,,,,,,,,,,,,,,,,more_developed
LT02,LT,1986,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1987,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1988,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1989,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1990,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1991,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1992,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1993,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1994,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1995,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1996,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1997,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1998,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,1999,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
LT02,LT,2000,,0,,,,,,,,,,6200,8.732304571,,59.8,6421.712486,8.767440103,,,,,,,less_developed
LT02,LT,2001,,0,,,,,,,,,,6800,8.824677891,9.237332013,63.1,6776.087924,8.821155212,5.371510859,,,,,,less_developed
LT02,LT,2002,,0,,,,,,,,,,7300,8.895629627,7.095173597,65.7,7055.292815,8.861533368,4.037815594,,,,,,less_developed
LT02,LT,2003,,0,,,,,,,,,,8400,9.035986985,14.03573577,72.5,7785.52099,8.960021004,9.848763637,,,,,,less_developed
LT02,LT,2004,,0,,,,,,,,,,9100,9.116029693,8.004270767,77,8268.760224,9.020239864,6.021885999,,,,,,less_developed
LT02,LT,2005,,0,,,,,,,,,,10000,9.210340372,9.431067947,82.1,8816.431356,9.084372459,6.41325946,,,,,,less_developed
LT02,LT,2006,,0,,,,,,,,,,10800,9.287301413,7.696104114,86.1,9245.977342,9.131943854,4.757139498,,,,,,less_developed
LT02,LT,2007,,0,,,,,,,,,,12300,9.417354541,13.00531282,94,10094.33066,9.219729225,8.778537084,,,,,,less_developed
LT02,LT,2008,,0,,,,,,,,,,13300,9.495519314,7.816477285,97.6,10480.92205,9.257311936,3.758271115,,,,,,less_developed
LT02,LT,2009,,0,,,,,,,,,,11400,9.341368634,-15.41506798,83.2,8934.556502,9.09768179,-15.96301456,,,,,,less_developed
LT02,LT,2010,,0,,,,,,,,,,12500,9.433483923,9.211528891,83.6,8977.511101,9.102477963,0.4796172263,,,,,,less_developed
LT02,LT,2011,,0,,,,,,,,,,14300,9.568014816,13.4530893,89.7,9632.568729,9.172905212,7.042724897,,,,,,less_developed
LT02,LT,2012,,0,,,,,,,,,,15300,9.635608107,6.759329113,92.8,9965.466868,9.206881082,3.397587073,,,,,,less_developed
LT02,LT,2013,,0,,,,,,,,,,15900,9.674074388,3.846628083,95.1,10212.45581,9.231363412,2.448232976,12.6,62.1,31,,,less_developed
LT02,LT,2014,,0,,,,,21857.2,2.18572e+10,,,,16600,9.717157974,4.308358614,97.9,10513.138,9.260380992,2.901757999,11.6,64,32.6,,97.9,less_developed
LT02,LT,2015,,0,,,,,22331.32,2.233132e+10,,,,17000,9.740968623,2.381064869,100,10738.64964,9.281604629,2.122363645,9.8,65.8,34.1,0.66,100,less_developed
LT02,LT,2016,2099118,0,0,,,,23037.61,2.303761e+10,10974.89993,9.30336612,,17500,9.76995616,2.898753687,102.2,10974.89993,9.30336612,2.176149178,8.9,67.2,34.6,0.62,102.2,less_developed
LT02,LT,2017,2063989,0,0,0,,,25093.51,2.509351e+10,12157.77313,9.405724008,10.23578875,19000,9.852194258,8.223809824,106.9,11479.61647,9.348328261,4.496214026,8.1,68,34.7,0.73,106.9,less_developed
LT02,LT,2018,2031066,0,0,0,0,,26808.75,2.680875e+10,13199.3495,9.487922827,8.219881957,20100,9.908475094,5.62808359,110.2,11833.99191,9.378731339,3.040307869,6.9,69.8,36,0.69,110.2,less_developed
LT02,LT,2019,2014099,0,0,0,0,0,28322.33,2.832233e+10,14062.03469,9.551233869,6.331104207,21200,9.961756461,5.328136661,113.8,12220.58329,9.410876964,3.214562497,7.2,70.3,37.6,0.66,113.8,less_developed
LT02,LT,2020,2005629,0,0,0,0,0,28878.37,2.887837e+10,14398.65997,9.574890424,2.365655426,21200,9.961756461,0,113.7,12209.84464,9.409997843,-0.08791209357,9.3,69.2,37.8,0.67,113.7,less_developed
LT02,LT,2021,1999964,0,0,0,0,0,32230.26,3.223026e+10,16115.42008,9.687531861,11.26414377,23400,10.0604913,9.873484069,119.7,12854.16362,9.461423055,5.142521181,8.2,69.6,38.5,0.7,119.7,less_developed
LT02,LT,2022,1988048,0,0,0,0,0,37962.81,3.796281e+10,19095.51983,9.857209022,16.96771611,25200,10.13459927,7.410797215,121.5,13047.45932,9.476348705,1.492565022,6.6,71.3,39.7,0.67,121.5,less_developed
LT02,LT,2023,2008555,0,0,0,0,0,40233.91,4.023391e+10,20031.27124,9.905049893,4.784087085,25700,10.15424627,1.964699738,118.1,12682.34523,9.447966166,-2.838253958,7.8,70.7,39.4,0.69,118.1,less_developed
LT02,LT,2024,2017640,0,0,0,0,0,,,,,,,,,,,,,7.7,72,41,,,less_developed
LT02,LT,2025,2013937,0,0,0,0,0,,,,,,,,,,,,,,,,,,less_developed
LU00,LU,1986,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1987,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1988,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1989,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1990,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1991,,0,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1992,,4980300,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1993,,1541045,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1994,,3014500,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1995,,5650188,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1996,,4297839,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1997,,7981232,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1998,,2924770,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,1999,,512186,,,,,,,,,,,,,,,,,,,,,,more_developed
LU00,LU,2000,,552273,,,,,,,,,,45700,10.72985358,,67.2,62426.42469,11.04174394,,,,,,,more_developed
LU00,LU,2001,,947004,,,,,,,,,,46400,10.74505474,1.520116133,69.3,64377.25046,11.0725156,3.077165867,,,,,,more_developed
LU00,LU,2002,,4103277,,,,,,,,,,48000,10.77895629,3.390155168,71.5,66420.9727,11.10376814,3.12525435,,,,,,more_developed
LU00,LU,2003,,17371,,,,,,,,,,49400,10.8077057,2.874941329,73.4,68186.00554,11.12999463,2.622648592,,,,,,more_developed
LU00,LU,2004,,19030426,,,,,,,,,,52800,10.87426647,6.656076652,76.5,71065.79596,11.17136143,4.136680521,,,,,,more_developed
LU00,LU,2005,,6380192,,,,,,,,,,56300,10.93844981,6.418334443,78.4,72830.8288,11.19589462,2.453318652,,,,,,more_developed
LU00,LU,2006,,7722108,,,,,,,,,,62700,11.04611673,10.76669125,83.1,77196.96267,11.25411539,5.822077451,,,,,,more_developed
LU00,LU,2007,,7426576,,,,,,,,,,67100,11.11393932,6.782259634,89.8,83421.02585,11.33165567,7.754027345,,,,,,more_developed
LU00,LU,2008,,6343008,,,,,,,,,,70500,11.16336799,4.942866584,89.6,83235.23292,11.32942601,-0.2229655327,,,,,,more_developed
LU00,LU,2009,,3074004,,,,,,,,,,65600,11.09133097,-7.203701387,86.7,80541.23542,11.29652457,-3.290143619,,,,,,more_developed
LU00,LU,2010,,2559460,,,,,,,,,,68300,11.13166505,4.033407063,89.9,83513.92231,11.33276863,3.624405769,,,,,,more_developed
LU00,LU,2011,,7153625,,,,,,,,,,70300,11.16052708,2.886203224,90.9,84442.88697,11.34383069,1.106205971,,,,,,more_developed
LU00,LU,2012,,4014097,,,,,,,,,,71300,11.17465161,1.41245286,92.4,85836.33395,11.36019767,1.636697746,,,,,,more_developed
LU00,LU,2013,,3805343,,,,,,,,,,72600,11.1927202,1.806859441,95.3,88530.33144,11.3911005,3.090283201,5.9,65.7,40.7,1.23,,more_developed
LU00,LU,2014,,4156720,,,,,51791.32,5.179132e+10,,,,75200,11.22790651,3.518630913,97.8,90852.74307,11.41699527,2.589476638,5.9,66.6,45.9,1.22,95.6,more_developed
LU00,LU,2015,,2598962,,,,,54142.3,5.41423e+10,,,,77600,11.25932271,3.141619623,100,92896.46531,11.43924088,2.224560895,6.7,66.1,41.1,1.25,100,more_developed
